title,level,experience,recruit_quantity,form_of_work,gender,describe,require,interest,company_name,company_link,job_link
"C++
            Software Engineer",Nhân viên,3 năm,1 người,Toàn thời gian,Không yêu cầu,"• Design, implement and maintain software components in complex, distributed systems.
• Work closely with other groups (QA, Tech Support) to effectively diagnose and resolve software defects.• Participate into team collaborative design and code review activities.
• Prioritize tasks and communicate to senior management effort estimates and project status periodically.• Location: Ba Dinh District, Hanoi","• At least 3 years of working experience as Software Engineer.
• Proficiency in C++/MFC programming with Visual Studio 2015 or above in Windows environment.• Knowledge of COM (MFC/ATL), multi-threading, web service, and secure protocols (SSL/TLS).
• Familiarity with .NET application development (WCF, ASP.NET) is preferred, but not required.
• Familiarity with SQL Server DBMS, knowledge of Oracle and IBM DB2.
• Working experience with Nuance Document Imaging's software products is a plus.
• Good command of English","• Attractive salary
• Stable and long-term job (Many employees of ours have been with us for longer than 10 years. We develop our own world-class products, not doing outsourcing)• Annual salary review and adjustment
• Professional working environment (Come and enjoy our powerful machines, licensed software, workspace with partitions, flexible working hours and no working overtime)• Advanced health insurance for the whole family (Let the international hospitals take care of not only your health but also your loved ones').",CÔNG TY TNHH TECH GRID ASIA (VIỆT NAM),https://www.topcv.vn/cong-ty/cong-ty-tnhh-tech-grid-asia-viet-nam/170206.html,https://www.topcv.vn/viec-lam/c-software-engineer/1457579.html?ta_source=ITJobs_LinkDetail
"Fullstack
        (Javascript Python) /
            IT Support
        Hybrid",Nhân viên,1 năm,1 người,Toàn thời gian,Không yêu cầu,"1. Vai trò Fullstack Developer:Xây dựng và duy trì các logic backend sử dụng Python.Hợp tác với team frontend để phát triển ứng dụng web hoặc mobile.Sử dụng cơ sở dữ liệu PostgreSQL để lưu trữ và truy xuất dữ liệu hiệu quả.Hiểu biết về AWS Cloud là một lợi thế.Áp dụng các design pattern, design principles, system design trong phát triển phần mềm.2. Vai trò IT Support:Triển khai và cài đặt các ứng dụng phần mềm trên laptop từ xa cho team member.Thực hiện kiểm tra để xác nhận cài đặt thành công.Cung cấp hỗ trợ kỹ thuật từ xa cho team member, giải quyết kịp thời các vấn đề về phần mềm.Tổng hợp báo cáo hàng tuần từ các máy tính của team member.Can thiệp và đóng vai trò là tuyến phòng thủ đầu tiên để ngăn chặn các hoạt động bất hợp pháp trên laptop có thể gây nguy hiểm cho bảo mật.Tham gia đề xuất các cải tiến quy trình support team member.","Bằng cử nhân về Công nghệ Thông tin hoặc lĩnh vực liên quan.Tối thiểu 1 năm kinh nghiệm làm việc trong môi trường doanh nghiệp với vai trò hỗ trợ IT( biết xài tool AnyDesk + format máy windows + mac + cài phần mềm từ xa thông qua AnyDesk Từ 1.5 năm đến 3 năm kinh nghiệm với vai trò Full Stack Developer, đặc biệt với JavaScript và Python.Hiểu biết về cơ sở dữ liệu PostgreSQL.Kỹ năng giao tiếp tốt, khả năng giải quyết vấn đề và hiểu biết về AWS Cloud.Am hiểu và có kinh nghiệm áp dụng các design pattern, design principles, system design trong phát triển phần mềm.Khả năng làm việc độc lập và làm việc nhóm tốt.Tiếng Anh giao tiếp là một lợi thế.","Lương từ 15tr-30tr triệu VND, tùy thuộc vào kinh nghiệm và trình độ.Nghỉ lễ và phép năm theo quy định.Các phúc lợi khác theo chính sách của công ty",CÔNG TY TNHH METADATA SOLUTIONS,https://www.topcv.vn/cong-ty/cong-ty-tnhh-metadata-solutions/124542.html,https://www.topcv.vn/viec-lam/fullstack-javascript-python-it-support-hybrid/1456726.html?ta_source=ITJobs_LinkDetail
"Junior/Mid
            BackEnd",Nhân viên,2 năm,1 người,Toàn thời gian,Không yêu cầu,"Làm việc bằng TypeScript, Node.js/ExpressJS, PostgreSQL, MongoDBPhân tích và cải thiện hiệu quả, khả năng mở rộng và tính ổn định của hệ thốngNghiên cứu công nghệ mới để xây dựng và nâng cấp chức năng hệ thống tốt hơnPhát triển độ trễ thấp, tính sẵn sàng cao, khả năng mở rộng và bảo mật cho các dịch vụ web","1 - 2 năm kinh nghiệm làm việc hoặc tích hợp với các ứng dụng NodeJS phía máy chủ1 - 2 năm kinh nghiệm về dịch vụ web RESTfulCó kinh nghiệm với Cơ sở dữ liệu quan hệ (MySQL, Postgres) cũng như NoSQL (MongoDB) hoặc RedisCó kinh nghiệm sử dụng hệ điều hành git, linuxNăng động và có trách nhiệm với công việcCó khả năng làm việc tốt theo nhóm cũng như độc lập","Lương: Thương lượng theo năng lực và kinh nghiệm làm việc (up to 17.000.000 (Net);Trang phục đi làm tự do, phù hợp với môi trường Văn phòng;Được nhận các mức thưởng hấp dẫn vào dịp Lễ, Tết, Lương tháng 13 (Theo chính sách của Công ty);Được làm việc trong môi trường chuyên nghiệp, thân thiện, có nhiều cơ hội học hỏi và phát triển;Được trang bị đầy đủ công cụ làm việc (máy tính và các công cụ làm việc khác);Review lương 1 lần/năm, tham gia tea building, training nội bộ",Công ty Cổ phần Công nghệ W.H.Y Soft,https://www.topcv.vn/cong-ty/cong-ty-co-phan-cong-nghe-w-h-y-soft/160975.html,https://www.topcv.vn/viec-lam/junior-mid-backend/1445004.html?ta_source=ITJobs_LinkDetail
"Social
            Marketing Specialist",Nhân viên,3 năm,1 người,Toàn thời gian,Không yêu cầu,"Xây dựng, quản lý nội dung trên Fanpage, Group, phát triển khách hàng tiềm năngQuản lý các trang mạng xã hội, lên kế hoạch content cho các phương tiện truyền thông của dự ánChịu trách nhiệm sản xuất nội dung truyền thông (Digital/Offline)Tham gia cùng xây dựng và quản lý các chiến dịch Marketing, đóng góp các ý tưởng nội dung sáng tạo cho chiến dịch Digital Marketing.Biên tập nội dung trên các kênh truyền thông của Công tyCác công việc khác được phân công","Tốt nghiệp Đại học trở lên ngành quản trị Kinh doanh, Kinh tế, Truyền thông, MarketingCó kinh nghiệm từ 3 năm trở lên ở vị trí Social Marketing Có kinh nghiệm tham gia marketing các·sản phẩm internet, marketing các dự án app tuyển dụng, app giao đồ ăn. Có kinh nghiệm phát triển cộng đồng trên các trang mạng xã hội, forum và các kênh hot hiện nay.Khả năng giao tiếp tốt, sáng tạo, chủ động trong công việc, có khả năng ứng biến linh hoạt, chịu được áp lực","Mức lương: 12,000,000 - 16,000,000 VND/thángPhụ cấp ăn trưa, chuyên cần, phí gửi xeTham gia đầy đủ chế độ Bảo hiểm theo Pháp luật quy địnhNghỉ lễ theo qui định, thử việc có phép năm, 12 ngày/nămThưởng lễ/trái cây hàng tuần/đồ ăn nhẹ hàng ngày/tiệc công ty/teambuilding",CÔNG TY TNHH PHÁT TRIỂN VĂN HÓA CÔNG NGHỆ INTERNET ATG,https://www.topcv.vn/cong-ty/cong-ty-tnhh-phat-trien-van-hoa-cong-nghe-internet-atg/165069.html,https://www.topcv.vn/viec-lam/social-marketing-specialist/1457417.html?ta_source=ITJobs_LinkDetail
"Developer
        (Tools
            Facebook
        & Chrome Extensions)",Nhân viên,2 năm,1 người,Toàn thời gian,Không yêu cầu,"Phát triển và tối ưu hóa các công cụ Facebook:Xây dựng và bảo trì các công cụ tự động hóa quy trình làm việc trên nền tảng Facebook, bao gồm quản lý nội dung, tương tác, quảng cáo và thu thập dữ liệu.Nghiên cứu và ứng dụng các API, SDK của Facebook để tích hợp vào các công cụ.Đảm bảo tính ổn định, hiệu suất và bảo mật của các công cụ.Phát triển và cải tiến Chrome Extensions:Thiết kế và phát triển các tiện ích mở rộng trên trình duyệt Chrome, hỗ trợ người dùng trong việc quản lý và tương tác với các nền tảng mạng xã hội, đặc biệt là Facebook.Tối ưu hóa trải nghiệm người dùng, giao diện và chức năng của các tiện ích.Cập nhật và nâng cấp các tiện ích để tương thích với các phiên bản mới của Chrome và các thay đổi từ Facebook.Nghiên cứu và phát triển:Liên tục cập nhật kiến thức về các công nghệ mới, xu hướng phát triển của Facebook và các nền tảng mạng xã hội khác.Đề xuất và triển khai các ý tưởng sáng tạo, cải tiến quy trình làm việc và nâng cao hiệu quả công việc của Công ty.","Có ít nhất 2 năm kinh nghiệm lập trình và phát triển các công cụ liên quan đến Facebook.Thành thạo trong việc phát triển Chrome Extensions.Có kiến thức sâu về các API, SDK của Facebook và các công nghệ web liên quan (HTML, CSS, JavaScript).Tư duy logic tốt, khả năng giải quyết vấn đề và phân tích yêu cầu.Kỹ năng làm việc độc lập và làm việc nhóm.Khả năng học hỏi nhanh và thích nghi với môi trường làm việc năng động.Tiếng Anh giao tiếp tốt là một lợi thế.","Mức lương cạnh tranh, thưởng hấp dẫn theo hiệu quả công việc.12 ngày phép năm, nghỉ sinh nhật.Môi trường làm việc năng động, chuyên nghiệp, nhiều cơ hội thăng tiến.Được đào tạo và phát triển các kỹ năng chuyên môn.Các chế độ phúc lợi theo quy định của công ty và pháp luật.",CÔNG TY CỔ PHẦN XU HƯỚNG MẠNG,https://www.topcv.vn/cong-ty/cong-ty-co-phan-xu-huong-mang/166472.html,https://www.topcv.vn/viec-lam/developer-tools-facebook-chrome-extensions/1457007.html?ta_source=ITJobs_LinkDetail
Java Developer,Nhân viên,4 năm,1 người,Toàn thời gian,Không yêu cầu,"Tham gia vào các dự án nhằm nâng cấp và đảm bảo khả năng hoạt động liên tục và ổn định của hệ thống Tích hợp, phát triển, xây dựng Middle - APIs cho các hệ thống ứng dụng. Tích hợp kết nối các Đối tác qua Open APIs và/hoặc các Gateway tự phát triển. Tham gia nghiên cứu/triển khai các giải pháp công nghệ. Nghiên cứu cải tiến, tối ưu hệ thống, fix lỗi phát sinh.. Xây dựng tài liệu kỹ thuật, quy trình, quy định, tài liệu hướng dẫn triển khai hệ thống. Tham gia review code, quản lý merge code, hỗ trợ kỹ thuật và đào tạo các thành viên khác. Tham gia hỗ trợ các đơn vị trong việc sử dụng khai thác dữ liệu và tích hợp hệ thống.","Kiến thức và kinh nghiệm về các lập trình Java từ 4 năm, biết sử dụng 1 trong các framework Java, Spring / Spring boot , php, TypeScript, Javascript, Html, Css. Ưu tiên có kinh nghiệm phát triển tích hợp dịch vụ trên ESB và OPEN APIs. Ưu tiên có kinh nghiệm triển khai hệ thống trên môi trường Docker K8s. Ưu tiên có kinh nghiệm triển khai và sử dụng CI/CD trên Gitlab và Jenkins. Có hiểu biết công cụ scan source code Checkmarx với IDE. Ưu tiên ứng viên có kinh nghiệm: Phân tích thiết kế hệ thống, về lĩnh vực nghiên cứu, triển khai các giải pháp công nghệ thông tin trong lĩnh vực tài chính/ngân hàng, có hiểu biết và kinh nghiệm thực tế với Cloud, DevOps, CI/CD, Container, Docker, K8s. Ưu tiên đã làm với ngân hang, tài chính, bảo hiểm Ưu tiên các bạn đã làm ngân hàng, đã làm AML, T24, DWH.","Lương upto 50M + Thưởng cuối năm, Thưởng dự ánLương tháng 13Hỗ trợ đầy đủ trang thiết bị làm việc PC/ Laptop....Đóng bảo hiểm theo luật lao động Việt Nam (BHXH, BHYT, BHTN)12 ngày phép/ năm và Thưởng vào các dịp lễ khác trong năm (1/1, 30/4-1/5; 2/9, 8/3, 20/10...), Sinh nhật; Chi phí công đoàn thăm hỏi vào các dịp hiếu, hỉ, ốm đau;Làm việc thứ 2 đến thứ 6, Nghỉ Thứ 7, Chủ nhậtPhụ cấp gửi xe; Phụ cấp cơm trưa, ngoài ra phụ cấp điện thoại và đi lại tùy thuộc vào một số vị trí và cấp bậc;Khám sức khỏe định kỳ 1 lần/nămDu lịch nghỉ mát 1 lần/ năm.Tổ chức teambuilding định kỳ, tổ chức sinh nhật, team lunch, ...Happy hours hàng tháng, free snacks, hoa quả, đồ uống.Được đào tạo và trau dồi không chỉ kiến thức chuyên môn, kỹ năng mềm mà cả kỹ năng quản lý nhóm, quản lý dự án thông qua các buổi đào tạo nội bộ chung do phòng Đào tạo tổ chức hoặc các buổi đào tạo của riêng phòng ban;Môi trường làm việc chuyên nghiệp, trẻ trung, năng động, nhiều cơ hội thăng tiếnĐội ngũ kỹ sư, nhân viên tài năng, giàu kinh nghiệmLàm việc với tác đối tác lớnReview tăng lương định kỳ hàng năm (2 lần / năm)",Công ty TNHH Giải pháp Phân tích dữ liệu Insight Data,https://www.topcv.vn/cong-ty/cong-ty-tnhh-giai-phap-phan-tich-du-lieu-insight-data/110386.html,https://www.topcv.vn/viec-lam/java-developer/1457384.html?ta_source=ITJobs_LinkDetail
"Pre-Senior
            Backend
        - Từ 3 Năm Kinh Nghiệm, Onsite",Nhân viên,4 năm,5 người,Toàn thời gian,Không yêu cầu,"Tham gia thiết kế và triển khai các ứng dụng hiệu năng cao bằng Microservice phục vụ cho các nhu cầu kinh doanh của Ngân hàng như: khách hàng, tài khoản, vay vốn, tiết kiệm, chuyển tiền, thanh toán hóa đơn, ví điện tử, gửi tin nhắn...Quản lý, phát triển dịch vụ tích hợp với các hệ thống core như: T24, WAY4, BPM, CRM, CIC, Cloud...Tham gia phát triển API phục vụ tích hợp với các đối tác trong nước và quốc tế.","Tốt nghiệp Đại học trở lên chuyên ngành CNTT hoặc các ngành tương đương hoặc có các chứng chỉ tương đương được công nhận bởi các tổ chức uy tínKinh nghiệmTừ 3- 7 năm kinh nghiệm  làm việc thực tế tại các tổ chức CNTTNắm rõ quy trình xây dựng và triển khai phần mềmSử dụng thành thạo Java core, có kinh nghiệm phát triển trên framework Spring Boot.Có hiểu biết về cơ sở dữ liệu: SQL, noSQLCó hiểu biết về việc sử dụng các công cụ quản trị như: Jija, Git,...Ưu tiênƯu tiên kinh nghiệm làm việc trong lĩnh vực tài chính / ngân hàng, kinh nghiệm đi OnsiteƯu tiên Nhân sự đã từng tham gia triển khai các dự án theo mô hình Agile/ScrumƯu tiên nhân sự có kinh nghiệm về xử lý bất đồng bộ, xử lý đa nhiệm, event sourcing, có kinh nghiệm về các hệ thống Message Queue (Kafka, RabbitMQ), có hiểu biết về xử lý cache, job.","CƠ HỘI VÀ THỬ THÁCHCơ hội được làm việc trong môi trường chuyên nghiệp, hiện đại và năng động. Thử sức với các dự án hấp dẫn, thử thách đủ lớn trong và ngoài nước.Môi trường làm việc cởi mở và năng động, khuyến khích trao đổi ý tưởng, trao quyền, cho phép bạn làm việc, sáng tạo theo cách riêng. Tài năng và thành tích của từng nhân viên được trân trọng, nhân viên xuất sắc được khen thưởng hàng năm.Cơ hội phát triển năng lực, được hỗ trợ phụ cấp chứng chỉ chuyên môn phục vụ công việc. Một số chứng chỉ cấp cao sẽ được chi trả toàn bộ chi phí Dự án khủng với domain hot-trend, liên tục cập nhật những công nghệ mớiĐược làm việc trong môi trường có process chuyên nghiệp, cùng những chuyên gia công nghệ đến từ các nước và khu vực khác nhauCHÍNH SÁCH ĐÃI NGỘReview lương từ 1-2 lần/năm. Chính sách thưởng tháng lương 13. Thưởng lễ Tết, 2/9, sinh nhật công ty,Chế độ du lịch nghỉ mát (gói 5 triệu/ người), teambuilding (2 -3 lần/năm).Tham gia BHXH đầy đủ, thăm khám sức khỏe định kỳ tối thiểu 1 lần/năm tại các bệnh viện hàng đầuChính sách thăm hỏi toàn diện cho nhân sự và người thân: sinh nhật, kết hôn, sinh con, ốm đau,...Cung cấp máy móc công cụ làm việcCác hoạt động thể thao, văn hóa đa dạng và phong phú: CLB đá bóng, đạp xe, cầu lông,...",Công Ty Cổ Phần Công Nghệ VMO Holdings,https://www.topcv.vn/cong-ty/cong-ty-co-phan-cong-nghe-vmo-holdings/19112.html,https://www.topcv.vn/viec-lam/pre-senior-backend-tu-3-nam-kinh-nghiem-onsite/1456968.html?ta_source=ITJobs_LinkDetail
"Data Engineer
        Junior",Nhân viên,1 năm,1 người,Toàn thời gian,Không yêu cầu,"• Vận hành, bảo trì và tối ưu các luồng dữ liệu hiện có của công ty. • Tham gia quy trình xây dựng và bảo trì: ETL data, cleaning data, analytic data, deploying, visualization, v.v.... • Phân tích dữ liệu thô và hỗ trợ cải tiến dữ liệu. • Theo dõi các hoạt động dữ liệu để xác định các vấn đề và chủ động đề ra giải pháp khắc phục.  • Nghiên cứu, áp dụng các công cụ với Big data, Data Mining nhằm đưa ra các đề xuất có giá trị cho hoạt động của công ty.• Cập nhật, nâng cấp, cải tiến và ứng dụng các giải pháp mới giúp tự động hóa dữ liệu.• Phân tích các yêu cầu nghiệp vụ từ các phòng ban yêu cầu. • Các công việc khác khi cấp trên yêu cầu.","• Tốt nghiệp chuyên ngành liên quan như Computer Science, Statistics, Informatics, Information Systems, v.v... • Kinh nghiệm 1 năm ở vị trí tương đương.• Kinh nghiệm Sử dụng Python và PowerBI (Bắt buộc). • Có kiến thức sử dụng SPSS, R, MySQL là điểm cộng. • Sử dụng thành thạo 1 trong các công cụ Qlikview, Tableau, IBM Cognos, Google Data Studio. • Có kiến thức và kinh nghiệm tối ưu luồng xử lý data: Landing Zone, Working Zone, v.v... • Có kiến thức căn bản về Data Mining, ML. • Có khả năng mô tả dữ liệu, data visualization, xây dựng dashboard và scorecard. • Có khả năng đa tác vụ và làm việc độc lập tốt.• Trung thực, chịu khó, ham học hỏi & sáng tạo.• Biết tiếng Anh là một lợi thế.","Thời gian làm việc linh động: 5 ngày/tuần (thứ 2 – thứ 6) ; 8h30 – 17h30 ; nghỉ trưa 1,5 tiếng)12 ngày phép năm, 4 ngày phép đột xuất + nghỉ lễ, tết.Thử việc: 2 tháng (85% lương)Review 2 lần/năm dựa trên hiệu suất công việc, KPI.Tham gia đầy đủ BHXH, BHYT, BHTN theo quy định.Khám sức khỏe định kỳ hằng năm.Lương dựa trên năng lực, kinh nghiệm, kiến thức.Cung cấp thiết bị làm việc.Được tham gia các buổi training nội bộ nhằm nâng cao kiến thức.Môi trường làm việc năng động, trẻ trung, thoải mái.Team building, tiệc ăn uống, giải trí hằng tháng, year-end party, v.v...Quà, thưởng: Sinh nhật, lễ tết, trung thu, giáng sinh, v.v....",CÔNG TY CỔ PHẦN ESTUARY,https://www.topcv.vn/cong-ty/cong-ty-co-phan-estuary/45650.html,https://www.topcv.vn/viec-lam/data-engineer-junior/1456945.html?ta_source=ITJobs_LinkDetail
Nhân Viên Triển Khai Phần Mềm,Nhân viên,Dưới 1 năm,2 người,Toàn thời gian,Không yêu cầu,"- Tiếp nhận các dự án, khách hàng từ Trưởng phòng Triển khai.
- Tìm hiểu, test sản phẩm và viết tài liệu hướng dẫn sử dụng phần mềm. 
- Cài đặt và triển khai hệ thống phần mềm cho khách hàng.
- Giới thiệu các tính năng của phần mềm và đào tạo hướng dẫn khách hàng sử dụng phần mềm.
- Kiểm tra, rà soát phần mềm và đảm bảo chất lượng hệ thống khi triển khai.
- Hỗ trợ khách hàng sử dụng phần mềm sau khi triển khai.
- Tiếp nhận, phân tích và tư vấn, xử lý các yêu cầu của khách hàng liên quan đến hạ tầng Công nghệ thông tin trong quá trình sử dụng.
- Đánh giá quá trình triển khai và báo cáo hiệu quả, tiến độ hoàn thành dự án.
- Đề xuất các giải pháp, phương án triển khai liên quan đến việc cài đặt và sử dụng phần mềm.
- Các công việc khác theo sự chỉ đạo của Ban Giám đốc.","- Kinh nghiệm: Tối thiểu 06 tháng kinh nghiệm ở vị trí tương đương.
- Trình độ: Tốt nghiệp Đại học, Cao đẳng trở lên chuyên ngành CNTT hoặc các ngành liên quan.
- Khả năng giao tiếp, lắng nghe tốt, cẩn thận, nhanh nhẹn.
- Sử dụng thành thạo vi tính văn phòng.
- Nhiệt tình và có trách nhiệm với công việc được giao.
- Chịu được áp lực cao và trung thực trong công việc.
- Có khả năng gắn bó lâu dài với Công ty.
- Có kinh nghiệm CSKH, Telesales trong lĩnh vực phần mềm là một lợi thế.","- Lương từ 7.000.000 đến 10.000.000đ/tháng
- Phụ cấp dự án từ 500.000 đến 10.000.000 mỗi dự án hoàn thành.
- Cuối mỗi tháng sẽ có tuyên dương/khen thưởng cá nhân/ tập thể có thành tích tốt.
- Được đào tạo về sản phẩm và các kỹ năng trong ngành.
- Thưởng tháng thứ 13, Thưởng hiệu quả công việc.
- Được tham gia BHXH, BHTN, BHYT theo quy định của Công ty và quy định của pháp luật.
- Có cơ hội thăng tiến và xét bậc lương theo chính sách của Công ty.
- Đồng nghiệp, môi trường làm việc hiện đại, năng động và cởi mở.
- Được tham gia các hoạt động: Team building và các sự kiện hấp dẫn của Công ty.",Công Ty Cổ Phần Giải Pháp Công Nghệ Phần Mềm SoftOne,https://www.topcv.vn/cong-ty/cong-ty-co-phan-giai-phap-cong-nghe-phan-mem-softone/26951.html,https://www.topcv.vn/viec-lam/nhan-vien-trien-khai-phan-mem/593821.html?ta_source=ITJobs_LinkDetail
Java Developer,Nhân viên,2 năm,10 người,Toàn thời gian,Không yêu cầu,"•	Provide on-going support to business users for the area you will be assigned to.
•	Help gather & analyze business user requirements.
•	Responsible for developing & implementing solutions for the area you will be assigned to.
•	Support solution design by providing insights on capabilities and best practices of your area. 
•	Work closely with internal teams to implement end-to-end solutions.
•	Handle end-to-end project coordination and work with the project management & QA team to ensure successful delivery of the solution. 
•	Provide operational support including upgrades, defect fixes and process change activities.","Must have:
•	At least 1.5 years working experience in projects with Java development
•	Experience with Java springboot, microservice & docker;Nice to have
:•	Experience with Gitlab, Apache Tomcat, IIS, Oracle Database, MySQL, Microsoft SQL Server (MSSQL), WebLogic.
•	Familiarity with Code Repository (SVN/Git)
•	Understanding of Design Patterns
•	Troubleshooting and communication skills
•	Strong problem solving and analytical skills
•	Ability to work as a team, proactive, well origanized, willing to learn new things, and focus on objectives","•	13th month salary
•	Soft bonus according to the project
•	Considering annual salary increase
•	Fully pay social insurance and give FPT health insurance package to employees
•	Clear promotion path, lots of positions and promotion opportunities for employees.
•	Working from Monday to Friday
•	Trained in language and soft skills
•	Participate in vacation, travel, teambuilding activities organized by the company every year.",CÔNG TY TNHH PHẦN MỀM FPT,https://www.topcv.vn/cong-ty/cong-ty-tnhh-phan-mem-fpt/31332.html,https://www.topcv.vn/viec-lam/java-developer/268101.html?ta_source=ITJobs_LinkDetail
