title,level,experience,recruit_quantity,form_of_work,gender,describe,require,interest,company_name,company_link,job_link
Thực Tập Sinh Phân Tích Nghiệp Vụ,Thực tập sinh,Không yêu cầu kinh nghiệm,1 người,Toàn thời gian,Không yêu cầu,"Mô tả công việc:Hỗ trợ quản lý dự án: Tham gia vào lập kế hoạch dự án, theo dõi tiến độ, và đảm bảo các nhiệm vụ được thực hiện đúng tiến độ.Thu thập và phân tích yêu cầu nghiệp vụ từ khách hàng và các bên liên quan để hiểu rõ nhu cầu và mục tiêu của dự án.Ghi nhận yêu cầu và lập tài liệu nghiệp vụ (BRD), hỗ trợ xây dựng các tài liệu đặc tả chức năng (FSD).Phối hợp với các bộ phận: Làm việc chặt chẽ với đội ngũ phát triển, thiết kế và các bên liên quan để đảm bảo yêu cầu được thực hiện đúng.Tham gia các cuộc họp dự án: Hỗ trợ làm rõ yêu cầu, đưa ra các giải pháp phù hợp và đảm bảo giao tiếp thông suốt giữa khách hàng và đội ngũ phát triển.Hỗ trợ kiểm thử nghiệm thu (UAT): Tham gia kiểm tra tính đúng đắn của sản phẩm trước khi bàn giao cho khách hàng.Theo dõi và báo cáo tiến độ: Cập nhật tình hình dự án, hỗ trợ quản lý các thay đổi và phát hiện các vấn đề phát sinh kịp thời.Định hướng trở thành Product Owner (PO): Học cách nắm bắt lộ trình phát triển sản phẩm, tham gia vào quá trình xác định và ưu tiên các tính năng, và làm việc trực tiếp với đội phát triển để thực thi tầm nhìn sản phẩm.Job Description:Project Management Support: Participate in project planning, monitor progress, and ensure tasks are completed on schedule.Collect and analyze business requirements from clients and stakeholders to understand the project's needs and objectives.Record business requirements and assist in creating Business Requirement Documents (BRD) and support the development of Functional Specification Documents (FSD).Cross-functional Collaboration: Work closely with the development, design teams, and stakeholders to ensure requirements are properly implemented.Project Meetings: Assist in clarifying requirements, propose appropriate solutions, and ensure clear communication between clients and the development team.User Acceptance Testing (UAT) Support: Participate in testing the product's accuracy before it is delivered to the client.Progress Tracking and Reporting: Update the project's status, manage changes, and promptly identify any arising issues.Product Owner (PO) Development Path: Learn how to manage product development roadmaps, participate in feature prioritization, and work directly with the development team to execute the product vision.","Sinh viên năm cuối hoặc mới tốt nghiệp chuyên ngành Công nghệ thông tin, Kinh tế, Quản trị Kinh doanh, Hệ thống thông tin, hoặc các lĩnh vực liên quan.Có kiến thức cơ bản về phân tích nghiệp vụ và quy trình phát triển phần mềm.Kỹ năng giao tiếp và làm việc nhóm tốt.Khả năng tư duy logic, phân tích và giải quyết vấn đề.Tiếng Anh tốt.Ưu tiên các bạn nào có lộ trình phát triển lên PO (Product Owner Final-year student or recent graduate in Information Technology, Economics, Business Administration, Information Systems, or related fields.Basic knowledge of business analysis and software development processes.Strong communication and teamwork skills.Logical thinking, analytical, and problem-solving abilities.Proficiency in English.Preference for candidates with a career path toward becoming a Product Owner (PO).","Được trau dồi kinh nghiệm, phát triển kĩ năng chuyên mônĐược trợ cấp thực tập",Công ty TNHH Công nghệ F2,https://www.topcv.vn/cong-ty/cong-ty-tnhh-cong-nghe-f2/99955.html,https://www.topcv.vn/viec-lam/thuc-tap-sinh-phan-tich-nghiep-vu/1481953.html?ta_source=ITJobs_LinkDetail
Automation Tester,Nhân viên,1 năm,3 người,Toàn thời gian,Không yêu cầu,"About usA subsidiary of the FPT Group, FPT Software is known as a leading global information technology service provider headquartered in Vietnam. With over 30,000 employees working in 83 offices across 30 countries on five continents, FPT Software consistently delivers the best solutions to more than 1000 clients, including 100 Fortune 500 companies. Placing human resources as the cornerstone of its achievements, employee experience is our top priority in continually creating an innovative, open, and enjoyable work environment for every member.In 2023, FPT Software officially made its mark on the global billion-dollar company list. This is evidence of the talent and efforts of multiple generations of employees at FPT Software.Why not explore your potential and embark on a brilliant journey with us?Primary Purpose• The Application Engineer (Automation) is responsible to lead the testing of software/ applications to ensure they function accordingly to specifications and clients’ requirements to meet the business needs. Conducts testing using preferred organizational practices & established processes contained in the Test Methodology to ensure test objective of the project is met.Responsibilities• Understand and analyze testing requirements to prepare test plan, and test design• Advise project team on design consideration to facilitate meeting of requirements. Advise business analysts and/or customers on the testing requirements and test techniques• Prepare and ensure readiness of test bed and test environment to carry out the test execution• Execute test in accordance to the test design• Analyze test results and work with respective teams to resolve issues such as defect open and resolution rate, bottlenecks in performance and other defects• Prepare test report for submission• Provide regular test results updates• Recommend and use automated testing tools where appropriate• Manage test activities and ensure the planned test activities are completed as scheduledSelf / Team / Organization Development: • Adopt test standards and testing methodology• Create awareness; conduct training on test techniques, assists in implementation of test standards, consistent methodology, best practices and principles.• Share knowledge within or other teams• Self-directed learning & development","• Typically, 1+ years with  IT/Testing experience with knowledge of test methodology and various test tools• Diploma or Degree in Computer Science, Information Technology, Management of Information Systems or equivalent• Be certified in the testing area is an advantage• Familiar with testing methodologies, tools and techniques.• Possess initiative and disposition with a strong commitment and orientation towards results and high quality standards• Team player with strong communication and interpersonal skills• Self-motivator with a positive attitude and with high energyTechnical Requirements:• Tricentis Tosca• Tricentis Neoload• API tests using Postman/ Newman• Chaos Toolkit• Google Lighthouse• aXe DevTools• Browser Compatibility Testing tools (e.g. BrowserStack, AppliTools)","• Signing bonus 25,000,000 VND• Attractive Salary Package based on your competence plus Annual Bonus and Project Performance Bonus• “FPT care” health insurance provided by Petrolimex (PJICO) and is exclusive for FPT employees• Excellent cost-free learning opportunities: Udemy Premium account, English class, sponsor for taking certification such as PMP, AWS, etc.• Annual leave according to Labor Law and Company Policy• Annual Summer Vacation support from 1 Million VND to 6 Million VND and up to 3 days off work• 13th-month Salary• Salary review according to Company Policy• International, professional, dynamic and friendly working environment and culture• Be part of a team in an international world-class company and exchange knowledge with technology specialists and experts from Australia’s leading insurance company",FPT Software,https://www.topcv.vn/cong-ty/fpt-software/3.html,https://www.topcv.vn/viec-lam/automation-tester/1323214.html?ta_source=ITJobs_LinkDetail
"Product Specialist
        (AI Product)",Nhân viên,3 năm,1 người,Toàn thời gian,Không yêu cầu,"About usA subsidiary of the FPT Group, FPT Software is known as a leading global information technology service provider headquartered in Vietnam. With over 30,000 employees working in 83 offices across 30 countries on five continents, FPT Software consistently delivers the best solutions to more than 1000 clients, including 100 Fortune 500 companies. Placing human resources as the cornerstone of its achievements, employee experience is our top priority in continually creating an innovative, open, and enjoyable work environment for every member.In 2023, FPT Software officially made its mark on the global billion-dollar company list. This is evidence of the talent and efforts of multiple generations of employees at FPT Software.Why not explore your potential and embark on a brilliant journey with us?Responsibilities• Collaborate closely with the Product Manager to define and execute the product roadmap, aligning it with business objectives and enhancing customer satisfaction.• Gather and analyze customer feedback through various channels, including customer interviews and A/B testing experiments, to refine the product roadmap and optimize the user experience.• Work with cross-functional development teams using Agile methodologies to prioritize and execute the product backlog, ensuring on-time delivery and high-quality outcomes.• Monitor product performance and make data-driven recommendations for continuous improvement.","• Bachelor’s degree in a relevant field.• 1-3 years of experience in product development or related roles.• Familiarity with Agile Development processes.• Strong teamwork, communication, and collaboration skills.• Ability to adapt to a fast-paced environment and manage multiple tasks effectively.Preferred Qualifications• Understanding of AI products and technologies, particularly in Large Language Models.• Experience working with developers across various roles (e.g., front-end, back-end, data science).• Strong analytical skills with the ability to translate customer insights into actionable product improvements.","• “FPT care” health insurance provided by Petrolimex (PJICO) and is exclusive for FPT employees.• Annual Summer Vacation: follows company’s policy and starts from May every year• Salary review: 1 time per year• International, dynamic, friendly working environment• Annual leave, working conditions follow Vietnam labor laws.• Other allowances: lunch allowance, working on-site allowance, etc.This role is ideal for a proactive and detail-oriented individual passionate about leveraging AI to create impactful coding solutions. If you thrive in a dynamic environment and enjoy turning customer insights into product enhancements, we’d love to hear from you!",FPT Software,https://www.topcv.vn/cong-ty/fpt-software/3.html,https://www.topcv.vn/viec-lam/product-specialist-ai-product/1482876.html?ta_source=ITJobs_LinkDetail
"Project Manager
        (English/Japanese)",Nhân viên,3 năm,1 người,Toàn thời gian,Không yêu cầu,"About usA subsidiary of the FPT Group, FPT Software is known as a leading global information technology service provider headquartered in Vietnam. With over 30,000 employees working in 83 offices across 30 countries on five continents, FPT Software consistently delivers the best solutions to more than 1000 clients, including 100 Fortune 500 companies. Placing human resources as the cornerstone of its achievements, employee experience is our top priority in continually creating an innovative, open, and enjoyable work environment for every member.In 2023, FPT Software officially made its mark on the global billion-dollar company list. This is evidence of the talent and efforts of multiple generations of employees at FPT Software.Why not explore your potential and embark on a brilliant journey with us?Responsibilities• Manage project releases from the planning phase to release, handling different release types.• Create comprehensive project plans based on project scope and requirements.• Lead the project to ensure on-time and quality product delivery.• Perform middle-layer planning, tracking, and monitoring of project release activities and milestones.• Plan, track, control, and communicate project activities related to quality assurance• Perform risk management to minimize project risks.• Report and escalate issues to higher management as needed.• Ensure all deliverables are released on time with predefined quality standards.• Build and train project teams, providing coaching to members.• Resolve team conflicts to ensure effective teamwork.• Motivate team members to maintain high productivity and morale.• Work directly with customer peers across various Japanese, Asia, US countries regarding scope, requirements, and schedule.• Report to and collaborate with the management team between Hanoi and Ho Chi Minh.• Coordinate with other departments regarding project resources and tools, if necessary.","• Strong knowledge of the software development life cycle from requirement definition to integration testing and system testing.• Familiarity with the waterfall model, Agile/Scrum, and hybrid development processes.• Strong knowledge in project management areas such as scope management, resource management, time management, cost management, risk management, and quality management.• Proficient in soft skills, particularly communication, decision-making, reporting, and documentation.• Mandatory skills include estimation (WBS), scheduling, and progress tracking.• Proficient in MS Office, especially Excel and MS Project.• Experience with Agile methodologies and tools such as JIRA.• Proficiency in using SharePoint for document management and collaboration.• Excellent English communication skills, including reading, writing, speaking, and listening.• Bachelor’s degree in information technology, Computer Science, Computer Engineering or related fieldNice to have: • Familiarity with Delta Lake, Unity Catalog, and Vector Search technologies.• Knowledge of data governance and security practices.• Experience with Azure services, including key vault and AAD.• Understanding of LLM models and their applications in data quality enhancement.• Basic understanding about AI/ML field.","• “FPT care” health insurance provided by Petrolimex (PJICO) and is exclusive for FPT employees.• Annual Summer Vacation: follows company’s policy and starts from May every year• Salary review: 1 time per year• International, dynamic, friendly working environment• Annual leave, working conditions follow Vietnam labor laws.• Other allowances: lunch allowance, working on-site allowance, etc.This role is ideal for a proactive and detail-oriented individual passionate about leveraging AI to create impactful coding solutions. If you thrive in a dynamic environment and enjoy turning customer insights into product enhancements, we’d love to hear from you!",FPT Software,https://www.topcv.vn/cong-ty/fpt-software/3.html,https://www.topcv.vn/viec-lam/project-manager-english-japanese/1482882.html?ta_source=ITJobs_LinkDetail
Data Engineer,Nhân viên,3 năm,1 người,Toàn thời gian,Không yêu cầu,"About usA subsidiary of the FPT Group, FPT Software is known as a leading global information technology service provider headquartered in Vietnam. With over 30,000 employees working in 83 offices across 30 countries on five continents, FPT Software consistently delivers the best solutions to more than 1000 clients, including 100 Fortune 500 companies. Placing human resources as the cornerstone of its achievements, employee experience is our top priority in continually creating an innovative, open, and enjoyable work environment for every member.In 2023, FPT Software officially made its mark on the global billion-dollar company list. This is evidence of the talent and efforts of multiple generations of employees at FPT Software.Why not explore your potential and embark on a brilliant journey with us?Responsibilities• Design, develop, and maintain data pipelines (structured, un-structured) from various sources (e.g., text files, APIs, databases) and ETL processes on Microsoft Azure.• Collaborate with cross-functional teams (DA, DS, LLM Engineer, Stakeholder) to gather and understand data requirements.• Implement data solutions that align with business objectives and comply with data governance standards• Integrate end to end data pipelines to take data from data source to target data repositories ensuring the quality and consistency of data.• Set up and maintain VectorDB instances for storing and managing high-dimensional data for","• Bachelor’s degree in Computer Science, Engineering, or a related field.• 2-3 years of experience in data engineering, with a focus on Cloud services, GenAI.• Proficiency in SQL, Python, and other relevant programming languages.• Experience with Azure Data Factory, Azure Databricks, and other Azure data services.• Strong problem-solving and communication skills. Solid understanding and experience working with GIT.• Experience working with structured and unstructured data.• Good understanding of DevOps or Jira• Having Human Resource domain knowledge is plus.• Working knowledge of database management systems, preferably experience with vectoDB (Pipecone, Milvus, Azure AI Search, Weaviate, ...) or similar technology","• “FPT care” health insurance provided by Petrolimex (PJICO) and is exclusive for FPT employees.• Annual Summer Vacation: follows company’s policy and starts from May every year• Salary review: 1 time per year• International, dynamic, friendly working environment• Annual leave, working conditions follow Vietnam labor laws.• Other allowances: lunch allowance, working on-site allowance, etc.",FPT Software,https://www.topcv.vn/cong-ty/fpt-software/3.html,https://www.topcv.vn/viec-lam/data-engineer/1482886.html?ta_source=ITJobs_LinkDetail
"2D
        
            Game Artist",Nhân viên,1 năm,1 người,Toàn thời gian,Không yêu cầu,"Bạn sẽ chịu trách nhiệm thiết kế và sáng tạo các hình ảnh, đồ họa 2D cho game, bao gồm nhân vật, background, asset, UI-UX.- Tham gia vào dự án thực hiện các thành phần/toàn bộ sản phẩm game- Tham gia vẽ concept nhân vật, background, map, item- Thực hiện diễn hoạt chuyển động, hiệu ứng trong game- Thiết kế UI/UX cho sản phẩm- Làm việc trực tiếp với Developer, Game Designer, Marketing vá các team khác để tạo ra những trò chơi hấp dẫn nhất.- Tổ chức các buổi seminar chia sẻ kiến thức cho các thành viên trong nhóm. Tương tự, các thành viên cũng sẽ chia sẻ kiến thức với nhau.","- Kinh nghiệm tối thiểu 1 năm vị trí 2D Game Artist.- Hiểu biết đa dạng về Game Art-style dòng casual.- Có kiến thức về anatomy, proportion and perspective.- Có kiến thức về color, shading, lighting, post-processing.- Nắm vững kỹ năng 2D Art: Hand-drawing, digital painting, design- Có khả năng tìm hiểu và áp dụng công nghệ mới vào sản phẩm- Có hiểu biết về Scrum là một lợi thế.","Review lương 2 lần/ năm dựa trên hiệu suất công việcThưởng Quý và thưởng MVP hàng nămPhát triển liên tục các kỹ năng cứng và mềm thông qua công việc và đào tạo chuyên nghiệpTrang bị đầy đủ các thiết bị phục vụ cho nhu cầu làm việc: Máy tính, điện thoại, laptop, tai nghe,...Tham gia các hoạt động của Công ty: Đá banh, teambuilding, boardgame,.",CÔNG TY TNHH PUZZLE STUDIO,https://www.topcv.vn/cong-ty/cong-ty-tnhh-puzzle-studio/54014.html,https://www.topcv.vn/viec-lam/2d-game-artist/1450076.html?ta_source=ITJobs_LinkDetail
"IT
        
            Project Manager",Trưởng nhóm,4 năm,1 người,Toàn thời gian,Nam,"We are looking for Software Project Manager to build an expected operations team of about 15 peoples.       Proven experience in project management and software developmentGood working knowledge of project estimation techniques.Excellent technical knowledge.Good leadership, decision-making, and organization skills.Strong attention to detail and multi-tasking skills.","Bachelor’s Degree / Professional Certificates in Computer Science/Information Technology / Software Engineering...Have a good understanding and practical experience in application development.Strong skills and experience with object-oriented design and design patterns.At least 3 years experience or 5 projects, each project has a minimum of 15 developers.Experience in Software Project Management, Scrum, Development Process, Risk Management, Process Improvement, Client Facing, Software Development Life Cycle (SDLC).Priority is given to candidates with knowledge of the software development cycle (Waterfall, Agile) and experience in developing software for the Japanese market.Can communicate in English.Have a PMP Cettifcate and Japanese are added advantages.","Global workingenvironment, Flexible workingtime (check in from 7AM-9AM)13 monthsalary & performance bonus; review performance once a year.Annual leave:16 days per year.Full Insurances followed Vietnamese Labor Law.Annual healthcheck, Company HealthcareWorking equipmentprovided by the Company.Allowance: Certificate, Language, Lunch, Transportation, Teambuilding.Bonuses, Giftsfor Holidays, Birthdayparty, Company trip.Employee engagement activities.Various TrainingProgram and Interesting Team Building Activities.",Công ty Cổ phần NTTe-MOI,https://www.topcv.vn/cong-ty/cong-ty-co-phan-ntte-moi/167746.html,https://www.topcv.vn/viec-lam/it-project-manager/1400431.html?ta_source=ITJobs_LinkDetail
"Graphics
            Designer",Nhân viên,Không yêu cầu kinh nghiệm,1 người,Toàn thời gian,Không yêu cầu,"-Kết hợp cùng Marketing Manager xây dựng bộ nhận diện thương hiệu của công ty.- Định hướng và kiểm soát hình ảnh của công ty, đảm bảo sự thống nhất với hình ảnh thương hiệu mà công ty đang hướng đến.- Làm việc với các bộ phận liên quan để thiết kế các ấn phẩm truyền thông (bao gồm cả online & offline) đáp ứng công việc hàng ngày và theo từng dự án, tối ưu hình ảnh với từng kênh truyền thông. - Làm việc với bộ phận nội dung, đảm bảo hình ảnh truyền thông thống nhất cùng nội dung truyền thông và thống nhất với định hướng và kế hoạch kinh doanh của công ty - Thống nhất về mặt hình ảnh trên các kênh truyền thống của công ty như website, landing page, Facebook,.. Từ 101 – – 500 nhân viên - Đảm bảo chất lượng của các ấn phẩm in ấn. - Đảm bảo chất lượng công việc của bộ phận thiết kế.- Thực hiện các công việc khác được giao từ quản lý trực tiếp.","-Lương thỏa thuận theo năng lực.-Thử việc 2 tháng: hưởng 85% lương cứng chính thức.-Thưởng thâm niên.-Thưởng giới thiệu nhân sự (mức thưởng theo chính sách của công ty).-Tham gia BHXH, nghỉ phép năm. Khám sức khỏe định kỳ.-Lương tháng 13. Thưởng vinh danh. Thưởng nhân viên xuất sắc. Thưởng lễ tết, sinh nhật, hiếu hỷ, ...-Điều chỉnh lương tối thiểu 1 lần/ năm.-Được tham gia vào các khóa đào tạo chuyên sâu để nâng cao chuyên môn, kiến thức, kỹ năng.Chủ động đề xuất các khóa đào tạo.-Cơ hội thăng tiến nghề nghiệp, phát triển bản thân.-Teambuilding, du lịch hàng năm, YEP.-Chính sách sử dụng dịch vụ, mua hàng ưu đãi với giá nhân viên (lên đến 100%).-Môi trường làm việc năng động, trẻ trung","-Có ít nhất 1 năm kinh nghiệm tại vị trí liên quan, từng làm việc tại thẩm mỹ viện là lợi thế.- Tinh thần trách nhiệm cao, chịu được áp lực và tuân thủ deadline.- Có thẩm mỹ tốt, khả năng tư duy, năng động, y yêu thích công làm đẹp cũng như các công việc liên quan đến thẩm mỹ & mỹ phẩm là điều rất quan trong.- Sử dụng thành thao AI, Photoshop và các phần mềm bổ trợ thiết kế khác. - Chủ động cập nhật xu hướng thiết kế, công nghệ mới để áp dụng vào công việc - Cẩn thận, tỉ mỉ chi tiết, có tư duy sáng tạo và phân thích nội dung thiết kế, truyền tải ý tưởng.- Có khả năng truyền cảm hứng, chia sẻ các ý tưởng sáng tạo với các thành viên trong dự án.",CÔNG TY CỔ PHẦN TẬP ĐOÀN AURA,https://www.topcv.vn/cong-ty/cong-ty-co-phan-tap-doan-aura/70678.html,https://www.topcv.vn/viec-lam/graphics-designer/1482270.html?ta_source=ITJobs_LinkDetail
"Senior
            AI Engineer
        (LLM)",Nhân viên,3 năm,5 người,Toàn thời gian,Không yêu cầu,"About usA subsidiary of the FPT Group, FPT Software is known as a leading global information technology service provider headquartered in Vietnam. With over 30,000 employees working in 83 offices across 30 countries on five continents, FPT Software consistently delivers the best solutions to more than 1000 clients, including 100 Fortune 500 companies. Placing human resources as the cornerstone of its achievements, employee experience is our top priority in continually creating an innovative, open, and enjoyable work environment for every member.In 2023, FPT Software officially made its mark on the global billion-dollar company list. This is evidence of the talent and efforts of multiple generations of employees at FPT Software.Why not explore your potential and embark on a brilliant journey with us?• FPT Software’s AI Center is seeking 05 AI Engineers to join our AI for Software Engineering Team. As an AI Engineer, you will be responsible for developing and deploying AI models and solutions to assist in various stages of the software development lifecycle.Responsibilities• Research, design, and develop AI models and algorithms to solve problems in the software engineering domain, such as code generation, test case/script generation and AI assistant.• Collaborate with software engineers, data scientists, and other stakeholders to understand business requirements and translate them into AI solutions.• Implement and integrate AI models into existing applications and systems, ensuring seamless integration and optimal performance.• Develop and maintain APIs and data pipelines for AI model training, deployment, and inference.• Optimize AI models for performance, scalability, and efficiency, ensuring they meet the required standards.• Stay up-to-date with the latest advancements in AI, machine learning, and deep learning technologies, and incorporate new techniques and best practices into the solutions.• Conduct thorough testing and debugging of AI components, and troubleshoot and resolve issues as needed.• Write clean, efficient, and well-documented code that follows best practices and coding standards.","• Bachelor’s or Master’s degree in Computer Science, Artificial Intelligence, or a related field.• Strong knowledge of machine learning, deep learning, natural language processing, and other AI techniques.• Proficiency in programming languages such as Python, Java Script, and experience with AI frameworks like TensorFlow, PyTorch, or Hugging Face.• Familiarity with cloud platforms (e.g., Microsoft Azure, Google Cloud Platform) and experience deploying AI models on cloud infrastructure.• Experience with software development practices, including version control, continuous integration, and continuous deployment.• Excellent problem-solving, analytical, and critical thinking skills.• Strong communication and collaboration skills, with the ability to work effectively in cross-functional teams.Preferred Qualifications• Hand-on experience with large language models (e.g., GPT, BERT, T5) and their applications in software engineering.• Knowledge of software engineering practices, tools, and technologies (e.g., IDEs, code editors, build systems, testing frameworks).• Familiarity with responsible AI practices, including model interpretability, fairness, and privacy.• This job description encompasses the responsibilities and qualifications for an AI Engineer role focused on developing AI solutions for the software engineering domain, based on the provided job descriptions.","• “FPT care” health insurance provided by Petrolimex (PJICO) and is exclusive for FPT employees.• Annual Summer Vacation: follows company’s policy and starts from May every year• Salary review: 1 time per year• International, dynamic, friendly working environment• Annual leave, working conditions follow Vietnam labor laws.• Other allowances: lunch allowance, working on-site allowance, etc.",FPT Software,https://www.topcv.vn/cong-ty/fpt-software/3.html,https://www.topcv.vn/viec-lam/senior-ai-engineer-llm/1482861.html?ta_source=ITJobs_LinkDetail
DevOps Engineer,Nhân viên,3 năm,1 người,Toàn thời gian,Không yêu cầu,"About usA subsidiary of the FPT Group, FPT Software is known as a leading global information technology service provider headquartered in Vietnam. With over 30,000 employees working in 83 offices across 30 countries on five continents, FPT Software consistently delivers the best solutions to more than 1000 clients, including 100 Fortune 500 companies. Placing human resources as the cornerstone of its achievements, employee experience is our top priority in continually creating an innovative, open, and enjoyable work environment for every member.In 2023, FPT Software officially made its mark on the global billion-dollar company list. This is evidence of the talent and efforts of multiple generations of employees at FPT Software.Why not explore your potential and embark on a brilliant journey with us?Responsibilities• Set up and manage cloud-based solution tools and infrastructure• Develop, deploy, and maintain cloud-based solutions• Deploy and maintain self-hosted AI models• Implement automation processes and auto-deployments where possible• Manage incidents in infrastructure during operation• Conduct system security assessments• Monitor system life cycle: onboarding process, roll out updates, releases, etc.• Perform system reviews and provide improvement recommendations","Minimum Requirements• Bachelor’s degree in Computer Science, Information Technology, or a related field• 3+ years of experience in DevOps or a similar role• Proficiency in working with cloud services, particularly AWS or GCP• Experience with containerization platforms like Docker•Familiarity with CI/CD tools and pipelines• Strong knowledge of Linux/Unix systems• Experience with scripting languages (e.g., Python, Bash)• Basic understanding of networking and security principles• Strong problem-solving skills and attention to detail• Excellent collaboration and communication skillsPreferred Qualifications• Experience working with Infrastructure as Code (IaC) tools like Terraform or ARM• Knowledge of Kubernetes for container orchestration• Experience working with LLM model serving/inference frameworks• Proficiency in monitoring, logging, and troubleshooting systems• Experience with system security assessments and implementations• Familiarity with agile methodologies• Relevant certifications (e.g., AWS Certified DevOps Engineer, Google Cloud Professional DevOps Engineer)• Experience working in a fast-paced, startup environment• Knowledge of best practices in DevOps and cloud architecture","• “FPT care” health insurance provided by Petrolimex (PJICO) and is exclusive for FPT employees.• Annual Summer Vacation: follows company’s policy and starts from May every year• Salary review: 1 time per year• International, dynamic, friendly working environment• Annual leave, working conditions follow Vietnam labor laws.• Other allowances: lunch allowance, working on-site allowance, etc.",FPT Software,https://www.topcv.vn/cong-ty/fpt-software/3.html,https://www.topcv.vn/viec-lam/devops-engineer/1482867.html?ta_source=ITJobs_LinkDetail
