title,level,experience,recruit_quantity,form_of_work,gender,describe,require,interest,company_name,company_link,job_link
"Middle
            Flutter",Nhân viên,2 năm,2 người,Toàn thời gian,Không yêu cầu,"Phát triển các ứng dụng di động sử dụng Flutter.Tham gia vào quá trình phân tích, thiết kế và triển khai các tính năng mới cho ứng dụng.Làm việc chặt chẽ với đội ngũ thiết kế và backend để đảm bảo tính nhất quán và hiệu quả của sản phẩm.Kiểm tra, sửa lỗi và cải tiến hiệu suất của ứng dụng.Đảm bảo mã nguồn sạch, có thể bảo trì và tuân theo các tiêu chuẩn mã hóa tốt..","Yêu cầu kinh nghiệm:Tốt nghiệp đại học chuyên ngành Công nghệ Thông tin, Khoa học Máy tính hoặc các ngành liên quan.Ít nhất 2 năm kinh nghiệm làm việc với Flutter.Có kinh nghiệm làm việc với các mô hình quản lý trạng thái như Provider, Bloc, Riverpod hoặc Redux.Có kinh nghiệm đẩy App lên CHPlay và AppStoreCó kinh nghiệm làm việc với API Google MapYêu cầu kỹ năng:Thành thạo Dart và Flutter framework.Hiểu biết sâu sắc về OOP và các nguyên tắc thiết kế phần mềm.Kinh nghiệm làm việc với RESTful APIs, Notificatioin, Firebase và tích hợp các dịch vụ backend.Quen thuộc với các công cụ quản lý mã nguồn như Git.Kinh nghiệm làm việc với các công cụ CI/CD là một lợi thế.","Môi Trường & Các Hoạt ĐộngHiểu được rằng môi trường làm nên con người, chúng tôi luôn chú trọng để phát triển môi trường học hỏi và vui chơi tốt nhất cho nhân viên:Môi trường làm việc trẻ trung, năng động, chuyên nghiệp và nhiều cơ hội thăng tiến: Sức trẻ và nhiệt huyết của VietIS được tạo nên từ chính mỗi cá nhân công ty, chúng tôi luôn không ngừng thay đổi để hoàn thiện hơn nữa bản thân,Du lịch hằng năm.Happy Hour cả công ty vào chiều thứ 6 hàng tuầnTổ chức sinh nhật tháng cho nhân viên.Các hoạt động khác do công đoàn tổ chức: Teambuilding ngoài trời định kì, các hoạt động vui chơi giải trí khácTham gia các câu lạc bộ vui chơi khác của công ty: CLB bóng đá, CLB AoE...LươngMức lương cạnh tranh, tương xứng với khả năng và kinh nghiệm.Thử việc 2 tháng, hưởng 100% lương trong quá trình thử việc.Xét tăng lương 2 lần/nămThưởng & Trợ CấpHằng năm: thưởng lương tháng 13 + Thưởng theo kết quả kinh doanh của công ty (thực hiện review vào cuối mỗi năm)Thưởng kết thúc dự án.Thưởng thi đỗ chứng chỉ (tiếng Nhật, chuyên môn)Thưởng thành tích xuất sắcThưởng giới thiệu nhân sự cho nhân viênPhụ cấp tiếng Nhật: N1 (5M), N2 (3M), N3 (1M)Phụ cấp cho Lập trình viên khi sử dụng ngôn ngữ lập trình thứ 2 trong công việcPhụ cấp làm thêm giờ (VietIS không khuyến khích nhân viên OT)Phụ cấp đào tạo. Các hoạt động đào tạo, phát triểnĐào tạo tiếng Nhật, tiếng AnhCác chương trình Seminar tổ chức định kì theo Team: Cung cấp cho mỗi cá nhân kiến thức về công nghệ hiện tại, công nghệ mới, nơi chia sẻ kinh nghiệm, trau dồi học hỏi kiến thức Bảo HiểmĐóng đầy đủ BHYT, BHXH, BHTN theo quy định của Nhà NướcKhám sức khỏe định kỳ hằng năm",Công ty Cổ phần Đầu tư và Giải pháp VietIS,https://www.topcv.vn/cong-ty/cong-ty-co-phan-dau-tu-va-giai-phap-vietis/21836.html,https://www.topcv.vn/viec-lam/middle-flutter/1450454.html?ta_source=ITJobs_LinkDetail
Product Owner,Nhân viên,4 năm,2 người,Toàn thời gian,Không yêu cầu,"Position Overview: Gapowork is seeking a talented and experienced Product Owner cum Business Analyst to join our team. This hybrid role will be pivotal in driving the development and optimization of our SaaS Digital Workplace solutions. The ideal candidate will have a strong background in product management, business analysis, and a passion for delivering innovative technology solutions.Key Responsibilities:Product Vision and Strategy:Define and communicate the product vision and strategy for Gapowork's SaaS Digital Workplace solutions.Align product goals with the company's overall business objectives and market opportunities.Conduct market research and competitor analysis to identify trends and opportunities.Requirement Gathering and Analysis:Work closely with stakeholders to gather and document business requirements.Translate business needs into detailed functional and technical requirements.Ensure that requirements are well understood by the development team.Product Roadmap and Backlog Management:Develop and maintain a detailed product roadmap that outlines the development and release schedule.Prioritize features, enhancements, and bug fixes based on business value, customer needs, and technical feasibility.Manage and refine the product backlog in collaboration with stakeholders and the development team.User Experience and Feedback:Champion user-centric design principles and ensure the product delivers an exceptional user experience.Gather and analyze user feedback to continuously improve the product.Conduct user testing and usability studies to validate product features and enhancements.Cross-functional Collaboration:Work closely with engineering, design, marketing, sales, and customer support teams to ensure successful product delivery.Facilitate communication and coordination among teams to achieve product milestones and launch objectives.Act as the primary point of contact between stakeholders and the development team.Performance Monitoring and Reporting:Define key performance indicators (KPIs) to measure product success.Monitor product performance and usage metrics, and report on product health and progress to stakeholders.Identify and address product performance issues and areas for improvement.Agile Development:Lead the product development process using Agile methodologies.Create and manage user stories, epics, and acceptance criteria.Participate in daily stand-ups, sprint planning, and retrospectives to ensure timely delivery of high-quality features.","Qualifications:
Bachelor's degree in Computer Science, Business, or a related field.
Proven experience as a Product Owner, Business Analyst, or similar role in a SaaS environment, preferably within the digital workplace or productivity software domain.
Strong understanding of Agile methodologies and product development lifecycle.
Excellent communication and interpersonal skills, with the ability to collaborate effectively with cross-functional teams.
Strong analytical and problem-solving skills.
Ability to prioritize tasks and manage multiple projects simultaneously.
Familiarity with tools such as JIRA, Confluence, and product analytics platforms.
Preferred Qualifications:
Master’s degree in a relevant field.
Experience in user experience (UX) design and usability testing.
Knowledge of current trends and best practices in the SaaS and digital workplace markets.","Competitive salary and performance-based incentives.
Comprehensive health and wellness benefits.
Opportunities for professional growth and development.
A collaborative and innovative work environment.
Flexible working arrangements, including remote work options.
Join Gapowork and be a part of our mission to redefine the digital workplace. Apply today to help us create products that empower businesses and enhance productivity.",Công ty cổ phần công nghệ Gapo,https://www.topcv.vn/cong-ty/cong-ty-co-phan-cong-nghe-gapo/32557.html,https://www.topcv.vn/viec-lam/product-owner/1393772.html?ta_source=ITJobs_LinkDetail
"HR
        Compensation And Benefit - Senior Staff (JP)",Nhân viên,4 năm,1 người,Toàn thời gian,Không yêu cầu,"Correspond to Japanese employees' concerns related to Compensation & Benefit (C&B)Input, update and maintain employee database (information of personal, family, employment, working schedule etc.) in HR system of JapanProvide timely and accurate calculation of payroll, allowance and working information for all Japanese employees.Do effective root cause analysis for defects reported by the customer, and have mitigation measures.Communicate with the clients via call, emails for clarifying the process or solution for special cases.Other related duties as assigned.","Passionate in HR development, especially in C&BEnglish: intermediateJapanese: N2Strong interpersonal skill, detail oriented mindset, result-oriented mindset.Experience in leader role for a team size > 5 members.Good at Microsoft office, experience in dealing with large scale system such as ERP.","Why BOSCH?Because we do not just follow trends, we create them. Together we turn ideas into reality, working every day to make the world of tomorrow a better place. Do you have high standards when it comes to your job? So do we. At Bosch, you will discover more than just work.Benefits and Career OpportunitiesWorking in one of the Best Places to Work in Vietnam and Top 30 of the Most Innovative Companies all over the worldJoin in a dynamic and fast-growing global company (English-speaking environment), with opportunity to work in global projects and being a part of innovation team contributing initiative ideas to the hi-tech worldOnsite opportunities: short-term and long-term assignments in worldwide officesEngage in our diverse training programs which surely help strengthen both your personal and professionalism13th-month salary bonus + attractive performance bonus (you'll love it!) + annual performance appraisal100% offered salary and mandatory social insurances in 2-month probation15++ days of annual leave + 1-day of birthday leavePremium health insurance for employee and 02 family membersFlexible working time and working modelLunch and parking allowanceGood benefits of company activities such as: football, badminton, yoga, Aerobic, team building...",CÔNG TY TNHH BOSCH GLOBAL SOFTWARE TECHNOLOGIES,https://www.topcv.vn/cong-ty/cong-ty-tnhh-bosch-global-software-technologies/91063.html,https://www.topcv.vn/viec-lam/hr-compensation-and-benefit-senior-staff-jp/1453180.html?ta_source=ITJobs_LinkDetail
"Lập Trình Viên .Net
        (Winform)",Nhân viên,1 năm,1 người,Toàn thời gian,Không yêu cầu,"Thiết kế tổng thể hệ thống, các module thành phần, các chức năng chi tiết.Lập trình phát triển, bảo trì các chức năng hệ thống phía back-end.Triển khai và tích hợp các thành phần hệ thống phía back-end.Tối ưu các thành phần hệ thống phía back-end: code, database.Thực hiện các công việc liên quan khác theo yêu cầu của cấp quản lý","Tốt nghiệp Đại học/cao đẳng chuyên ngành: công nghệ thông tin, khoa học máy tính, kỹ nghệ phần mềm (Software Engineer) hoặc tương đương.Có kinh nghiệm lập trình .NET (C#), Entity FrameworkCó kinh nghiệm lập trình WinForms, WPF, ASP.NET, WEB APICó kinh nghiệm với các hệ quản trị CSDL như: SQL Server, MySQLCó kinh nghiệm sử dụng GitCó khả năng phân tích thiết kế hệ thống, áp dụng design pattern, microservice.Có kinh nghiệm giải quyết các vấn đề về perfomance trên hệ thống cần xử lý lượng dữ liệu lớn.","Thu nhập theo năng lực: Từ 10 - 18 triệu/ thángThưởng dự ánPhụ cấp thuê nhà hàng tháng (nếu phải thuê nhà)Chế độ thưởng hấp dẫn: Thưởng ngày lễ, Tết, sinh nhật, thưởng nóng, dự án,..; các chế độ đãi ngộ dành cho nhân viên và gia đình: quà lễ, Tết, các chế độ thăm hỏi sức khỏe theo quy định công tyCó nhiều cơ hội tham gia các khóa học phát triển năng lực và tư duy do DACO đầu tư 100%Làm việc cùng đội ngũ nhân sự ưu tú, thân thiện, hòa đồng, đa dạng lứa tuổi (2xxx-197x), có nhiều cơ hội thăng tiến và phát triển nghề nghiệpĐược cung cấp đầy đủ trang thiết bị phục vụ cho công việc (laptop, sim số, điện thoại, email, đồng phục)Có thể kết thúc thời gian thử việc sớm – dưới 2 tháng tùy năng lựcHỗ trợ khác: điện thoại, xăng xe, xe đưa đón công tác, công tác phíCông ty chuẩn bị bữa trưa cho nhân viên, đảm bảo dinh dưỡng và vệ sinh an toàn thực phẩmĐược tham gia các hoạt động team building, du lịch lên đến 03 lần/nămĐược tài trợ kiểm tra sức khỏe định kỳ hàng năm cho mọi nhân viênThời gian làm việc: Thứ 2 - Sáng thứ 7. Từ 8h - 17h",CÔNG TY TNHH DACO,https://www.topcv.vn/cong-ty/cong-ty-tnhh-daco/120080.html,https://www.topcv.vn/viec-lam/lap-trinh-vien-net-winform/1453129.html?ta_source=ITJobs_LinkDetail
"Java
        
            Backend
        (Middle/Senior)",Nhân viên,5 năm,1 người,Toàn thời gian,Không yêu cầu,"Quản lý nhóm phát triển để hoàn thành các dự án phần mềm theo đúng tiến độ và yêu cầu chất lượng.Thiết kế, phát triển và triển khai các giải pháp phần mềm tiên tiến.Đảm bảo mã nguồn được viết chất lượng, sạch sẽ và có thể bảo trì.Phối hợp với các bộ phận liên quan để xác định và giải quyết các vấn đề kỹ thuật.Đào tạo và phát triển kỹ năng cho các thành viên trong nhóm.Tham gia vào quá trình tuyển dụng và đánh giá hiệu suất của nhân viên.","· Bằng cấp và kinh nghiệm:Bằng cử nhân về Khoa học Máy tính hoặc lĩnh vực liên quan, hoặc có ít nhất 5 năm kinh nghiệm làm việc tương đương trong ngành kỹ thuật phần mềm.· Kiến thức và kỹ năng kỹ thuật:Kiến thức vững chắc về cấu trúc dữ liệu, giải thuật và thiết kế hệ thống.Thành thạo ngôn ngữ lập trình Java và các framework liên quan như Spring, Spring Boot, J2EE.Kinh nghiệm làm việc với cả hệ cơ sở dữ liệu quan hệ (PostgreSQL, MySQL, MariaDB, MSSQL Server) và phi quan hệ (MongoDB).Hiểu biết sâu sắc về các hệ thống hàng đợi tin nhắn như RabbitMQ, Kafka.Kinh nghiệm làm việc với các framework và thư viện hiện đại cho frontend như React, NextJS, và cho backend như NestJS.Kỹ năng thiết kế và triển khai các hệ thống microservices hiệu suất cao, khả năng mở rộng tốt.Kinh nghiệm thực tiễn về Microservices, Docker, Kubernetes và cơ sở hạ tầng đám mây (Cloud Infrastructure).Ưu tiên đặc biệt:Hiểu biết về công nghệ Generative AI và các ứng dụng của nó trong việc phát triển phần mềm, ứng dụng là 1 lợi thế.Kinh nghiệm làm việc với Camunda, bao gồm thiết kế, triển khai và tối ưu hóa các quy trình kinh doanh sử dụng Camunda BPM. Khả năng tích hợp Camunda vào các hệ thống hiện có và sử dụng các tính năng của nó để tự động hóa các quy trình công việc phức tạp là 1 lợi thế.","THU NHẬPLương tháng thỏa thuậnTổng thu nhập lên tới 15 tháng lương/nămGói phúc lợi tiền mặt 9 triệu/năm vào các dịp Lễ, Tết, Sinh nhật Tập đoàn...Xét tăng lương theo năng lực và kết quả công việc định kỳ 1 lần/năm. Hoặc tăng lương đột xuất theo hiệu quả công việc.CHẾ ĐỘ ĐÃI NGỘĐóng BHXH đầy đủ và BH sức khỏe CMC Care ngay khi ký Hợp đồng chính thứcNghỉ phép: 12 ngày/ năm + 1 ngày nghỉ hưởng lương vào dịp sinh nhật bản thânĐược tham gia các chương trình đào tạo chuyên môn, nghiệp vụ từ cơ bản đến nâng cao. Tài trợ 100% chi phí tham gia các khóa học, thi chứng chỉ CNTT Quốc tếĐược trang bị laptop/thiết bị công nghệ trong quá trình làm việcMôi trường trẻ, năng động và chuyên nghiệpTham gia Team building và các hoạt động văn hóa đa dạngĐược vinh danh các giải thưởng năm của Tập đoàn CMC, CMC TS và khen thưởng trên các thành tích xuất sắc (dự án, kinh doanh, quản trị)Thời gian nghỉ hàng tuần: Nghỉ Thứ 7 & Chủ nhậtLương tháng thỏa thuận theo năng lực và vị trí công tácGói phúc lợi tiền mặt 9 triệu/năm vào các dịp Lễ, Tết, Sinh nhật Tập đoàn...Xét tăng lương theo năng lực và kết quả công việc định kỳ 1 lần/năm. Hoặc tăng lương đột xuất theo hiệu quả công việc.",Công ty TNHH Tổng công ty Công nghệ & Giải pháp CMC,https://www.topcv.vn/cong-ty/cong-ty-tnhh-tong-cong-ty-cong-nghe-giai-phap-cmc/6525.html,https://www.topcv.vn/viec-lam/java-backend-middle-senior/1414397.html?ta_source=ITJobs_LinkDetail
"Network
            Security Engineer",Nhân viên,2 năm,1 người,Toàn thời gian,Không yêu cầu,"Tham gia triển khai các dự án về hạ tầng network/security:Khảo sát chi tiết hiện trạng hệ thống khách hàng và báo cáo phân tích kết quả khảo sát.Thống nhất phạm vi công việc với Quản trị dự án và khách hàng.Chuẩn bị các tài liệu trước triển khai: thiết kế, kiểm thử và kế hoạch.Kiểm tra, bàn giao và lắp đặt thiết bị.Triển khai các tính năng của sản phẩm dự án theo thiết kế đã thống nhất hoặc theo yêu cầu của khách hàng.Báo cáo triển khai.Lập tài liệu triển khai, ghi nhận thông tin cấu hình và tài liệu vận hành.Thực hiện kiểm thử và bàn giao, hướng dẫn sử dụng hệ thống.Thực hiện các kiểm tra bảo mật định kỳ và đánh giá rủi ro.Xây dựng và duy trì các chính sách, quy trình và hướng dẫn bảo mật mạng.Hỗ trợ các hoạt động khắc phục sự cố bảo mật mạng và cung cấp tư vấn kỹ thuật về các vấn đề an ninh mạng.Tham gia các khóa đào tạo (nội bộ hoặc bên ngoài) để nâng cao năng lực kỹ thuật cũng như kỹ năng mềm.Tìm hiểu, đúc kết và chia sẻ về sản phẩm dịch vụ mới.Đào tạo lại cho các nhân viên khác các sản phẩm, giải pháp khi được phân công nghiên cứu hay được tham gia các khóa đào tạo, hội thảo.Thi các chứng chỉ kỹ thuật theo yêu cầu của công ty.","Bằng cử nhân/kỹ sư trong lĩnh vực Công nghệ Thông tin, An ninh Mạng hoặc các lĩnh vực liên quan.Có ít nhất 2 năm kinh nghiệm triển khai các giải pháp trong lĩnh vực bảo mật mạng.Kiến thức sâu rộng về các giao thức mạng và các công nghệ bảo mật.Hiểu biết về các tiêu chuẩn và quy định bảo mật như Zero trust, ISO 27001, PCI-DSS, NIST.Có các chứng chỉ thiết kế và triển khai các sản phẩm/giải pháp bảo mật như PCNSE, CCSE, FCSS, CCNP security hoặc tương đương là lợi thế.Kiến thức và khả năng triển khai:Mảng sản phẩm: NGFW, NAC, IPS/IDS, EPP, XDR, SASE, SIEM, PAM.Tính chất dự án: triển khai mới, nâng cấp/chuyển đổi các dự án tương đối phức tạp (multisite, đáp ứng số lượng user/ứng dụng lớn).Có thể đáp ứng vai trò lead kỹ thuật theo phân công dự án (lên kế hoạch, thiết kế, quản lý công việc nhóm).Tiếng Anh trình độ upper intermediate trở lên (IELTS 6.5/TOEIC 700+).Kỹ năng tin học văn phòng cơ bản (Word, Excel, PowerPoint) và các ứng dụng phục vụ dự án (Visio, MS Project hoặc tương đương).","THU NHẬP:Lương thỏa thuận theo năng lực và vị trí công việc.Thưởng KPIs dựa vào kết quả đánh giá công việc quý/ năm tùy theo vị trí công việc.Gói phúc lợi tiền mặt 9 triệu/năm vào các dịp Lễ, Tết, Sinh nhật Tập đoàn...Xét tăng lương theo năng lực và kết quả công việc định kỳ 1 lần/năm. Hoặc tăng lương đột xuất theo hiệu quả công việc.CHẾ ĐỘ ĐÃI NGỘ:Đóng BHXH đầy đủ và BH sức khỏe CMC Care ngay khi ký Hợp đồng chính thức.Nghỉ phép: 12 ngày/ năm + 1 ngày nghỉ hưởng lương vào dịp sinh nhật bản thân.Được tham gia các chương trình đào tạo chuyên môn, nghiệp vụ từ cơ bản đến nâng cao. Tài trợ 100% chi phí tham gia các khóa học, thi chứng chỉ CNTT Quốc tế.Được trang bị laptop/thiết bị công nghệ trong quá trình làm việc.Môi trường trẻ, năng động và chuyên nghiệp.Tham gia Team building và các hoạt động văn hóa đa dạng.Được vinh danh các giải thưởng năm của Tập đoàn CMC, CMC TS và khen thưởng trên các thành tích xuất sắc (dự án, kinh doanh, quản trị).Thời gian nghỉ hàng tuần: Nghỉ Thứ 7 & Chủ nhật.",Công ty TNHH Tổng công ty Công nghệ & Giải pháp CMC,https://www.topcv.vn/cong-ty/cong-ty-tnhh-tong-cong-ty-cong-nghe-giai-phap-cmc/6525.html,https://www.topcv.vn/viec-lam/network-security-engineer/1453126.html?ta_source=ITJobs_LinkDetail
Security Architect,Nhân viên,3 năm,1 người,Toàn thời gian,Không yêu cầu,"Responsibilities• Manage security policies for endpoints;• Develop plan, implement change process, manage implement policy process of security solution for user;• Exchange, support and advise on specific security policy;• Create periodic reports and automatic reports for regular and continuous data monitoring;• Manage operations and improve the effectiveness of security systems.","• Understanding security infrastructure include: security solution, feature, function on infrastructure;• Understanding of Windows, Linux, Mac operating system;• Support and implement security solution like Trellix, Intune for wide user;• Have a preliminary understanding of security policies and the purpose of using those components;• Experience working with security components such as client proxy, AV, hard drive encryption, endpoint firewall, windows authenticator, software update, application control, endpoint deployment;• Skills in handling and resolving basic issues that arise when working with users related to endpoint issues;• Deployment planning skills, task management, flow up and progress management of stakeholders, teamwork skills, periodic reporting, documentation of operational work;• Proficient in using office solutions, power BI, automate flow for reporting, visualize data.","• “FPT care” health insurance provided by Petrolimex (PJICO) and is exclusive for FPT employees.• Annual Summer Vacation: follows company’s policy and starts from May every year• Salary review: 1 time per year• International, dynamic, friendly working environment• Annual leave, working conditions follow Vietnam labor laws.• Other allowances: lunch allowance, working on-site allowance, etc.",FPT Software,https://www.topcv.vn/cong-ty/fpt-software/3.html,https://www.topcv.vn/viec-lam/security-architect/1263804.html?ta_source=ITJobs_LinkDetail
Senior Red Team,Nhân viên,3 năm,1 người,Toàn thời gian,Không yêu cầu,"• Thực hiện việc rà soát, đánh giá/kiểm thử an ninh thông tin các hệ thống Công ty. • Tiến hành các cuộc thử nghiệm thâm nhập của đội đỏ mô phỏng những cuộc tấn công trong thế giới thực, chỉ ra những điểm yếu của nội bộ và hệ thống SOC• Thực hiện đào tạo chia sẻ với các thành viên trong đội nhóm• Thực hiện các công việc khác theo yêu cầu của ISM Manager đề ra","• Hiểu rõ root-cause các lỗ hổng bảo mật (theo OWASP, CWE), cách exploit (manual – không sử dụng các công cụ tự động)• Hiểu biết về các phase trong Redteam. Có kinh nghiệm sử dụng các công cụ hỗ trợ trong quá trình Pentest cũng như các công cụ trong từng Redteam phase.• Có khả năng code một trong những ngôn ngữ scripting để viết mã exploit (Bash, Powershell, Python, Perl, Java, .Net, ...), có khả năng sửa, tạo các exploit cho web, OS, ...• Có khả năng đào tạo, hướng dẫn các thành viên trong nhóm.• Có tham gia đánh giá tấn công chuyên sâu trong tổ chức.• Có khả năng đọc hiểu Tiếng Anh đủ tốt cho các tài liệu chuyên ngành• Có khả năng nghiên cứu chuyên sâu, cách debug trên các ngôn ngữ nhằm xây dựng lại exploit liên quan tới các lỗ hổng bảo mật 1-day hay phát hiện các lỗ hổng 0-day là một lợi thế• Có hiểu biết về các cơ chế phòng thủ/giám sát của blue-team nhằm tìm cách bypass/ẩn mình trước các cơ chế này là một lợi thế.• Từng tham gia và đạt giải các cuộc thi CTF là một lợi thế.• Tham gia các bug bounty program, có các CVE hay có các bài viết phân tích các lỗ hổng bảo mật chuyên sâu là một lợi thế.• Có những chứng chỉ liên quan đến Pentest, Redteam như OSCE/OSWE/OSCP/GPEN, ... là một lợi thế.","• Có thể làm việc trong các dự án với các khách hàng quốc tế phát triển toàn diện và trao đổi kiến thức với các chuyên gia, chuyên gia đến từ các tập đoàn CNTT hàng đầu.• Gói lương cạnh tranh theo năng lực cộng với Tiền thưởng hàng năm và Tiền thưởng thực hiện dự án Bảo hiểm sức khỏe “FPT care” dành riêng cho nhân viên FPT và do Petrolimex (PJICO) cung cấp.• Cơ hội học tập miễn phí tuyệt vời: Tài khoản Udemy Premium, lớp học tiếng Anh, nhà tài trợ thi các chứng chỉ như PMP, AWS...• 18 ngày nghỉ phép (12 ngày nghỉ phép năm, 6 ngày nghỉ ốm)• Hỗ trợ nghỉ hè hàng năm: 1-6 triệu tiền mặt, 1-3 ngày nghỉ phép.• Khám sức khỏe định kỳ hàng năm.• Lương tháng 13.• Các khoản phụ cấp khác: phụ cấp đi lại, phụ cấp ăn trưa, phụ cấp đi làm tại chỗ, v.v.• Xe đưa đón của công ty cung cấp phương tiện đi lại thuận tiện cho tất cả nhân viên.• Được hỗ trợ ưu đãi mua bộ phận với Senior.• Cơ sở F-Town cung cấp nhiều tiện ích cho nhân viên FPT Software như sân bóng đá, bóng rổ & bóng chuyền, trung tâm gym & yoga, nhà hàng, căng tin, v.v.",FPT Software,https://www.topcv.vn/cong-ty/fpt-software/3.html,https://www.topcv.vn/viec-lam/senior-red-team/1368759.html?ta_source=ITJobs_LinkDetail
"Senior
            Full-Stack Developer
        (C#/JavaScript)",Nhân viên,Trên 5 năm,1 người,Toàn thời gian,Không yêu cầu,"About usA subsidiary of the FPT Group, FPT Software is known as a leading global information technology service provider headquartered in Vietnam. With over 30,000 employees working in 83 offices across 30 countries on five continents, FPT Software consistently delivers the best solutions to more than 1000 clients, including 100 Fortune 500 companies. Placing human resources as the cornerstone of its achievements, employee experience is our top priority in continually creating an innovative, open, and enjoyable work environment for every member.In 2023, FPT Software officially made its mark on the global billion-dollar company list. This is evidence of the talent and efforts of multiple generations of employees at FPT Software.Why not explore your potential and embark on a brilliant journey with us?Responsibilities• Work with customer directly in Agile/Scrum team• Work on C#, JavaScript, CSS... to build front end for our Graph DB• Design the architecture for the application• Support team if any issue related to web application","• 5+ years’ experience with ReactJS, C#.• Proficient in programming language (e.g. C#, JavaScript, CSS)]• Excellent trouble shooting and problem solving skills• Excellent communication skills in English• Bachelor’s degree in a quantitative field, or equivalent practical experience.• Preferred qualification• Experience with Agile development process• Master's degree in a quantitative field.","Be part of our hugely international environment; we are currently working with the USA customer, where you can have many opportunities to working oversea.• Competitive salary package based on skills and experience; • Awesome social events and parties for employees; • We create great teams and take very good care of them; • Great opportunity to grow with the company; • Frequent staff activities and company parties; • Awesome social events and parties for employees;• Signing Bonus: 30M - 70M (Case by case) • 20% discount on school fee if your sons/ daughters join FPT School; • Udemy/ ELSA PRO accounts for every employee & Udacity accounts for Managers.Special offer for senior level: • Relocating package: Up to 100M (for senior candidates from Hanoi/HCM.C to Danang City); • Loan support: 4% interest rate (1 – 2 Billion VND package)",FPT Software,https://www.topcv.vn/cong-ty/fpt-software/3.html,https://www.topcv.vn/viec-lam/senior-full-stack-developer-c-javascript/1453100.html?ta_source=ITJobs_LinkDetail
"Senior Database
            Engineer
        (English)",Nhân viên,5 năm,1 người,Toàn thời gian,Không yêu cầu,"About usA subsidiary of the FPT Group, FPT Software is known as a leading global information technology service provider headquartered in Vietnam. With over 30,000 employees working in 83 offices across 30 countries on five continents, FPT Software consistently delivers the best solutions to more than 1000 clients, including 100 Fortune 500 companies. Placing human resources as the cornerstone of its achievements, employee experience is our top priority in continually creating an innovative, open, and enjoyable work environment for every member.In 2023, FPT Software officially made its mark on the global billion-dollar company list. This is evidence of the talent and efforts of multiple generations of employees at FPT Software.Why not explore your potential and embark on a brilliant journey with us?Responsibilities• Work with customer directly in Agile/Scrum team• Work mostly with DB, Backend job, focus on data integration, DB design, familiar with Graph DB if preferred• Design the solution/database schema for database such as SQL Server, GraphDB (Neo4J) ...• Support team if any issue related to database","• 5+ years industry experience in data engineering.• Proficient in SQL and stored procedure• Proficient in one or more programming language (e.g., Python, C#)• Excellent trouble shooting and problem solving skills• Excellent communication skills in English• Bachelor’s degree in a quantitative field, or equivalent practical experience.• Preferred qualification• Experience with Agile development process• Master's degree in a quantitative field.","Be part of our hugely international environment; we are currently working with the USA customer, where you can have many opportunities to working oversea.• Competitive salary package based on skills and experience; • Awesome social events and parties for employees; • We create great teams and take very good care of them; • Great opportunity to grow with the company; • Frequent staff activities and company parties; • Awesome social events and parties for employees;• Signing Bonus: 30M - 70M (Case by case) • 20% discount on school fee if your sons/ daughters join FPT School; • Udemy/ ELSA PRO accounts for every employee & Udacity accounts for Managers.Special offer for senior level: • Relocating package: Up to 100M (for senior candidates from Hanoi/HCM.C to Danang City); • Loan support: 4% interest rate (1 – 2 Billion VND package)",FPT Software,https://www.topcv.vn/cong-ty/fpt-software/3.html,https://www.topcv.vn/viec-lam/senior-database-engineer-english/1453117.html?ta_source=ITJobs_LinkDetail
