title,level,experience,recruit_quantity,form_of_work,gender,describe,require,interest,company_name,company_link,job_link
"Middle
            Tester",Nhân viên,3 năm,1 người,Toàn thời gian,Không yêu cầu,"Với định hướng đa dạng hóa dịch vụ để phục vụ khách hàng tốt hơn, SanAn đang tìm kiếm nhân viên kiểm thử phần mềm với nhiệm vụ:Tham gia phân tích yêu cầu và tìm hiểu chuyển giao nghiệp vụ hệ thống từ BA.Đọc hiểu các tài liệu giải pháp, tài liệu thiết kế; phối hợp với các nhóm để hiểu rõ yêu cầu sản phẩmLên kế hoạch test (Test plan)Thực hiện viết test case, review test case của member khác.Tạo môi trường, data test.Thực hiện test và báo cáo bug.Tham gia đánh giá và cải tiến quy trình, hệ thống đảm bảo chất lượng.Thực hiện các công việc khác theo sự phân công của cấp trên.","Tốt nghiệp đại học chuyên ngành CNTTCó ít nhất 03 năm kinh nghiệm làm việc testing.Nắm vững quy trình kiểm thử phần mềm.Có kinh nghiệm làm việc với SQL.Sẵn sàng nghiên cứu học hỏi kiến thức, công nghệ mới phục vụ cho dự án.Cẩn thận tỉ mỉ, có tư duy logic tốt, nắm bắt nghiệp vụ nhanh, tinh thần trách nhiệm trong công việc, chịu được áp lực công việc cao, ham học hỏi, cầu tiếnCó khả năng giao tiếp qua email/chat bằng Tiếng Anh hoặc Tiếng Nhật là một lợi thế","Thu nhập hàng tháng: UP TO 20MMôi trường làm việc công ty startup trẻ trung, vui vẻ, hòa đồng, thân thiện, chuyên nghiệp, được tiếp cận và làm việc với các công nghệ mới, năng động và lộ trình thăng tiến rõ ràng.Tham gia các buổi seminar chia sẻ về kỹ năng & kiến thức từ các thành viên trong công ty và các developer nhiều năm kinh nghiệm.Hưởng đầy đủ chế độ: BHYT, BHXH, BHTN...Trả lương OT theo luật địnhĐược tham gia các hoạt động: Du lịch công ty, teambuilding, thể thao...Hưởng các chế độ phúc lợi: Khám sức khỏe định kỳ, nghỉ 12 ngày phép/năm, nghỉ sinh nhật 01 ngày, Recharge days 02 ngày/năm.Review lương thưởng 2 lần/năm (tăng lương theo thâm niên và thành tích)Thưởng Tết bao gồm: tháng lương thứ 13 + thưởng theo hiệu suất làm việc + thưởng theo doanh số (dựa theo tình hình kinh doanh của công ty theo từng năm)",Công ty cổ phần SANAN,https://www.topcv.vn/cong-ty/cong-ty-co-phan-sanan/119607.html,https://www.topcv.vn/viec-lam/middle-tester/1429756.html?ta_source=ITJobs_LinkDetail
"Thực Tập Sinh
        
            Tuyển Dụng",Thực tập sinh,Không yêu cầu kinh nghiệm,1 người,Thực tập,Không yêu cầu,"Đăng tin tuyển dụng, tìm kiếm các nguồn ứng viên đáp ứng tiêu chuẩn của Công tyTư vấn, giải đáp thắc mắc cho ứng viênLiên hệ và lên lịch phỏng vấn cho ứng viênHỗ trợ tổ chức các sự kiện tuyển dụngCác công việc khác từ cấp trên","Sinh viên năm 3 hoặc 4 các trường Cao đẳng, Đại học liên quan chuyên ngànhCó khả năng thuyết phục, nhanh nhẹn, giao tiếp tốt, chăm chỉ, thái độ tốtCó khả năng làm việc độc lập và tính chủ động cao trong công việcSử dụng thành thạo microsoft officeCó thể đi làm được tối thiểu 20h/tuầnGiao tiếp thành thạo tiếng Anh là điểm cộng","Mức trợ cấp hấp dẫn: Lên tới 25.000 VND/giờ + Thưởng KPI Thời gian làm việc linh hoạt, phù hợp với lịch học của sinh viên.Cơ hội học hỏi và phát triển kỹ năng trong môi trường IT làm việc chuyên nghiệp.Có cơ hội trở thành nhân viên chính thức nếu hoàn thành tốt công việc.",Công ty cổ phần SANAN,https://www.topcv.vn/cong-ty/cong-ty-co-phan-sanan/119607.html,https://www.topcv.vn/viec-lam/thuc-tap-sinh-tuyen-dung/1467063.html?ta_source=ITJobs_LinkDetail
"Chuyên Viên Đào Tạo
        - L&D Executive",Nhân viên,2 năm,2 người,Toàn thời gian,Không yêu cầu,"As a Learning and Development (L&D) Executive, you will play a crucial role in fostering a learning environment and facilitating the exploration of potential in our team members.Your duties shall include but not limited to:Coordinate the implementation of the corporate learning culture development program.Plan and execute training foundational knowledge activities for employees.Coordinate the implementation of technology and leadership training programs.Maintain training data in the Learning Management System and other relevant systems.Contribute actively to Learning and Development department events and activities.Lead the design and communication aspects of the Competency Project, a key initiative of the company.Participate in the development of courses and programs for assessing employee competencies.Organize and manage programs aimed at developing corporate culture.Undertake any additional duties or tasks as needed by the L&D Lead.","Must haveMinimum two years of professional experience in a similar position.Excellent public speaking skills and the ability to effectively communicate, both in writing and orally.Service-oriented with strong customer care, analytical thinking, and innovation skills.Strong in communication, content creation, design, and video production for E-learning (proficient in using design and video editing platforms).Logical thinking for designing tests and evaluating courses.Ability to conduct classes, share knowledge, and present to large audiences.Nice to havePrevious working experience in an IT company.Collaborative and team-oriented personality.Intermediate logic, systems, marketing, and unofficial project manager mindset.","Saturday & Sunday OFF, Overtime pay is 150%, 200%, 300% as per labor law;Work performance review 2 times/ year (in April and October);Performance bonus, 13th- month salary, public holidays bonus (2/9, 30/4, 1/5, 1/1); bonus for Excellent Employee and Excellent Team;Social insurance, health insurance, unemployment insurance and Bao Viet care insurance;01 hour paid leave per day for women having children under 12 months01 day remote work per month; A flexitime allowance of 90-180 minutes per month for employees.Minimum 14 paid leaves per annum for all employees after probation;Nice & modern working space with young, dynamic & friendly colleagues and free coffee, tea, drinks;Yearly company trip and year-end party, quarterly team building and weekly eating together; English - Japanese Club, Sports Clubs;Men’s Day, Women’s Day, Children’s Day, Mid-Autumn Festival and other benefits under the provisions of the company;Flat, open and sharing culture with friendly management team; outsourcing company with product mindset;Training courses and working opportunities with technical gurus who built and operated world-class applications with millions of users. This might be a good chance for graduated students to learn cutting-edge technologies and how to build scalable system from scratch;",CÔNG TY CỔ PHẦN CÔNG NGHỆ SOTATEK VIỆT NAM,https://www.topcv.vn/cong-ty/cong-ty-co-phan-cong-nghe-sotatek-viet-nam/86206.html,https://www.topcv.vn/viec-lam/chuyen-vien-dao-tao-ld-executive/1468064.html?ta_source=ITJobs_LinkDetail
Internal Communication (Lead),Trưởng nhóm,4 năm,1 người,Toàn thời gian,Không yêu cầu,"Plans and develops strategies, deliverables, and content to support Key Company Initiatives and projects that drive education and awareness within the companyLeads cross-functionally, serving as a vital partner and collaborator, ensuring communications has a seat at the table, while continuously identifying storytelling opportunitiesProactively engages with stakeholders to determine the appropriate deliverables, activities, and timing of internal communications to achieve the desired results and align with the organizations strategic visionProvides best practice guidance to streamline processes that increase internal communication effectiveness and engages targeted audiencesWrites messages for leadership and assist in creating presentations for internal meetingsUses analytical tools, measure the effectiveness of communication methods and make improvement recommendations for future initiativesDemonstrates strategic thinking and leadership in navigating and cultivating relationshipsAbility to interact with team members and executives at all levelDrives knowledge transfer and collaboration within and across teams within the organizationMentors and contributes to the professional growth of 2 Communication Executives, to generate forward thinking ideasMaintains consistent brand identity across projects, initiatives, and channelsEnsures communications are delivered on time and with exceptional quality standards.","4+ years corporate communication experience; preferably in a large multi-site organization.Must have proven experience utilizing company operational guidelines, practices, processes and culture.Excellent interpersonal and problem solving skills.Demonstrate ability to communicate across all levels of the organization, present complex ideas concisely and clearly articulate ideas verbally and in writing is necessary.Proven ability to multi-task and work successfully within strict deadlines while motivating others is necessary.Expert writing and proofing skills with exceptional knowledge of grammar and punctuation is required.Proven expertise developing effective employee communication utilizing multiple communication platforms is needed.Proficiency with Microsoft Office, including skills with Word, Excel and PowerPoint is necessary. Demonstrated experience building relationships across the organization is crucial.In addition, troubleshooting, organizational and problem solving skills with a can-do attitude and the ability to adjust to changing requirements are essential.Maintaining confidentiality, treating others with respect and upholding company values is key.Educational Requirements:This position requires Bachelor's Degree Communications, English, Public Relations or Journalism preferred or equivalent work experience.","Attractive salary and package. Offer negotiationWorking time: 8:00-17:30 (off 1.5h from 12h to 13h30 for lunch) from Monday to FridayFlat structureSelf-management is appreciatedFriendly, innovative, and supportive environment13th month salary, annual bonus based on your contributionAnnual heath-check, insurance under Vietnamese Labor Law, monthly teambuildingBIC Health Insurance PackageFree dress code - Your choice to be confident and comfortablePsychological safety; Your ideas are always welcomed.",Công ty cổ phần Synodus,https://www.topcv.vn/cong-ty/cong-ty-co-phan-synodus/111658.html,https://www.topcv.vn/viec-lam/internal-communication-lead/1316522.html?ta_source=ITJobs_LinkDetail
Lập Trình Viên .Net,Nhân viên,1 năm,10 người,Toàn thời gian,Không yêu cầu,"1. Xây dựng, phát triển các phần mềm/ứng dụng- Tiếp nhận yêu cầu về chức năng, nội dung của phần mềm/ứng dụng. Tham gia phân tích, thiết kế chi tiết các chức năng được giao- Trực tiếp xây dựng, phát triển phần mềm/ứng dụng theo tài liệu thiết kế và framework đã được thông qua theo phân công của trưởng nhóm/PM dự án- Làm Unit Test, tiếp nhận ý kiến của bộ phận kiểm thử, liên quan khác để điều chỉnh, bổ sung đến khi phần mềm/ứng dụng được hoàn thiện- Giám sát và kiểm tra hệ thống và các thành phần liên quan để phát hiện các sự cố tiềm ấn, đưa ra giải pháp kịp thời để ngăn chặn và xử lý. Tối ưu hệ thống.- Xây dựng các tài liệu dự án theo phân công của Trưởng nhóm/PM dự án2. Sửa chữa, nâng cấp, bảo trì- Bảo trì, sửa chữa; nâng cấp phần mềm 3. Tích hợp, triển khai phần mềm/ứng dụng- Khảo sát, tư vấn kịch bản triển khai, tích hợp- Phối hợp với khách hàng trong quá trình triển khai tích hợp- Chuyển giao, đào tạo cho các VNPT địa bàn/Khách hàng4. Các công việc khác- Triển khai các hệ thống quy trình và các hệ thống quản lý- Nghiên cứu công nghệ mới phục vụ công việc- Các nhiệm vụ khác được phân công trong phạm vi chức năng","Tốt nghiệp Đại học chuyên ngành Công nghệ thông tin,... hoặc chuyên ngành tương đươngThành thạo ngôn ngữ lập trình  .NetCó từ 1 năm kinh nghiệm trở lên ở vị trí tương đươngCó kinh nghiệm quản trị, vận hành các hệ thống phần mềm trên Windows server, UnixThành thạo trong phân tích, thiết kế Hướng đối tượng, nắm chắc Design patternCó kinh nghiệm xây dựng các hệ thống có quy mô trung bình trở lên với các CSDL Oracle, SQL Server hoặc các hệ thống NoSQLTốt nghiệp các trường Đại học chuyên ngành CNTT và các ngành liên quan","Thu nhập từ 200 - 500 triệu/nămTeambuilding, nghỉ mát hàng năm....Phụ cấp điện thoại, Bảo hiểm XH, BHYT....Phụ cấp ăn trưa 730.000đ/thángTham gia các chương trình đào tạo nâng cao chuyên môn, nghiệp vụ định kỳKhám sức khỏe hàng năm",CÔNG TY CÔNG NGHỆ THÔNG TIN VNPT - CHI NHÁNH TẬP ĐOÀN BƯU CHÍNH VIỄN THÔNG VIỆT NAM,https://www.topcv.vn/cong-ty/cong-ty-cong-nghe-thong-tin-vnpt-chi-nhanh-tap-doan-buu-chinh-vien-thong-viet-nam/178289.html,https://www.topcv.vn/viec-lam/lap-trinh-vien-net/1346242.html?ta_source=ITJobs_LinkDetail
Test Leader,Trưởng nhóm,2 năm,1 người,Toàn thời gian,Không yêu cầu,"● Nghiên cứu, phân tích, lập kế hoạch công việc, quản lý đội nhóm test trong dự án● Thực hiện viết testcase; log bug, verify bug cho member trong team● Lên schedule và asign công việc cho member trong team● Hỗ trợ và đề xuất về các tính năng trong dự án● Phối hợp với PM kiểm soát tiến độ thực hiện dự án● Các công việc khác theo sự phân công của cấp trên","● Có kinh nghiệm Test Lead trong dự án ● Có kinh nghiệm test plan, estimate ut, it, st, uat, performance● Biết cài đặt môi trường test, thực hiện test, khả năng phán đoán và phân tích lỗi● Đã từng làm việc trong môi trường outsource cho khách hàng Nhật là lợi thế● Có chứng chỉ ISTQB là lợi thế● Có tiếng Nhật là lợi thế","Thời gian làm việc: 8h00 – 17h30 (Trưa nghỉ 1,5 giờ) thứ 2 đến thứ 6 hàng tuầnMức lương: Thỏa thuận phù hợp với kinh nghiệm và kỹ năngMôi trường Open & Flat luôn mong muốn tạo mọi điều kiện, sân chơi riêng cho nhânviên để có thể phát huy năng lựcThưởng tháng lương 13, thưởng theo dự án, thưởng nóng, thưởng nhân viên xuất sắc,...Xét điều chỉnh lương 2 lần/nămThưởng thâm niênBHXH, BHYT, BHTN theo quy định của Luật lao độngDu lịch 1 lần/năm, Teambuilding 1 lần/năm, Khám sức khỏe 1 lần/nămQuà sinh nhật cá nhân, quà sinh nhật công ty, quà lễ tết, lì xì đầu năm....Gói trợ cấp thai sản cho nhân viên nữ sinh con, ngày nghỉ phép có lương cho nhân viên nam có vợ sinh conPhụ cấp chứng chỉ tiếng NhậtHỗ trợ chi phí thi khi đạt các chứng chỉ chuyên mônĐào tạo tiếng Nhật miễn phí tại công ty, hỗ trợ chi phí hoặc được cử đi tham gia cáckhóa học nâng cao chuyên môn....Tham gia các phong trào của công ty và các CLB thể thao, Game, Yoga...",Công ty CP Nghiên cứu và phát triển Fabbi,https://www.topcv.vn/cong-ty/cong-ty-cp-nghien-cuu-va-phat-trien-fabbi/10867.html,https://www.topcv.vn/viec-lam/test-leader/1468443.html?ta_source=ITJobs_LinkDetail
NodeJS Developer,Nhân viên,1 năm,2 người,Toàn thời gian,Không yêu cầu,"Lập trình và phát triển các ứng dụng web application sử dụng ReactJS và webservice sử dụng NodeJSCode/Test/Debug các tools theo yêu cầu về việc phát triển dự án.Xây dựng và tối ưu hóa các API, backend microservices và database.Thực hiện mô tả, phân tích các yêu cầu phần mềm, viết tài liệu kỹ thuật API.Kết hợp với các bộ phận khác (kiểm thử, hệ thống,...) để hoàn thành, triển khai dự án.Hỗ trợ việc tích hợp các hệ thống phần mềm khác nhau.Nghiên cứu, phát triển công nghệ mới cho Backend để áp dụng/phát triển dự án.Tối ưu hóa/cải tiến hệ thống Source Code của các dự án theo từng giai đoạn, thời điểm.Báo cáo và thực hiện các công việc theo yêu cầu của quản lý.Phân tích thiết kế Database","Tốt nghiệp các trường Đại học, chuyên ngành CNTT, Điện tử, Viễn thông...Tối thiểu 01 năm kinh nghiệm trở lên trong việc phát triển Frontend và Backend sử dụng ReactJS, ExpressJS.Thành thạo Javascript, Typescript.Có kinh nghiệm làm việc với các hệ cơ sở dữ liệu: MySQL, PostgreSQL, Elasticsearch.Có kiến thức về nguyên tắc lập trình hướng đối tượng (OOP), các kiến thức về thiết kế phần mềm và có kỹ năng lập trình theo mô hình MVC.Có kinh nghiệm làm việc với RESTful API.Có hiểu biết về các mô hình triển khai phát triển phần mềm: Microservices, Monolithic.Có kinh nghiệm làm việc với các cơ chế cache: Redis, Memcached.Có kinh nghiệm làm việc với RabbitMQ, Kibana, Elasticsearch.Thành thạo công cụ quản lý mã nguồn Git và quy trình Git flow.Có hiểu biết về công cụ viết tài liệu cho API.Có hiểu biết về Ubuntu, network là một lợi thế.Có kinh nghiệm làm việc với Docker, K8S và các web server: Traefix, Nginx.Có khả năng tư duy, làm việc nhóm. Có khả năng giao tiếp tốt.Có hiểu biết về các nguyên tắc phát triển Agile/Scrum.","Gói thu nhập hấp dẫn theo năng lực (Thưởng lương tháng 13, tiền du lịch nghỉ mát, tiền mừng tuổi...).Đầy đủ các chế độ theo luật lao động hiện hành.Chính sách phúc lợi theo quy định của Công ty đa dạng: Chăm sóc sức khỏe định kì hàng năm; Gói bảo hiểm sức khỏe chuyên biệt (FPT Care – Khám chữa bệnh miễn phí tại tất cả các bệnh viện); Các hoạt động tri ân, chăm lo đời sống tinh thần CBNV và Thân nhân...Hỗ trợ thuê nhà, mua nhà, mua xe cho CBNV theo từng cấp bậc.Môi trường làm việc thân thiện, cởi mở.Cơ sở vật chất và công cụ làm việc hiện đại, tiện nghi, ứng dụng công nghệ, chuyển đổi số toàn trình.​Nhiều cơ hội phát triển và thăng tiến.Văn hóa Doanh nghiệp đặc sắc, sinh động bậc nhất với nhiều các hoạt động hấp dẫn: tân binh, 72 giờ trải nghiệm, teambuilding, thi trạng, hội làng, hội diễn Sao Chổi, sinh nhật FPT, ngày 08/03, ngày 11/11,...Hưởng các gói ưu đãi cước khi sử dụng dịch vụ của FPT Telecom.Hỗ trợ chi phí thi các chứng chỉ quốc tế.Hoạt động xếp hạng và quy hoạch Cán bộ công nghệ cấp Tập đoàn FPT.Tưởng thưởng cho 50 cá nhân xuất sắc nhất, tôn vinh và trao giải tại nước ngoài.",Công ty Cổ phần viễn thông FPT,https://www.topcv.vn/cong-ty/cong-ty-co-phan-vien-thong-fpt/2419.html,https://www.topcv.vn/viec-lam/nodejs-developer/1468621.html?ta_source=ITJobs_LinkDetail
"Lập Trình Viên
        Website Wordpress",Nhân viên,1 năm,2 người,Toàn thời gian,Nam,"Xây dựng và phát triển dự án đa lĩnh vực trên nền tảng WordpressQuản trị và duy trì ổn định các website của khách hàng, khắc phục khi site có sự cốPhát triển & vận hành các tên miền thuộc sở hữu của Diwe; website nội bộPhát triển tư duy lập trình, tư duy logic","Có kinh nghiệm từ 1 nămLập trình theme wordpress, lập trình Plugin.Kiến thức cơ bản về HTML/CSS/JAVASCRIPT.Nắm được kiến thức về các thư viện animation, gsap,...Có tư duy hệ thống, tư duy logic tốt, tiếp thu kiến thức mới nhanh, có khả năng chủ động giải quyết vấn đề.Có khả năng đọc hiểu tiếng Anh phục vụ công việc.Cẩn thận, tỷ mỷ, có tinh thần trách nhiệm cao.","Thu nhập từ 10.000.000 VNĐĐược hưởng đầy đủ các chế độ theo quy định của pháp luật (BHYT, BHXH, BHTN) và các chế độ phúc lợi theo nội quy, quy chế của Công ty (tham quan, nghỉ mát, lương thưởng, nghỉ lễ Tết,...)Được làm việc trong Môi trường năng động, chuyên nghiệp và thân thiện, có nhiều cơ hội thăng tiến và phát triển nghề nghiệp.",Công ty TNHH Diwe,https://www.topcv.vn/cong-ty/cong-ty-tnhh-diwe/96815.html,https://www.topcv.vn/viec-lam/lap-trinh-vien-website-wordpress/1468597.html?ta_source=ITJobs_LinkDetail
"Developer
        Leader (.NET Hoặc Java)",Trưởng nhóm,5 năm,1 người,Toàn thời gian,Không yêu cầu,"Tham gia vào phát triển các dự án với vai trò Team Leader từ giai đoạn Basic Design, Detail Design, Development, Release;Thiết kế kiến trúc tổng thể hệ thống, Database, phát triển các chức năng đồng thời support các thành viên trong team;Quản lý, lập kế hoạch, review công việc của các thành viên trong team;Transfer lại cho Team về giải pháp, kiến trúc hệ thống;Support các thành viên trong team xử lý những vấn đề khó phát sinh trong quá trình phát triển;Tham gia với PM lập kế hoạch và hỗ trợ quản lý dự án;Làm các công việc khác theo sự phân công của quản lý( Research new Technologies, Support team...).","Tốt nghiệp đại học trở lên, chuyên ngành Công nghệ thông tin, Kỹ sư phần mềm;Có ít nhất 05 năm kinh nghiệm ở vị trí Software Developer (.Net hoặc Java), trong đó có ít nhất 02 năm có kinh nghiệm ở vị trí trưởng nhóm lập trình;Yêu thích tìm hiểu công nghệ, cập nhật xu hướng công nghệ mới và có khả năng phân tích ứng dụng công nghệ trong các bài toán cụ thể;Hiểu biết và nắm vững quy trình phát triển phần mềm;Am hiểu các hệ điều hành và cơ sở dữ liệu khác nhau;Có khả năng điều hành, quản lý, tổ chức, phân công công việc và kiểm soát các vấn đề phát sinh;Có khả năng thuyết trình tốt, giao tiếp tốt, tinh thần trách nhiệm cao;Có khả năng đọc hiểu tài liệu và research bằng tiếng anh;Chủ động tìm hiểu, học hỏi các công nghệ mới áp dụng vào dự án;Có tinh thần trách nhiệm cao trong công việc;Chủ động, cầu tiến trong công việc;Ưu tiên ứng viên nộp hồ sơ sớm.","Chế độ lương thưởng hấp dẫn;Chế độ BHYT, BHXH, BHTN công ty đóng ngoài lương;Thưởng Tết âm Lịch;  Bếp ăn cho Nhân viên (công ty hỗ trợ chi phí);Hỗ trợ người lao động các dịp: 30/4 – 1/5, ngày 2/9, tết dương lịch;Quà sinh nhật cho người lao động;Với nữ nhân viên: ngày 8/3, 20/10;Với nhân viên có con dưới 15 tuổi: 1/6, trung thu;Các chế độ nghỉ theo quy định của nhà nước;Nghỉ mát một lần một năm, team building 1-2 dịp một năm và các chế độ đào tạo, công tác khác;Môi trường làm việc thân thiện, năng động, đa dạng và thăng tiến.",Công ty Cổ phần Hệ thống Công nghệ ETC,https://www.topcv.vn/cong-ty/cong-ty-co-phan-he-thong-cong-nghe-etc/70478.html,https://www.topcv.vn/viec-lam/developer-leader-net-hoac-java/1435390.html?ta_source=ITJobs_LinkDetail
"Business Analyst
        - Từ 3 Năm Kinh Nghiệm",Nhân viên,3 năm,3 người,Toàn thời gian,Không yêu cầu,"Tham gia trực tiếp vào những dự án với domain khác nhau như ví điện tử, cổng thanh toán, xác thực định danh, y tế, giao thông...Thực hiện khảo sát, thu thập yêu cầu của khách hàngPhân tích và đưa ra mô hình, giải pháp dựa trên yêu cầu đã thu thập đượcLàm việc với PM/PO và stakeholders để làm rõ yêu cầu nghiệp vụThực hiện xây dựng tài liệu đặc tả yêu cầu, tài liệu phân tích, tài liệu chức năng hệ thống (flow chart, activity diagram, sequence diagram, use case, API mapping document)Ý tưởng hóa được các tính năng từ nhu cầu người dùng bằng mockup hoặc prototypes cho dự án. Sử dụng tốt một trong các công cụ Figma, Axure RP, Draw, Balsamiq...Thực hiện hỗ trợ trong quá trình nghiệm thu sản phẩm, đào tạo, chuyển giaoTham gia training và tự học hỏi kiến thức, công nghệ mới để áp dụng vào dự ánNghiên cứu và ứng dụng các giải pháp để phát triển, vận hành sản phẩm hiệu quả hơnThực hiện báo cáo công việc theo quy định của dự án lên trưởng phòng hoặc cấp quản lý trực tiếp và các bộ phận liên quanThực hiện các công việc khác theo yêu cầu của trưởng bộ phận và ban lãnh đạo","Trình độ học vấn: Tốt nghiệp Đại học chuyên ngành công nghệ thông tin/liên quanCó tối thiểu 3 năm kinh nghiệm trong lĩnh vực phân tích nghiệp vụƯu tiên các ứng viên có kinh nghiệm mảng tài chính, thanh toán, ví điện tử, các dự án khối nhà nước Nắm rõ quy trình phát triển phần mềm theo Agile, scrumCẩn thận, chi tiết, và có tinh thần trách nhiệm cao với công việcHiểu về quy trình phát triển phần mềmCó kiến thức cơ bản về phân tích thiết kế hệ thống, thiết kế CSDL và truy vấn CSDL SQLCó kỹ năng giao tiếp, thuyết trình, tư duy logic, tư duy phản biện và lập kế hoạch tốt. Có khả năng quản lý thời gian tốtCó thái độ tích cực, chủ động trong công việc, chịu được môi trường áp lực cao, khả năng làm việc độc lập và làm việc theo nhómCó khả năng đọc hiểu các tài liệu kỹ thuật bằng tiếng Anh","Mức lương cạnh tranh theo đúng năng lực  Môi trường làm việc thân thiện, năng động, có cơ hội phát triển bản thân và thăng tiếnGhi nhận thành tích, tăng lương và tưởng thưởng kịp thờiThưởng định kì ngày lễ 30/4, 2/9,... thường Tết  Nghỉ thứ 7, chủ nhật và các ngày Lễ theo quy địnhĐược hỗ trợ tiền làm thêm giờ, phụ cấp hoạt động dự ánĐược tham gia các khóa đào tạo do công ty tổ chức: kĩ năng mềm, nâng cao trình độ chuyên môn... Có cơ hội thăng tiến  Được đào tạo, làm việc cùng các chuyên gia nước ngoài  Có cơ hội công tác nước ngoài  Được hưởng đầy đủ các chế độ bảo hiểm theo luật Việt Nam và quy định của công ty",Công ty Cổ phần Hệ thống Công nghệ ETC,https://www.topcv.vn/cong-ty/cong-ty-co-phan-he-thong-cong-nghe-etc/70478.html,https://www.topcv.vn/viec-lam/business-analyst-tu-3-nam-kinh-nghiem/1468571.html?ta_source=ITJobs_LinkDetail
