title,level,experience,recruit_quantity,form_of_work,gender,describe,require,interest,company_name,company_link,job_link
"Regular
            Java Developer",Nhân viên,2 năm,1 người,Toàn thời gian,Không yêu cầu,"Collaborate with departments to document business processes.Analyze requirements and implement solutions using Java and ReactJS.Lead development of ERP systems for the distribution industry in Vietnam.Perform unit tests to ensure code quality before deployment.Troubleshoot and resolve bugs reported by users or the BA team.Research and integrate emerging technologies like OCR, Speech Recognition, and AI.","2+ years of software development experience.Proficient in Java 8/11, Java EE, ORM frameworks, and JDBC.Experienced with Spring Boot, Hibernate, and RESTful programming.Familiar with microservices architecture.Strong knowledge of Kafka (Queue system) and Redis/Memcached (in-memory cache).Solid foundation in OOD/OOP principles.Database expertise (PostgreSQL, Oracle, MongoDB, SQL Server, Redis).Bachelor’s or master’s degree in Computer Science.","Join the AI transformation of a billion-dollar company.Innovate the distribution industry in Vietnam and globally.Work with distribution domain experts.Competitive income up to $2,000.Collaborate across departments to build business solutions.Monday to Friday work schedule.“FPT Care” health insurance by Bao Viet, exclusive for FPT employees.Annual summer vacation starting in May, per company policy.",Công ty TNHH Phân Phối Synnex FPT,https://www.topcv.vn/cong-ty/cong-ty-tnhh-phan-phoi-synnex-fpt/135133.html,https://www.topcv.vn/viec-lam/regular-java-developer/1466234.html?ta_source=ITJobs_LinkDetail
"Regular
            .Net
        Core
            Developer",Nhân viên,2 năm,1 người,Toàn thời gian,Không yêu cầu,"Develop and maintain applications using .NET frameworks (ASP.NET, .NET Core).Write clean, scalable code following best practices and coding standards.Collaborate with cross-functional teams to define, design, and ship new features.Perform unit testing and assist in integration testing.Troubleshoot, debug, and upgrade existing software.Implement RESTful APIs and integrate third-party services.Work with PostgreSQL, SQL Server or other databases to ensure efficient data management.Participate in code reviews to maintain high code quality.","2+ years of experience in software development.Strong knowledge of .NET Core and ReactJS.Experience with databases like Postgres, SQL Server, and MongoDB.Familiar with Kafka (Queue system) and Redis/Memcached (in-memory cache).Understanding of JWT or OAuth2 for authentication.Experience with public-facing REST API design and implementation.Basic knowledge of networking protocols like HTTP and WebSocket.Ability to identify system bottlenecks and optimize performance.Familiar with design patterns and Git version control.","Be part of the digital transformation of a billion-dollar company.Innovate and revolutionize the distribution industry in Vietnam and globally.Collaborate with distribution domain experts.Competitive salary up to $2,000.Work closely with departments to build business solutions.Monday to Friday work schedule.Exclusive “FPT Care” health insurance provided by AON.Annual summer vacation starting in May, per company policy.",Công ty TNHH Phân Phối Synnex FPT,https://www.topcv.vn/cong-ty/cong-ty-tnhh-phan-phoi-synnex-fpt/135133.html,https://www.topcv.vn/viec-lam/regular-net-core-developer/1466242.html?ta_source=ITJobs_LinkDetail
"Kỹ Thuật Viên
        Sửa Chữa Laptop",Nhân viên,2 năm,1 người,Toàn thời gian,Không yêu cầu,"Tư vấn, hỗ trợ về kỹ thuật cho khách hàng và hướng dẫn người dùng sử dụng sản phẩm/thiết bị;Tiếp nhận yêu cầu và sản phẩm của khách hàng từ bộ phận liên quan, tiến hành kiểm tra, xác định nguyên nhân gây lỗi;Thực hiện sửa chữa và thay thế linh kiện theo chính sách bảo hành;Hỗ trợ xử lý, phản hồi các yêu cầu và khiếu nại từ khách hàng;Tham gia giao, lắp, cài đặt thiết bị và các thủ tục giao nhận, thanh toán tận nơi cho khách hàng;Tham gia vào quá trình nhập hàng, kiểm tra và định giá sản phẩm thu cũ đổi mới;Nghiên cứu, đề xuất các phương án cải tiến để tối ưu hóa thời gian và chi phí;Thực hiện các công việc chung tại cửa hàng như vệ sinh, sắp xếp và bảo trì tài sản, tiến hành kiểm kê hàng hóa;Thực hiện các công việc khác theo yêu cầu của cấp trên.","Có kinh nghiệm và đã được đào tạo nghiệp vụ về sửa chữa, hỗ trợ kỹ thuật các sản phẩm điện tử/Laptop; Ưu tiên ứng viên từng tiếp xúc với các dòng Laptop cao cấp (Surface, Dell XPS,...)Nắm được các quy định bảo hành của nhà sản xuất (Microsoft, Dell, Lenovo, LG,...);Chăm chỉ, nhanh nhẹn, có tinh thần trách nhiệm cao trong công việc;Khả năng học hỏi cao;Kỹ năng giao tiếp và giải quyết vấn đề tốt;Trung thực và kỹ luật;Chịu được áp lực công việc, có mục tiêu gắn bó lâu dài.","Chế độ nghỉ phép năm và ngày nghỉ ốm đau;Phụ cấp xăng xe đối với nhân sự ở xa;Thưởng lương tháng 13;Thưởng lễ, tết, sinh nhật,...Tham gia các hoạt động Team Building hằng năm;Có lộ trình phát triển sự nghiệp rõ ràng qua từng giai đoạn;Hỗ trợ tham gia các khóa học nâng cao nghiệp vụ, kiến thức;Đồng hành cùng founder nhiệt huyết;Môi trường trẻ, năng động, luôn học hỏi và cải tiến;Mua sản phẩm công ty với giá ưu đãi.",Công ty TNHH Newtechshop,https://www.topcv.vn/cong-ty/cong-ty-tnhh-newtechshop/140379.html,https://www.topcv.vn/viec-lam/ky-thuat-vien-sua-chua-laptop/1427316.html?ta_source=ITJobs_LinkDetail
PHP Developer,Nhân viên,3 năm,3 người,Toàn thời gian,Không yêu cầu,"Ensure good engineering processes are followed and code quality is maintained.Participate in requirement analysis, estimation, implementation, codereview, unit test, test and deployment process.Constantly seeking to develop yourself by learning new technologies and keeping abreast of your market developments.Work with cross-functional teams to deliver awesome-looking web UIs and web applicationsContributing to documentation (instructional, pitch and technical specifications)","Have at least 3 years of experience with PHP Laravel.Familiarity with ReactJS at least 1 years of experienceExperience with relational databases (MS SQL, PostgreSQL or Oracle) and NoSQL databases (MongoDB, DynamoDB, Elastic Search, Redis or Cassandra)Able to write well-structured and maintainable code.Familiar with agile practices such as Scrum or Kanban.Can-do-attitude and put the goals of the team before your own prestige.You are able and hungry to take on a lot of responsibilityEager to learn new technologies","Free snack-drinkCompetitive salary package5 working days per week (Monday-Friday), to some extent flexible working hours.Friendly, professional and open working environment.Company trip yearly.",CÔNG TY CỔ PHẦN CÔNG NGHỆ WATA,https://www.topcv.vn/cong-ty/cong-ty-co-phan-cong-nghe-wata/184505.html,https://www.topcv.vn/viec-lam/php-developer/1465481.html?ta_source=ITJobs_LinkDetail
Chuyên Viên Quản Trị Hệ Thống,Nhân viên,2 năm,3 người,Toàn thời gian,Không yêu cầu,"Trung tâm CNTT - Ngân hàng BIDV cần tuyển dụng: Chuyên viên Quản trị hệ thống. Làm việc Toàn thời gian giờ hành chính. Công việc cụ thể:- Triển khai và quản trị hạ tầng máy chủ/lưu trữ của các hãng như: DELL, HPE, IBM, HITACHI, ORACLE,... tại Datacenter của BIDV- Thực hiện quản trị các loại hệ điều hành Linux, Windows, AIX,... và các nền tảng ảo hóa VMware, PowerVM,...- Thực hiện quản trị các loại tủ đĩa SAN, NAS, Object Storage và các thiết bị SAN Switch- Tham gia nghiên cứu, thử nghiệm, triển khai các công cụ quản trị, các giải pháp, công nghệ mới về hệ thống (máy chủ, lưu trữ, sao lưu/phục hồi dữ liệu, ảo hóa...).- Triển khai các dự án hạ tầng, giải pháp CNTT của BIDV.","- Tốt nghiệp các trường Đại học chuyên ngành về CNTT, ĐTVT hoặc tương đương.- Có kiến thức và kinh nghiệm triển khai, quản trị, vận hành các hệ thống máy chủ sử dụng hệ điều hành Unix/Linux/Windows; hạ tầng ảo hóa VMware/IBM PowerVM; hạ tầng lưu trữ...và các mô hình backup, Cluster cho hệ thống máy chủ.- Có kỹ năng làm việc độc lập và làm việc nhóm, có tư duy logic tốt, chủ động trong công việc và chịu khó tự học hỏi các công nghệ mới. Kỹ năng giao tiếp bằng lời và văn bản tốt.- Thái độ làm việc nghiêm túc, cẩn thận, nhiệt tình.- Có kinh nghiệm quản trị hệ thống là một lợi thế (Quản trị về hệ thống máy chủ, hệ thống lưu trữ, sao lưu/khôi phục dữ liệu,…).- Có các chứng chỉ chuyên ngành (Ví dụ LPIC/VCP-DCV,...) là một lợi thế.- Yêu cầu độ tuổi: Không quá 35 tuổi, Tiếng Anh TOEIC tối thiểu 600 hoặc tương đương (Chấp nhận hoàn thiện chứng chỉ Tiếng Anh sau khi được tuyển dụng).","Thu nhập cạnh tranh.Được đóng BH đầy đủ theo quy định, tham gia team building, du lịch hàng năm.Được hưởng các ưu đãi nội bộ của BIDV như Bảo hiểm BIC Care, BIDV-Metlife, vay vốn với lãi suất ưu đãi,....Được chi trả bổ sung thu nhập theo kết quả làm việc, vị trí công việc và theo quy định của BIDV.Được tham gia các khóa đào tạo nội bộ và đào tạo bên ngoài liên quan đến mảng công việc được giao giúp duy trì và nâng cao trình độ chuyên môn.Có nhiều cơ hội để vận dụng sáng kiến cải tiến công việc, xây dựng các đề tài nội bộ giúp cải thiện thu nhập và nâng cao vị thế trong công việc.Được tạo điều kiện tham gia các hoạt động tập thể, CLB thể thao (bóng đá, chạy, bơi lội ...)",Trung tâm CNTT - BIDV,https://www.topcv.vn/cong-ty/trung-tam-cntt-bidv/139948.html,https://www.topcv.vn/viec-lam/chuyen-vien-quan-tri-he-thong/987109.html?ta_source=ITJobs_LinkDetail
"Phó Phòng
            Công Nghệ Thông Tin
        & Hạ Tầng",Nhân viên,3 năm,1 người,Toàn thời gian,Không yêu cầu,"Quản lý:- Xây dựng quy chế, quy định, chính sách, quy trình nghiệp vụ CNTT và thực hiện chức năng giám sát các hoạt động CNTT                         - Cùng với Trưởng Phòng CNTT xây dựng định hướng, kế hoạch và chiến lước phát triển CNTT Tập đoàn theo từng giai đoạn               - Báo cáo gải pháp và đề xuất cho Ban Lãnh đạo đầu tư hiệu quả các hạ tầng CNTT phù hợp với mô hình của Tập đoàn           - Đào tạo nội bộ kiến thức quản trị, vận hành hệ thống CNTT và đào tạo người dùng kỹ năng khai thác tài nguyên CNTT được trang bị tại Tập đoàn- Quản lý nhóm làm việc trong phạm vi được giaoChuyên môn:- Có kinh nghiệm triển khai thực tế và quản lý, quản trị, vận hành tổng thể hệ thống CNTT cho các Doanh lớn.- Triển khai xây dựng hệ thống Server, Network, Storage, Backup, Security, Monitor, VMWARE- Có kiến thức và hiểu biết về các hệ thống SIEM, SOC, Antivirus, PAM - Triển khai các dịch vụ trên nền tảng Windows Server, Linux- Quản trị, vận hành hệ thống Server dịch vụ và phần mềm như: Server SAP B1, Server SQL, DNS, AD, DHCP, FILE, EMAIL EXCHANGE, O365, WEBSITE, VEEAM, WSUS- Quản trị, vận hành các hệ thống Storage, Backup- Quản trị, vận hành, thiết lập các chính sách với Firewall Checkpoint, Fortinet- Theo dõi kiểm tra, đánh giá hiệu năng các Server và lập báo cáo hoạt động định kỳ.- Phối hợp triển khai tuân thủ các chính sách CNTT.- Hỗ trợ người dùng các vấn đề liên quan tới CNTT.","- Tốt nghiệp Đại học chuyên ngành: CNTT- Có kinh nghiệm quản lý nhóm làm việc từ 3 năm trở lên- Kinh nghiệm quản trị hệ thống network, server cho các doanh nghiệp với quy mô 1000 users- Có khả năng làm việc chuyên sâu với các thiết bị mạng và server của Cisco, HP, Fortinet, Dell, HP- Có khả năng cài đặt, cấu hình thuần thục các dịch vụ trên nền tảng Windows Server- Có khả năng cài đặt, cấu hình, quản trị hệ thống ảo hóa với Vmware- Có khả năng cài đặt, cấu hình, quản trị backup với Veeam- Có khả năng cài đặt, cấu hình các dịch vụ HA Proxy, Loadbalancing, SQL Cluster- Có khả năng cài đặt và sử dụng các công cụ giám sát hệ thống mạng như Opmanager, Cacti, PRTG...- Có khả năng lập kế hoạch, báo cáo liên quan đến việc triển khai, bảo trì hệ thống Network, Server- Ưu tiên ứng viên đã có kinh nghiệm quản trị, vận hành hệ thống máy chủ phần mềm ERP SAP B1.- Ưu tiên ứng viên có chứng chỉ CCNP, MCSE hoặc kiến thức tương đương.","QUYỀN LỢI:Lương chính:- Lương thỏa thuận theo năng lực và kinh nghiệm thực tế của ứng viên và các loại phụ cấp theo yêu cầu công việc...; Thưởng:- Xét thưởng cuối năm bằng từ 1-5 tháng lương thỏa thuận.- Thưởng định kỳ theo kết quả kinh doanh chung của Tập đoàn theo quý và theo năm;- Thưởng đột xuất theo chương trình chung của Tập đoàn;- Thưởng đột xuất theo thành tích đặc biệt và hoặc các sáng kiến cải tiến trong công việc.Chế độ đãi ngộ khác: - Được hưởng đầy đủ các chế độ phúc lợi cơ bản theo quy định của nhà nước ngay sau kết thúc thời gian thử việc bao gồm BHXH, BHYT, BHTN, chế độ Khám sức khỏe định kỳ...;- Được hưởng đầy đủ các chế độ phúc lợi động viên cho bản thân và người thân theo quy định chung của Tập đoàn như Chế độ thăm hỏi; Mừng các ngày lễ trong năm; Mừng ngày thành lập Tập đoàn; Hiếu - hỉ...;- Được hưởng đầy đủ các chế độ phúc lợi nâng cao (dành cho cấp quản lý) như: Mừng danh hiệu quản lý cuối năm, - Bảo hiểm sức khỏe cho bản thân và người thân; Chăm sóc sức khỏe (tập thể thao, tập gym...);  Hỗ trợ đi lại; Hỗ trợ mua sắm và sử dụng dịch vụ ưu đãi;- Được tham gia các hoạt động ngoại khóa, văn hóa đoàn thể hấp dẫn dành cho CBNV;- Môi trường làm việc chuyên nghiệp, nhân văn, văn hóa và thân thiện.Thời gian và môi trường làm việc:- Thời gian làm việc: 8h30 - 17h30 hàng ngày từ Thứ 2 đến hết Thứ 6 + 2 ngày Thứ 7/tháng.- Nơi làm việc: Tòa nhà DOJI TOWER, Số 05 Phố Lê Duẩn, Phường Điện Biên, Quận Ba Đình, Hà Nội",Tập Đoàn Vàng Bạc Đá Quý DOJI,https://www.topcv.vn/cong-ty/tap-doan-vang-bac-da-quy-doji/386.html,https://www.topcv.vn/viec-lam/pho-phong-cong-nghe-thong-tin-ha-tang/1170392.html?ta_source=ITJobs_LinkDetail
Trưởng Bộ Phận Chuyển Đổi Số,Trưởng/Phó phòng,5 năm,1 người,Toàn thời gian,Không yêu cầu,"- Xác định chiến lược số hóa: Lập kế hoạch chiến lược chuyển đổi số dựa trên mục tiêu kinh doanh và xu hướng thị trường. Đảm bảo rằng các hoạt động số hóa được tích hợp một cách hài hòa và hiệu quả vào các quy trình hiện tại.- Lãnh đạo và quản lý đội ngũ: Xây dựng và quản lý đội ngũ chuyên gia về công nghệ và số hóa. Hướng dẫn và đào tạo nhân viên để họ có thể thích nghi và tham gia tích cực vào quá trình số hóa.- Đổi mới quy trình kinh doanh: Điều tra, phân tích và cải tiến các quy trình kinh doanh để tận dụng tối đa tiềm năng của công nghệ số hóa. Tạo ra các quy trình mới để thay thế hoặc tối ưu hóa các quy trình truyền thống.- Phát triển ứng dụng và công cụ số hóa: Phát triển ứng dụng và công cụ số hóa, bao gồm các ứng dụng quản lý khách hàng, giao dịch trực tuyến và các ứng dụng khác nhằm cải thiện trải nghiệm của khách hàng.- Tương tác với khách hàng qua kênh số hóa: Đảm bảo rằng khách hàng có thể tương tác và mua sắm một cách thuận tiện thông qua các kênh số hóa như trang web, ứng dụng di động và mạng xã hội.- Bảo mật và an ninh thông tin: Đảm bảo rằng tất cả dữ liệu khách hàng và thông tin quan trọng được bảo vệ một cách an toàn trong quá trình số hóa.- Đo lường và đánh giá hiệu suất: Thiết lập các chỉ số hiệu suất và hệ thống đo lường để theo dõi tiến độ chuyển đổi số và đánh giá kết quả.- Tìm kiếm cơ hội mới từ công nghệ: Nắm bắt các xu hướng công nghệ mới và tìm cách áp dụng chúng vào mô hình kinh doanh để giữ vững sự cạnh tranh.- Hợp tác: Làm việc chặt chẽ với các bộ phận khác trong tổ chức để đảm bảo sự hài hòa và tích hợp của các hoạt động số hóa trong toàn bộ doanh nghiệp.- Giám sát ngân sách và tài nguyên: Quản lý ngân sách và tài nguyên cho các dự án số hóa, đảm bảo rằng việc đầu tư vào công nghệ đúng hướng và hiệu quả.","Yêu cầu kỹ năng- Quản lý dự án số hóa: Khả năng lập kế hoạch, theo dõi và quản lý các dự án chuyển đổi số, bao gồm việc phân công công việc, giám sát tiến độ và đảm bảo tuân thủ thời hạn.- Big data và Phân tích dữ liệu: Có khả năng sử dụng các công cụ phân tích dữ liệu để hiểu thông tin từ dữ liệu và đưa ra quyết định dựa trên số liệu.- Hệ thống thông tin quản lý: Hiểu biết về cách hoạt động của hệ thống thông tin quản lý, bao gồm hệ thống POS, CRM, và ERP.- Thương mại điện tử: Kiến thức về quản lý cửa hàng trực tuyến, bao gồm xây dựng website, cải thiện trải nghiệm người dùng, và quản lý giao dịch thương mại điện tử.- An toàn thông tin và bảo mật dữ liệu: Hiểu biết về các biện pháp an toàn thông tin để bảo vệ dữ liệu quý báu của khách hàng và tổ chức khỏi các mối đe dọa mạng.- UI/UX Design: Hiểu về thiết kế giao diện người dùng và trải nghiệm người dùng để đảm bảo các sản phẩm và dịch vụ số hóa hấp dẫn và thân thiện.- Tích hợp hệ thống và API: Thấu hiểu về cách tích hợp các hệ thống và dịch vụ khác nhau qua các giao diện lập trình ứng dụng (API).- Thành thạo công nghệ: Microsoft Azure, MS365, Microsoft Power Platform, Visual Studio, Cloud Computing và khả năng ứng dụng các giải pháp mới bao gồm nhưng không giới hạn (AI, ML, Blockchain, IoT, Big Data...)Yêu cầu học vấn- Bằng cấp: Cử nhân, Kỹ sư trong lĩnh vực Công nghệ thông tin, Khoa học máy tính, hoặc các ngành liên quan.- Chứng chỉ liên quan: Ưu tiên ứng viễn đạt chứng chỉ về quản lý dự án, phân tích dữ liệu, an toàn thông tin, trí tuệ nhân tạo, và quản lý thông tin.- Kinh nghiệm làm việc: Đã có ít nhất 5 năm kinh nghiệm làm việc trong lĩnh vực liên quan, bao gồm quản lý dự án công nghệ thông tin và công việc liên quan đến số hóa.Top of Form","QUYỀN LỢI:Lương chính:- Lương thỏa thuận theo năng lực và kinh nghiệm thực tế của ứng viên và các loại phụ cấp theo yêu cầu công việc...;- Lương tháng 13 bằng từ 1-5 tháng lương thỏa thuận.Thưởng:- Thưởng định kỳ theo kết quả kinh doanh chung của Tập đoàn theo quý và theo năm;- Thưởng đột xuất theo chương trình chung của Tập đoàn;- Thưởng đột xuất theo thành tích đặc biệt và hoặc các sáng kiến cải tiến trong công việc.Chế độ đãi ngộ khác: - Được hưởng đầy đủ các chế độ phúc lợi cơ bản theo quy định của nhà nước ngay sau kết thúc thời gian thử việc bao gồm BHXH, BHYT, BHTN, chế độ Khám sức khỏe định kỳ...;- Được hưởng đầy đủ các chế độ phúc lợi động viên cho bản thân và người thân theo quy định chung của Tập đoàn như Chế độ thăm hỏi; Mừng các ngày lễ trong năm; Mừng ngày thành lập Tập đoàn; Hiếu - hỉ...;- Được hưởng đầy đủ các chế độ phúc lợi nâng cao (dành cho cấp quản lý) như: Mừng danh hiệu quản lý cuối năm, - Bảo hiểm sức khỏe cho bản thân và người thân; Chăm sóc sức khỏe (tập thể thao, tập gym...); Hỗ trợ đi lại; Hỗ trợ mua sắm và sử dụng dịch vụ ưu đãi;- Được tham gia các hoạt động ngoại khóa, văn hóa đoàn thể hấp dẫn dành cho CBNV;- Môi trường làm việc chuyên nghiệp, nhân văn, văn hóa và thân thiện.Thời gian và môi trường làm việc:- Thời gian làm việc: 8h30 - 17h30 hàng ngày từ Thứ 2 đến hết Thứ 7 (nghỉ 2 ngày Thứ 7)- Nơi làm việc: Tòa nhà DOJI TOWER, Số 05 Phố Lê Duẩn, Phường Điện Biên, Quận Ba Đình, Hà Nội",Tập Đoàn Vàng Bạc Đá Quý DOJI,https://www.topcv.vn/cong-ty/tap-doan-vang-bac-da-quy-doji/386.html,https://www.topcv.vn/viec-lam/truong-bo-phan-chuyen-doi-so/1465076.html?ta_source=ITJobs_LinkDetail
"Java
        
            Web Developer",Nhân viên,3 năm,1 người,Toàn thời gian,Không yêu cầu,"Tham gia vào các dự án phần mềm với các đối tác trong và ngoài nước, đặc biệt là doanh nghiệp Nhật Bản, phát triển sản phẩm phần mềm của Công tyỨng dụng Agile, Scrum triển khai và phát triển sản phẩmTham gia thiết kế cơ bản, viết hướng dẫn, review source codeChịu trách nhiệm về tiến độ và chất lượng công việc, báo cáo hàng ngày trực tiếp cho người quản lý Nơi làm việc: Tầng 2, Tòa nhà Etown1- Số 364 Cộng Hòa, Phường 13, Quận Tân Bình, TP.HCMThời gian làm việc: từ thứ Hai đến thứ Sáu (từ 08:00 – 17:00 hoặc chế độ làm việc linh hoạt)","Từ 3 năm kinh nghiệm lập trình Java (Spring Boot, MVC)Thành thạo 2 trong các ngôn ngữ lập trình Web (HTML/CSS, Javascript, jQuery, Bootstrap, Angular, ReactJs)Hiểu rõ OOP, Design Pattern, Web serviceSử dụng thành thạo các hệ CSDL quan hệ: Oracle, MySQL, PostgreSQL,...Có khả năng làm việc độc lập và làm việc nhóm tốtSáng tạo và chủ động trong công việc, nắm bắt và giải quyết vấn đề nhanh","Mức lương cạnh tranhThưởng hè, lương tháng 13, thưởng theo lợi nhuận vào cuối năm,...Hệ thống giải thưởng thường xuyên: Giải thưởng nỗ lực, giải thưởng nhân viên xuất sắc, nhân viên triển vọng, thưởng dự án thành công,...Được tham gia đầy đủ BHXH, BHYT, BHTN trên 100% lươngChương trình sức khỏe PVI cho nhân viên và gia đìnhKhám sức khỏe định kỳ12 ngày phép + 1 ngày nghỉ sinh nhậtDu lịch thường niên, teambuilding tổ chức định kỳ, tham gia tiệc Công ty hàng thángĐược tham gia các hoạt động thể thao (CLB bóng đá, cầu lông, cờ tướng)Tham gia các khóa kỹ năng mềm trong và ngoài Công tyĐào tạo tiếng Nhật miễn phí, hỗ trợ thi chứng chỉ và thưởng khi đạt được chứng chỉ",CÔNG TY TNHH SYSTEMEXE VIỆT NAM,https://www.topcv.vn/cong-ty/cong-ty-tnhh-systemexe-viet-nam/90637.html,https://www.topcv.vn/viec-lam/java-web-developer/1465107.html?ta_source=ITJobs_LinkDetail
".NET Developer
        -
            Cần Thơ",Nhân viên,3 năm,1 người,Toàn thời gian,Không yêu cầu,"Tham gia phát triển các dự án về Offshore trên nền tảng Microsoft .NET Framework, Net8Lên kế hoạch, giám sát và quản lý tiến độ công việc của các thành viên trong nhómLàm việc trực tiếp với khách hàng để thảo luận các vấn đề thiết kế, kỹ thuật,...Thực hiện báo cáo tiến độ của dự án với khách hàng, với cấp quản lý trong công tyHỗ trợ, đưa ra hướng giải quyết khi dự án gặp vấn đềThực hiện review tài liệu, source code của thành viên trong dự án Nơi làm việc: Tầng 3, số 200 đường Trần Hưng Đạo, P. An Nghiệp, Q. Ninh Kiều, TP Cần ThơThời gian làm việc: từ thứ Hai đến thứ Sáu (từ 08:00 – 17:00 hoặc chế độ làm việc linh hoạt)","Tốt nghiệp Đại học, Cao đẳng chuyên ngành Công nghệ thông tinTừ 3 năm kinh nghiệm làm việc trên nền tảng Microsoft .NET Framework, Net8 (C#, .NET, ASP.NET Core, MVC, Web API, ADO.NET, Entity Framework Core)Hiểu biết và có kinh nghiệm làm việc với các hệ thống CSDL: Oracle, SQL Server, PostgreSQLCó kinh nghiệm về HTML, CSS, JavaScript và Front-end Framework như Angular, React, VueCó kiến thức cơ bản về PL/SQLCó hiểu biết về triển khai hạ tầng hệ thống (Network, Firewall, IIS, Linux, Windows)Sáng tạo và chủ động trong công việc, nắm bắt và giải quyết vấn đề nhanhKỹ năng giao tiếp và truyền đạt tốt. Giao tiếp tốt bằng tiếng Anh/Nhật là một lợi thế","Mức lương cạnh tranhThưởng hè, lương tháng 13, thưởng theo lợi nhuận vào cuối năm,...Hệ thống giải thưởng thường xuyên: Giải thưởng nỗ lực, giải thưởng nhân viên xuất sắc, nhân viên triển vọng, thưởng dự án thành công,...Được tham gia đầy đủ BHXH, BHYT, BHTN trên 100% lươngChương trình sức khỏe PVI cho nhân viên và gia đìnhKhám sức khỏe định kỳ12 ngày phép + 1 ngày nghỉ sinh nhậtDu lịch thường niên, teambuilding tổ chức định kỳ, tham gia tiệc Công ty hàng thángĐược tham gia các hoạt động thể thao (CLB bóng đá, cầu lông, cờ tướng)Tham gia các khóa kỹ năng mềm trong và ngoài Công tyĐào tạo tiếng Nhật miễn phí, hỗ trợ thi chứng chỉ và thưởng khi đạt được chứng chỉ",CÔNG TY TNHH SYSTEMEXE VIỆT NAM,https://www.topcv.vn/cong-ty/cong-ty-tnhh-systemexe-viet-nam/90637.html,https://www.topcv.vn/viec-lam/net-developer-can-tho/1465149.html?ta_source=ITJobs_LinkDetail
"Java Developer
        -
            Cần Thơ",Nhân viên,3 năm,1 người,Toàn thời gian,Không yêu cầu,"Tham gia vào các dự án phần mềm với các đối tác trong và ngoài nước, đặc biệt là doanh nghiệp Nhật Bản, phát triển sản phẩm phần mềm của Công tyỨng dụng Agile, Scrum triển khai và phát triển sản phẩmTham gia thiết kế cơ bản, viết hướng dẫn, review source codeChịu trách nhiệm về tiến độ và chất lượng công việc, báo cáo hàng ngày trực tiếp cho người quản lýNơi làm việc: Tầng 3, số 200 đường Trần Hưng Đạo, P. An Nghiệp, Q. Ninh Kiều, TP Cần ThơThời gian làm việc: từ thứ Hai đến thứ Sáu (từ 08:00 – 17:00 hoặc chế độ làm việc linh hoạt)","Từ 3 năm kinh nghiệm lập trình với Java, Spring BootƯu tiên ứng viên có kinh nghiệm lập trình Frontend với ReactJs/VueJS/Angular, biết sử dụng GITCó khả năng làm việc độc lập và làm việc nhóm tốtSáng tạo và chủ động trong công việc, nắm bắt và giải quyết vấn đề nhanhBiết tiếng Nhật hoặc làm việc ở công ty Nhật là lợi thế","Mức lương cạnh tranhThưởng hè, lương tháng 13, thưởng theo lợi nhuận vào cuối năm,...Hệ thống giải thưởng thường xuyên: Giải thưởng nỗ lực, giải thưởng nhân viên xuất sắc, nhân viên triển vọng, thưởng dự án thành công,...Được tham gia đầy đủ BHXH, BHYT, BHTN trên 100% lươngChương trình sức khỏe PVI cho nhân viên và gia đìnhKhám sức khỏe định kỳ12 ngày phép + 1 ngày nghỉ sinh nhậtDu lịch thường niên, teambuilding tổ chức định kỳ, tham gia tiệc Công ty hàng thángĐược tham gia các hoạt động thể thao (CLB bóng đá, cầu lông, cờ tướng)Tham gia các khóa kỹ năng mềm trong và ngoài Công tyĐào tạo tiếng Nhật miễn phí, hỗ trợ thi chứng chỉ và thưởng khi đạt được chứng chỉ",CÔNG TY TNHH SYSTEMEXE VIỆT NAM,https://www.topcv.vn/cong-ty/cong-ty-tnhh-systemexe-viet-nam/90637.html,https://www.topcv.vn/viec-lam/java-developer-can-tho/1465174.html?ta_source=ITJobs_LinkDetail
