title,level,experience,recruit_quantity,form_of_work,gender,describe,require,interest,company_name,company_link,job_link
"Automation
            QA",Nhân viên,3 năm,1 người,Toàn thời gian,Không yêu cầu,"Phát triển và liên tục cải tiến các quy trình QA với trọng tâm là tự động hóa.Triển khai các công cụ kiểm thử tự động mới và mở rộng phạm vi tự động hóa.Cộng tác với các bên liên quan để xác định chiến lược thử nghiệm, quản lý rủi ro và đảm bảo chất lượng cho mỗi bản phát hành.Dẫn dắt việc phân tích các vấn đề trực tiếp, lập kế hoạch giải quyết và thực hiện các biện pháp phòng ngừa thông qua tự động hóa.Cố vấn và hướng dẫn nhóm QA, nhấn mạnh tầm quan trọng của tự động hóa trong quy trình QA.Giám sát và tự động hóa các hoạt động thử nghiệm đối với các bản phát hành ứng dụng dành cho thiết bị di động và web, đảm bảo trải nghiệm người dùng chất lượng cao.Tạo và duy trì các trường hợp thử nghiệm, tập lệnh và tài liệu khác, tập trung vào tự động hóa.Đóng vai trò hỗ trợ cấp hai cho các vấn đề được báo cáo, sử dụng các bài kiểm tra tự động để xác nhận.Giao tiếp hiệu quả với các nhóm nội bộ và nhà cung cấp bên ngoài về các lỗi, bản sửa lỗi và bản phát hành.Liên tục tăng cường quy trình QA để nâng cao hiệu lực và hiệu quả.",Có tối thiểu 3 năm kinh nghiệm ở vị trí Automation QA Có tiếng anh giao tiếp tốt Có kinh nghiệm với các dự án Odoo/ERP là lợi thế,"Lương: Upto 40M gross Thời gian làm việc: T2 – T6, nghỉ T7,CNThưởng Qúy tùy từng vị trí Lương tháng thứ 13, thưởng lễ tết, hiếu hỉ, ...Đóng BHXH theo quy định của nhà nướcCông ty đa quốc gia cung cấp giải pháp tư vấn công nghệ toàn diện tập trung vào ngành thương mại và trải nghiệm số",Công ty cổ phần đầu tư VJC,https://www.topcv.vn/cong-ty/cong-ty-co-phan-dau-tu-vjc/75086.html,https://www.topcv.vn/viec-lam/automation-qa/1464162.html?ta_source=ITJobs_LinkDetail
"Lập Trình Middle
            Java
        (Backend)",Nhân viên,3 năm,1 người,Toàn thời gian,Không yêu cầu,"Phát triển phần mềm: Tham gia phát triển trực tiếp phần mềm của công ty và ứng dụng khách hàng.Xây dựng microservices: Tham gia xây dựng và phát triển các microservices cho hệ thống thương mại điện tử B2B sử dụng đa ngôn ngữ và công nghệ hiện đại.Quản lý tiến độ: Chịu trách nhiệm hoàn thành công việc đúng tiến độ, đảm bảo chất lượng.Thiết kế chức năng sản phẩm: Thiết kế chức năng sản phẩm và phát triển theo nhu cầu thực tế của người dùng và thị trường.","Nắm vững kiến thức làm việc với các ngôn ngữ như Java, NodeJsYêu cầu 3 năm kinh nghiệm làm việc với các ngôn ngữ trênCó kinh nghiệm làm việc với message brokers (như RabbitMQ, Kafka).Có kinh nghiệm làm việc với Docker, GCP, API GatewayCó kinh nghiệm về kĩ thuật cache, dùng Redis,..Đã từng dựng base từ 2 đến 3 project backend và theo được dự án từ 2 năm.Làm việc nhiều với các dự án thực tế.Làm việc với các loại database: Mongo, Postgres, Mysql, Elasticsearch. Kiến trúc và phát triển ứng dụng:Microbackend: Kiến thức về kiến trúc microbackend và cách triển khai.Phát triển ứng dụng: Phát triển những sản phẩm liên quan hoặc tương tự các hệ thống ecommerce: xử lý các đơn hàng, khuyến mại.Công cụ và quy trình làm việc:Version Control: Kinh nghiệm sử dụng Git và các nền tảng quản lý mã nguồn như GitHub, GitLab, Bitbucket.Build Tools: Thành thạo với các công cụ xây dựng như Webpack, Babel.Kỹ năng mềm:Quản lý dự án và lãnh đạo:Team Management: Kỹ năng bóc tách và phân chia công việc, quản lý team.Communication: Kỹ năng giao tiếp rõ ràng và hiệu quả.Problem-solving: Kỹ năng giải quyết vấn đề và ra quyết định.Tự học và phát triển bản thân:Research: Khả năng tự nghiên cứu và cập nhật công nghệ mới.Critical Thinking: Tư duy phản biện và khả năng đánh giá các giải pháp khác nhau.Chấp nhận thử thách: Sẵn sàng đối mặt với thử thách để vượt qua giới hạn bản thân.Chủ động trong công việc: Thẳng thắn, có trách nhiệm, nắm bắt tình hình dự án và chủ động trong công việc.Làm việc độc lập và nhóm:Independent Work: Khả năng làm việc độc lập và tự quản lý thời gian.Collaboration: Kỹ năng làm việc nhóm và phối hợp với các bộ phận khác (backend, design, product).Tiếng Anh cơ bảnReading: Khả năng đọc hiểu tài liệu kỹ thuật tiếng Anh.","Thử việc hưởng 100% mức lươngCấp trang thiết bị làm việcĐảm bảo đầy đủ chế độ phúc lợi: BHYT, BHXH, BHTN Ngày nghỉ phép, lương tháng 13, thưởng lễ tết, theo chính sách quy định Công ty ...;Xét tăng lương, cơ hội thăng tiến trong công việc",Công ty TNHH Telio Việt Nam,https://www.topcv.vn/cong-ty/cong-ty-tnhh-telio-viet-nam/22436.html,https://www.topcv.vn/viec-lam/lap-trinh-middle-java-backend/1463619.html?ta_source=ITJobs_LinkDetail
"Kỹ Sư Cầu Nối
        (
            Tiếng Nhật
        N2)",Nhân viên,1 năm,1 người,Toàn thời gian,Không yêu cầu,"Tham gia phát triển dự án cho khách hàng Nhật Bản. Trực tiếp giao tiếp, thương lượng, tiếp nhận yêu cầu, lên kế hoạch, phân tích yêu cầu dự án và trao đổi yêu cầu tới nhóm dự án và kiểm tra chất lượng ở phía VNTham gia trực tiếp vào các dự án trọng điểm.Kiểm soát mọi hoạt động của dự án phát triển phần mềm theo quy trình.Đóng vai trò cầu nối giữa khách hàng, nhóm dự án và các phòng ban khác, chịu trách nhiệm báo cáo về công việc được phân công.Đưa ra giải pháp kịp thời khi có rủi ro xảy ra, đóng góp sáng kiến nhằm nâng cao chất lượng dự án.Thực hiện tổng hợp, đánh giá chất lượng dự án sau khi hoàn thành.Xây dựng nhóm dự án, đào tạo và phát triển các thành viên trong nhóm dự án để cải thiện năng lực và hiệu quả làm việc. Chịu trách nhiệm các công việc khác theo sự phân công của Ban Giám Đốc.","Có từ 4 năm kinh nghiệm trở lên ở vị trí /BrSE.Tiếng Nhật sử dụng thành thạo (trình độ tương đương N2 trở lên).Có kinh nghiệm quản lý teamCó từ 3 năm kinh nghiệm lập trình ngôn ngữ (Ưu tiên: PHP Lavarel, Vuejs,Rectjs,..)Có kiến thức và kinh nghiệm về quy trình phát triển phần mềm và quản lý dự án.Có kinh nghiệm sử dụng các công cụ quản lý dự án như Microsoft Project, JIRA và Trello.Có kiến thức và kinh nghiệm về các phương pháp Agile và Waterfall.Có thể Onsite tại NhậtƯu tiên ứng viên có mong muốn làm việc tại Nhật lâu dài","Thu nhập thỏa thuận + Chi phí công tác khi có yêu cầu sang Nhật theo quy định.Thời gian làm việc 5 ngày/ tuần từ 8h30 đến 18h00 (nghỉ Thứ 7, Chủ Nhật).Tham gia đầy đủ Bảo hiểm tuân thủ theo Luật Lao động hiện hành.Đánh giá tăng lương 2 lần/năm.Tham gia các sự kiện ngoại khóa, hoạt động Team Building, Workshop, tiệc sinh nhật,...Du lịch 1 lần/năm trong nước hoặc nước ngoài.Cơ hội nghề nghiệp trong nước và Nhật Bản Có nhiều cơ hội đi onsite làm việc 1 tháng – 3 tháng hoặc lâu hơn tùy nguyện vọng tại Nhật Bản",CÔNG TY CỔ PHẦN PHẦN MỀM MIRAI VIỆT NAM,https://www.topcv.vn/cong-ty/cong-ty-co-phan-phan-mem-mirai-viet-nam/22806.html,https://www.topcv.vn/viec-lam/ky-su-cau-noi-tieng-nhat-n2/1225358.html?ta_source=ITJobs_LinkDetail
Nhân Viên SEO Website,Nhân viên,2 năm,2 người,Toàn thời gian,Không yêu cầu,"Xây dựng chiến lược SEO tổng thể toàn bộ từ khóa của website cho công ty.Nghiên cứu và lập kế hoạch SEO website (từ khóa, site vệ tinh,...) Quản lý, đào tạo các thành viên trong team SEOTriển khai các hoạt động SEO bao gồm viết bài CHUẨN SEO, SEO onpage và offpage, đăng bài đi link trên các diễn đàn, mạng xã hội.Phân tích, đánh giá và đưa ra các điều chỉnh trên các website của công ty để tối ưu hóa thứ hạng tìm kiếm và lưu lượng truy cập web.Đảm bảo và tăng trưởng lượng truy cập, tỷ lệ chuyển đổi, tăng mức độ nhận diện thương hiệu trên Internet.Nắm bắt và cập nhật kịp thời các thuật toán của Google.Thực hiện báo cáo tuần, tháng theo yêu cầu từ cấp trên bởi các số liệu thực tế từ kết quả SEO. Các công việc khác có liên quan đến chuyên môn theo yêu cầu.","Am hiểu và có kinh nghiệm về SEO website từ 2 năm trở lênHiểu sâu các kiến thức về onpage - offpage.Sử dụng thành thạo các công cụ hỗ trợ SEO như : Google webmaster tool, Analytics, Ahrefs,...Biết phân tích backlink đối thủ và xây dựng backlink.Ưu tiên các ứng viên đã từng đưa từ khóa lên TOP.","Được hưởng các chế độ về BHXH, BHYT, BHTN theo quy định; Được nghỉ phép, nghỉ tuần và các ngày nghỉ Lễ theo quy định; Thưởng lễ, tết, tháng 13, sinh nhật, thưởng cuối năm. Làm việc theo giờ hành chính.",CÔNG TY CỔ PHẦN SẢN XUẤT VÀ XUẤT NHẬP KHẨU THÁI HƯNG PHÁT,https://www.topcv.vn/cong-ty/cong-ty-co-phan-san-xuat-va-xuat-nhap-khau-thai-hung-phat/134141.html,https://www.topcv.vn/viec-lam/nhan-vien-seo-website/1464748.html?ta_source=ITJobs_LinkDetail
Lập Trình Viên .NET,Nhân viên,2 năm,1 người,Toàn thời gian,Không yêu cầu,"Địa điểm làm việc: KĐT Ocean Park - Gia Lâm - Hà NộiI. MÔ TẢ CÔNG VIỆC:1. Triển khai ứng dụng- Xây dựng và phát triển các hệ thống ứng dụng nội bộ ;- Thực hiện lấy đánh giá và kiểm soát các ứng dụng;- Thực hiện đào tạo người sử dụng ứng dụng công nghệ thông tin (CNTT);2. Vận hành hệ thống ứng dụng CNTT- Thực hiện và tuân thủ việc kiểm tra hệ thống đầu ngày nhằm nâng cao tính ổn định, đảm bảo tính sãn sàng, giảm thiểu thời gian gián đoạn của hệ thống.- Tham gia kiểm thử và đánh giá chất lượng hệ thống ứng dụng.- Khắc phục sự cố ứng dụng nếu có.- Thực hiện và giám sát việc thực hiện bảo trì, bảo dưỡng, sao lưu hệ  thống, bao gồm bảo dưỡng định kỳ.- Giám sát nhà thầu triển khai ứng dụng CNTT. - Thực hiện kiểm tra các kịch bản khắc phục sự cố, nâng cấp hệ thống.","- Tốt nghiệp Đại học trở lên chuyên ngành CNTT hoặc chuyên ngành  liên quan.- Am hiểu về Database và quản lý cơ sở dữ liệu (SQL Server, My SQL,...)- Am hiểu về .NET Framework từ 4.0, C# và ASP.NET,  MSSQL SERVER 2012, .NET Core 2.0- Có kinh nghiệm làm việc trên mô hình MVC- Có kinh nghiệm về HTML5, Web Responsive, CSS, JSON, Jquery, AJAX,...- Có kinh nghiệm làm về React Native, Node JS là một lợi thế- Có khả năng chịu được áp lực, nhiệt tình sáng tạo trong công việc, có khả năng nghiên cứu công nghệ mới.- Kinh nghiệm làm việc: 3 năm trở lên","- Mức lương: Thỏa thuận theo năng lực, cực kỳ cạnh tranh.- Chế độ tiền thưởng và nâng lương: Thưởng tháng lương 13, xét tăng lương 1 năm 1 lần, quà các ngày lễ trong năm- Đầy đủ các chế độ bảo hiểm theo luật quy định, chế độ bảo hiểm sức khỏe riêng dành cho CBNV thuộc tập đoàn Vingroup- Ăn ca tại canteen với thực đơn phong phú- Du lịch hàng năm.- Chế độ ưu đãi khi sử dụng các dịch vụ của các Công ty thành viên của Tập đoàn- Chế độ ưu đãi cho con học ở Vinschool- Cơ hội thăng tiến và phát triển bản thân",CÔNG TY CỔ PHẦN VINSCHOOL,https://www.topcv.vn/cong-ty/cong-ty-co-phan-vinschool/77305.html,https://www.topcv.vn/viec-lam/lap-trinh-vien-net/1463370.html?ta_source=ITJobs_LinkDetail
Nhân Viên Công Nghệ Thông Tin,Nhân viên,2 năm,1 người,Toàn thời gian,Nam,"- Phụ trách các công việc liên quan đến hệ thống mạng.- Thiết kế và quản trị hệ thống mạng nội bộ, mạng Internet, mạng server, hệ thống camera- Quản lý Firewall, Load balancers, VPN concentrators, Switch/Router, VLAN, PABX và Internet Leasedline, Mega WAN, FTTH,... đảm bảo hệ thống mạng hoạt động hiệu quả, an toàn, bảo mật.- Chịu trách nhiệm nâng cấp, cài đặt và xử lý troubleshoots mạng kết nối, mạng thiết bị phần cứng và phần mềm, thiết bị công nghệ thông tin, sự cố máy tính và hỗ trợ end-user (người dùng cuối) trong công ty.",Kinh nghiệm từ 2 năm trở lênTiếng trung giao tiếp tốt Trình độ cao đẳng trở lên,"Phụ cấp, thưởng hệu suất, tăng lương dựa theo năng lực
Lương tháng thứ 13.
Được tham gia đầy đủ các chế độ bảo hiểm theo đúng quy định của Pháp luật: BHYT, BHXH, BHTN...
Hưởng 12 ngày nghỉ phép/năm
Nghỉ các ngày Lễ, Tết theo quy định của Nhà Nước
Có thưởng vào những dịp lễ tết
Học hỏi kiến thức về sản phẩm, thị trường, ngoại ngữ.
Được hướng dẫn phát triển kỹ năng làm việc chuyên nghiệp
Môi trường làm việc chuyên nghiệp, năng động và sáng tạo
Cơ hội thăng tiến và phát triển sự nghiệp.",CÔNG TY TNHH DECHANG VIỆT NAM,https://www.topcv.vn/cong-ty/cong-ty-tnhh-dechang-viet-nam/115031.html,https://www.topcv.vn/viec-lam/nhan-vien-cong-nghe-thong-tin/1431192.html?ta_source=ITJobs_LinkDetail
"Software Engineer
        (Golang, PHP)",Nhân viên,3 năm,1 người,Toàn thời gian,Không yêu cầu,"Tham gia phát triển dự án Freenance về fintech của tập đoàn GMO;Làm việc cùng với đội phát triển thuộc phòng R&D của tập đoàn;Trao đổi với khách hàng về Spec, confirm trong quá trình phát triển dự án;Phối hợp với các thành viên trong team để thiết kế, triển khai, tối ưu; những chức năng của sản phẩm;Có cơ hội sang Nhật training tại tập đoàn GMO Internet Group (Tokyo hoặc Osaka).","Có từ 3 năm kinh nghiệm lập trình và có kiến thức về Golang, PHP, Vuejs, SQL;Có khả năng học hỏi nhanh, tư duy logic tốt;Yêu thích tìm hiểu công nghệ, thích viết blog chia sẻ;Sẵn sàng học những công nghệ mới để phục vụ dự án;Ưu tiên có kiến thức về Docker, Linux, git, clean code;Ưu tiên có kinh nghiệm review code;Ưu tiên ứng viên đã từng làm việc ở các công ty Nhật ;Yêu thích tiếng Nhật và có ý định học tiếng Nhật.","Hình thức làm việc hybrid, 2 ngày WFH/ tuầnĐiều chỉnh lương 2 lần/năm và có thể được điều chỉnh đột xuất trước kỳ review khi có đóng góp được ghi nhận;Đóng bảo hiểm 100% lương;Từng nhân viên được tạo cơ hội học tập và phát triển bản thân một cách toàn diện thông qua các hoạt động của công ty như:Đài thọ 100% học phí các khóa học tiếng Nhật cũng như lệ phí thi JLPT;Tài trợ chi phí tham gia các sự kiện, khóa học công nghệ phục vụ công việc;Được tham gia lớp học giao tiếp tiếng Nhật 1-1 với kỹ sư người Nhật tại công ty;Được rèn luyện kỹ thuật và kỹ năng viết blogĐược công ty hỗ trợ thời gian và kinh phí để nghiên cứu công nghệ hằng quý;Được tham gia vào các nhóm nâng cao kỹ thuật với các kỹ sư giỏi trong công ty.Có cơ hội on-site sang Nhật làm việc trực tiếp cho tập đoàn GMO Internet Group để nâng cao kỹ năng;Ngoài các phụ cấp on-site, team building, ăn trưa công ty đặc biệt còn có phụ cấp bỏ thuốc lá, đi làm bằng xe đạp, hỗ trợ thêm chi phí di chuyển nếu nhà xa,...Tổ chức chương trình khám sức khỏe định kỳ hàng năm tại bệnh viện uy tín và bảo hiểm sức khỏe toàn diện GMO-Aon care (theo cấp);Các hoạt động dã ngoại, du lịch cũng được diễn ra thường xuyên;Làm việc từ 8:00 - 12:00 và 13:30 - 17:30, nghỉ Thứ 7 và Chủ Nhật.",CÔNG TY TNHH GMO-Z.COM VIỆT NAM LAB CENTER,https://www.topcv.vn/cong-ty/cong-ty-tnhh-gmo-z-com-viet-nam-lab-center/16358.html,https://www.topcv.vn/viec-lam/software-engineer-golang-php/1464269.html?ta_source=ITJobs_LinkDetail
IT Support,Nhân viên,Không yêu cầu kinh nghiệm,2 người,Toàn thời gian,Nam,"- Triển khai, lắp đặt các hệ thống máy tính, mạng máy tính (LAN, WAN...) mạng Internet và các thiết bị văn phòng cho khách hàng; 
- Tư vấn, hỗ trợ, khắc phục sự cố máy tính, mạng LAN, Internet và các thiết bị văn phòng; 
- Bảo trì hệ thống máy tính, mạng máy tính và các thiết bị văn phòng; 
- Các công việc khác (chi tiết sẽ trao đổi khi phỏng vấn).","1. Có kinh nghiệm xử lý hệ thống máy tính, máy văn phòng 
2.Tốt nghiệp Cao đẳng, Đại học hoặc tương đương; 
3. Kiến thức cơ bản về máy tính và mạng máy tính (LAN,WAN...);
4. Hiểu biết về môi trường làm việc Domain controller, Antivirus, File server.
5. Cài đặt máy tính, join domain, cài đặt office.
6.  Kỹ năng sử dụng máy tính, mạng máy tính và các thiết bị văn phòng; 
7. Chịu khó, ham học hỏi, có tinh thần làm việc nhóm; 
8. Có khả năng giao tiếp bằng tiếng Anh là một lợi thế;","Thời gian làm việc: 8:30 – 17:30 hàng ngày từ thứ 2 – thứ 6 
-  Thứ 7 & Chủ Nhật sẽ được tính là làm thêm Theo QĐ Nhà Nước từ 150%-400%
- Lương theo thoả thuận và đảm bảo cạnh tranh + Phụ cấp kỹ thuật hàng tháng
- Đánh giá xét nâng lương định kỳ hàng năm;
- Hưởng đầy đủ các chế độ bảo hiểm, khám sức khoẻ định kỳ theo quy định của nhà nước;
- Được hưởng chế độ Lương tháng 13, và thưởng vào tất cả các dịp Lễ, Tết,..
- Nhân viên làm việc cứ đủ 03 năm được tăng 1 ngày phép;
- Được tham gia vào các Hoạt động Công ty như: Nghỉ mát, YEP,...
- Chính sách hỗ trợ đào tạo nâng cao năng lực nhân viên",CÔNG TY TNHH NETMARKS VIỆT NAM,https://www.topcv.vn/cong-ty/cong-ty-tnhh-netmarks-viet-nam/169406.html,https://www.topcv.vn/viec-lam/it-support/1464583.html?ta_source=ITJobs_LinkDetail
"Chuyên Viên
            Quản Trị Dự Án
        (PM)",Nhân viên,3 năm,1 người,Toàn thời gian,Không yêu cầu,"- Lập kế hoạch thực hiện dự án, phối hợp với đối tác, khách hàng và các bộ phận liên quan để thống nhất kế hoạch triển khai và phạm vi công việc.- Theo dõi, đánh giá kết quả, tiến độ thực hiện dự án được phân công.- Quản lý, điều phối nhân sự, giám sát các hoạt động triển khai, đảm bảo dự án triển khai theo tiến độ về thời gian đã được dự toán và thống nhất.- Kiểm soát ngân sách dự án, các chỉ số đo lường của dự án hoặc các vấn đề phát sinh theo phân quyền phê duyệt.- Xây dựng mối quan hệ với các bên liên quan, phối hợp để xử lý vấn đề phát sinh, tránh làm ảnh hưởng đến dự án.- Lập kế hoạch quản trị rủi ro & đánh giá rủi ro cho các dự án.- Phối hợp xây dựng tài liệu hướng dẫn, tài liệu đào tạo và các tài liệu khác khi cần.- Thực hiện báo cáo hiệu quả triển khai dự án định kì","- Tốt nghiệp ĐH trở lên các chuyên ngành liên quan đến QTKD, Kinh tế, CNTT.- Ưu tiên các chứng chỉ liên quan về Quản trị dự án: PMP ...- Từ 3 năm kinh nghiệm ở trị trí Quản trị dự án CNTT, ưu tiên đã từng làm các dự án với khối Chính phủ.- Hiểu biết về các phương pháp và công cụ quản trị dự án phần mềm- Hiểu biết về vòng đời phát triển phần mềm (SDLC).- Giao tiếp tốt, giải quyết vấn đề linh hoạt- Kỹ năng lập kế hoạch và triển khai công việc- Kỹ năng tổng hợp và phân tích dữ liệu- Kỹ năng làm việc độc lập hoặc theo nhóm, làm việc dưới áp lực cao- Nhạy bén, tư duy logic","1. Chế độ đãi ngộ hấp dẫn, phù hợp với năng lực- Mức thu nhập hấp dẫn và các phụ cấp khác.- Chế độ thưởng các ngày lễ tết, thưởng cuối năm, thưởng hiệu quả dự án.- Các chế độ khác theo Luật quy định.- Đánh giá xét tăng lương định kì hàng năm theo năng lực.- Teambuilding 2 lần/năm, các hoạt động thể thao, giải trí gắn kết nội bộ hàng tuần như Happy hour, bóng đá, Bi-a, PES, Cờ tướng...2. Môi trường làm việc hiện đại, tiên phong phát triển- Cơ hội phát triển nhanh chóng lên các vị trí PO/PM quản lý dự án của công ty.- Môi trường làm việc thân thiện, cởi mở, năng động, hỗ trợ nhau cùng phát triển.- Làm việc với tinh thần tự chủ, được sáng tạo thiết kế và phát triển các sản phẩm.- Cơ hội tham gia vào các dự án sử dụng công nghệ mới với các bài toán đa dạng.3. Tổ chức học tập sôi nổi- Các chương trình đào tạo, phát triển năng lực cá nhân đa dạng và thường xuyên.- Văn hoá đọc sách, chia sẻ với các đồng nghiệp.",Công ty CP Fint Việt Nam,https://www.topcv.vn/cong-ty/cong-ty-cp-fint-viet-nam/189709.html,https://www.topcv.vn/viec-lam/chuyen-vien-quan-tri-du-an-pm/1464682.html?ta_source=ITJobs_LinkDetail
"Chuyên Viên R&D
        (Sản Phẩm SEO)",Nhân viên,2 năm,1 người,Toàn thời gian,Không yêu cầu,"1. Cập nhật thông tin- Cập nhật các tính năng/ thay đổi mới nhất của các nền tảng tìm kiếm (tập trung chính vào Google) và các ứng dụng thực tế của tính năng này. Cập nhật các thay đổi trong ứng dụng thực tế của các tính năng này theo đề xuất của nền tảng.- Tìm hiểu những thông tin mới từ thị trường, doanh nghiệp về các kỹ thuật SEO thành công.- Cập nhật các kỹ thuật thành công từ dự án nội bộ- Nghiên cứu, thu thập dữ liệu về mong muốn của khách hàng với sản phẩm và dịch vụ của SEONGON 2. Thử nghiệm phương pháp mới- Tổng hợp các kiến thức thành phương pháp, mô hình hoặc quy trình mới phục vụ cho quá trình thử nghiệm- Lên kế hoạch thử nghiệm phương pháp/ mô hình/ quy trình trong các dự án- Phối hợp với Account và Kỹ thuật dự án để thử nghiệm- Theo dõi và có báo cáo theo tuần/ tháng về thử nghiệm mới 3. Đúc kết và ứng dụng phương pháp- Từ các thử nghiệm thành công, tạo ra phương pháp, mô hình hoặc quy trình mới cho kỹ thuật và Account SEONGON- Làm việc với các trưởng phòng kinh doanh và kỹ thuật SEO để thống nhất phương pháp, mô hình hoặc quy trình.- Phổ biến và hướng dẫn ứng dụng phương pháp/ mô hình/ quy trình mới cho các Account và Kỹ thuật SEO 4. Cố vấn chuyên môn- Cố vấn chuyên môn cho các dự án- Kiểm tra hoạt động của các dự án- Tham gia các buổi thảo luận cùng nhóm, hướng dẫn, trực tiếp hỗ trợ các thành viên xây dựng giải pháp cho dự án.- Tham gia họp, thuyết trình và giải quyết các vấn đề với khách hàng (nếu cần) 5. Hỗ trợ chia sẻ kiến thức đến cộng đồng- Phối hợp với bộ phận Content viết bài chia sẻ kiến thức trên website, các hoạt động và kênh cộng đồng của SEONGON theo kế hoạch marketing 6. Hỗ trợ phối hợp công việc- Thực hiện hỗ trợ các công việc khác theo sự điều phối của trưởng phòng gồm: các đầu việc nội bộ trong phòng, các phòng ban khác, các hoạt động nội bộ- Giữ gìn hình ảnh, uy tín và tiêu chuẩn dịch vụ của Công ty- Luôn tuân thủ các tiêu chuẩn, quy định, quy trình của Công ty 7. Cam kết bảo mật thông tin- Cam kết bảo mật thông tin dự án của khách hàng.- Cam kết bảo mật danh sách khách hàng.- Cam kết bảo mật các chỉ số kinh doanh, tài chính của phòng và công ty.- Cam kết không làm các dự án làm ngoài (cá nhân hoặc dùng danh nghĩa SEONGON) cùng với sản phẩm dịch vụ công ty đang cung cấp.","Kinh NghiệmTrên 2 năm làm SEO, ưu tiên ứng viên làm trong môi trường agency SEO Kiến thức chuyên môn- Bạn hiểu biết sâu về SEO, Website- Bạn có hiểu biết và sử dụng được công cụ phục vụ công việc: Google Analytics, Keywordtool. io, Google Tag Manager, Ahrefs, Serplab, Web developer, SEO Quake, Google Search Console.- Bạn am hiểu, nắm vững kiến thức Digital Marketing Kỹ năng- Tốt kỹ năng phân tích dữ liệu, tổng hợp báo cáo- Tốt kỹ năng nghiên cứu và lên kế hoạch nghiên cứu- Tốt kỹ năng phân tích, nhận định và giải quyết vấn đề.- Tốt kỹ năng quản lý công việc giám sát, vận hành, phân tích, nhận định và giải quyết vấn đề trong phạm vi công việc của mình.- Quản lý thời gian và phân bổ công việc với khối lượng lớn là thế mạnh của bạn.- Tốt kỹ năng viết, trình bày- Tốt kỹ năng làm việc, phối hợp công việc nhóm.- Tiếng Anh tốt là một lợi thế Thái độ/Tính cách- Đam mê SEO, nghiên cứu sâu về SEO & biến những gì mình nghiên cứu thành kết quả thực tế- Làm việc cam kết, chủ động, đúng tiến độ.- Giá trị thật, theo đuổi niềm tin vào những điều tốt đẹp.- Không ứng dụng những chuyên môn ngắn hạn, không có lợi cho khách hàng trong dài hạn.- Muốn trở thành một chuyên gia, không chấp nhận chuyên môn hời hợt.- Đối xử với nhau thật tốt trong một môi trường đề cao tiếng nói cá nhân vì một mục tiêu chung.- Đặc biệt, bạn cần có một tham vọng lớn lao trong việc mang lại giá trị cho cộng đồng, khách hàng. Bạn là người có tinh thần khởi nghiệp với thái độ “tích cực”, “có thể làm được"""", bạn sẽ là người dẫn đầu đáng tin cậy, bình tĩnh trước áp lực lớn.- Bạn là mẫu người tư duy chủ động, nhiệt huyết và lăn xả trong công việc.- Bạn là mẫu người có năng lực vượt khó, không ngại khó.- Bạn là người cầu thị, ham học hỏi, luôn thích tìm tòi những cái hay cái mới để phát triển bản thân và công việc.- Bạn thuộc mẫu người của hành động, bạn tư duy, bạn nói và đi đôi với hành động.- Bạn là mẫu người cẩn thận, tỉ mỉ, chỉn chu trong công việc.","Lương/Thu nhập- Lương cứng 15.000.000 - 18.000.000đ- Được hưởng lương hiệu quả theo cơ chế của phòng Marketing và R&D- Thưởng: Thưởng đột xuất ghi nhận nỗ lực và hiệu quả trong công việC Đào tạo- Được hướng dẫn chuyên sâu về lập kế hoạch, các kỹ thuật độc quyền và triển khai thực tế các dự án SEO- Được làm việc với trực tiếp với các chuyên gia SEO của SEONGON để cùng nghiên cứu và lên kế hoạch ứng dụng kỹ thuật mới- Được làm việc với các quản lý kỹ thuật, kinh doanh và ban giám đốc để lên lộ trình phát triển sản phẩm- Được tiếp xúc và học hỏi từ các dự án của các doanh nghiệp lớn- Được tham gia các khóa đào tạo chuyên môn về Google Ads, SEO, Facebook, Digital MKT, Marketing Communication của công ty và các khóa học của các đơn vị khác phục vụ cho công việc Phụ cấp, các quyền lợi khác- Đóng BHXH đầy đủ- Du lịch cùng công ty 1 lần/năm- Nghỉ thứ 7 và Chủ nhật- Hình thức làm việc: Từ thứ 2 đến Thứ 6: 8h30 đến 17h30",Công ty Cổ phần SEONGON Thịnh Vượng,https://www.topcv.vn/cong-ty/cong-ty-co-phan-seongon-thinh-vuong/9479.html,https://www.topcv.vn/viec-lam/chuyen-vien-rd-san-pham-seo/1175246.html?ta_source=ITJobs_LinkDetail
