title,level,experience,recruit_quantity,form_of_work,gender,describe,require,interest,company_name,company_link,job_link
Product Designer,Nhân viên,3 năm,1 người,Toàn thời gian,Không yêu cầu,"Nghiên cứu các xu hướng sản phẩm IoT SmartHome và Camera, nhu cầu thị trường và các sản phẩm cạnh tranh.Phân tích hành vi người dùng và trải nghiệm sản phẩm để đưa ra các giải pháp tối ưu về UX/UI giúp người dùng có trải nghiệm sản phẩm tốt nhất.Tìm kiếm các ý tưởng sáng tạo, định hướng thiết kế theo phù hợp với xu hướng thị trường và khách hàng mục tiêu.Tham gia cùng nhóm nghiên cứu, phát triển cho ra giải pháp UI/ UX của sản phẩm trên các nền tảng Web, Web/App, Mobile, Decktop theo đúng như yêu cầu.","Tốt nghiệp Đại học các ngành Mỹ thuật, kiến trúc, Thiết kế đồ họa,Công nghệ phần mềm.Ít nhất 03 năm kinh nghiệm làm việc ở vị trí UX Research, Product Design.Có chứng chỉ về UX design.Nắm vững các kiến thức chung về thiết kế UI/ UX, Thiết kế các mẫu sản phẩm.Có kiến thức về Design system, Material Design, Flat Design.Sử dụng thành thạo phần mềm Figma, Adobe Ilustrator, Adobe after effect, ProtoPie.Thành thạo việc thiết kế Wireframe, Userflow, Prototype, Nguyên cứu và phát triển giao diện người dùng.Kỹ năng giao tiếp và hoạt động nhóm tốt.Hồ sơ tuyển dụng bao gồm ít nhất 2 sản phẩm hay dự án thiết kế đã làm (Gửi kèm Portfolio/ link Portfolio khi ứng tuyển).","Gói thu nhập cạnh tranh (thưởng lương tháng 13, thưởng nghỉ mát....)Đầy đủ các chế độ theo luật lao động hiện hành.Chính sách phúc lợi theo quy định của Công ty đa dạng: Chăm sóc sức khỏe định kì hàng năm; Gói bảo hiểm sức khỏe chuyên biệt (FPT Care – Khám chữa bệnh miễn phí tại tất cả các bệnh viện); Các hoạt động tri ân, chăm lo đời sống tinh thần CBNV và Thân nhân ...Môi trường làm việc thân thiện, cởi mở.Cơ sở vật chất và công cụ làm việc hiện đại, tiện nghi.​Nhiều cơ hội phát triển và thăng tiến.Văn hóa Doanh nghiệp đặc sắc, sinh động bậc nhất với nhiều các hoạt động hấp dẫn: tân binh, teambuilding, thi trạng, hội làng, hội diễn Sao Chổi, sinh nhật FPT, ngày 08/03, ngày 11/11...Hưởng các gói ưu đãi cước khi sử dụng dịch vụ của FPT Telecom.Ghi chú: FPT Telecom không thu bất kỳ chi phí nào của Ứng viên, Sinh viên trong quá trình tuyển dụng, thực tập.",Công ty Cổ phần viễn thông FPT,https://www.topcv.vn/cong-ty/cong-ty-co-phan-vien-thong-fpt/2419.html,https://www.topcv.vn/viec-lam/product-designer/1418271.html?ta_source=ITJobs_LinkDetail
"Unity Dev
        ( Junior -Senior)",Nhân viên,2 năm,2 người,Toàn thời gian,Không yêu cầu,"Xây dựng và phát triển các dự án Game Mobile trên nền tảng Unity cho Android và iOSHọc hỏi và triển khai kiến trúc hệ thống game từ hyper-casual, mid-corePhối hợp với các thành viên trong team cùng cải thiện tính năng và tối ưu hoá sản phẩmTham gia quá trình xây dựng team, cùng nhau chia sẻ, định hướng để phát triển chuyên môn mỗi cá nhân","Có tối thiểu 2  năm kinh nghiệm lập trình Game Mobile với UnityNắm vững cấu trúc dữ liệu, tư duy thuật toán, Design Pattern, OOPTư duy logic tốtCó trách nhiệm cao trong công việc cùng khả năng làm việc độc lập, làm việc theo nhóm và kỹ năng quản lý thời gianThành thạo UI, Physic, Editor, hiểu biết về game 3D, Multiplayer, Plugin, SDK Android/iOS là 1 lợi thế","Thu nhập đối với nhân viên chính thức: 15 - 25.000.000/tháng + thưởng dự án, thưởng Tết và các dịp lễ.Bảo hiểm xã hội, khám sức khỏe định kỳ, chế độ đầy đủ của người lao độngThưởng nóng sản phẩm, thưởng quý, thưởng cuối năm, thưởng Tết theo thành tích.Cung cấp trang thiết bị đầy đủ để phục vụ công việc.Làm việc trong môi trường trẻ, năng động, quy trình chuyên nghiệpĐược hưởng các chính sách phúc lợi theo quy định của công tyDu lịch, nghỉ mát, teambuilding hàng nămUống trà, thưởng bánh,  hoa quả, giải lao đều đặn mỗi ngày suốt cả năm",Công Ty Cổ Phần Funius,https://www.topcv.vn/cong-ty/cong-ty-co-phan-funius/17678.html,https://www.topcv.vn/viec-lam/unity-dev-junior-senior/1469463.html?ta_source=ITJobs_LinkDetail
"Fresher
        Network (Thực Tập Sinh Mạng)",Thực tập sinh,Không yêu cầu kinh nghiệm,1 người,Toàn thời gian,Không yêu cầu,"– Tham gia đào tạo theo lộ trình về hạ tầng mạng viễn thông:+ Đào tạo tổng quan: Được giới thiệu, học tập về hạ tầng viễn thông (AON/GPON, Access / Metro / Core...)+ Training on job: Đây là giai đoạn được thực chiến vào hệ thống thật, ứng viên tham gia vào các công việc hàng ngày của nhân viên công ty để học cách làm việc+ Vận hành thực tế: Tham gia vào quá trình giám sát/ vận hành hệ thống của công ty– Được hướng dẫn các bước đầy đủ trong một quy trình giám sát, vận hành và xử lý sự cố– Thường xuyên cập nhật công nghệ từ hãng, thi chứng chỉ và tham gia các khóa đào tạo nội bộ để nâng cao năng lực","– Sinh viên mới ra trường / Tốt nghiệp Cao đẳng/Đại học chuyên ngành Điện tử viễn thông, Công nghệ thông tin,...– Có kiến thức cơ bản về network (Routing: stactic, OSPF, BGP; Switching: VTP, STP), trình độ tương đương đã hoàn thành khóa học CCNA/JNCIA.– Có kiến thức về công cụ giám sát như PRTG, Solarwind, Cacti,... là một lợi thế.","– Mức lương: 3 triệu/ tháng– Có lộ trình đào tạo cụ thể, rõ ràng bao gồm: Đào tạo tổng quan, Training on job, Vận hành thực tế;– Cơ hội được làm việc tại công ty công nghệ viễn thông tư nhân hàng đầu Việt Nam;– Cơ hội được tiếp cận, đào sâu những công nghệ mới nhất, tiên tiến nhất với tập khách hàng đa ngành và những dự án siêu khủng;– Được tham gia các khóa huấn luyện, đào tạo nâng cao kỹ năng, nghiệp vụ của CMC cũng như các hãng công nghệ lớn như Microsoft, IBM, Google ...– Có cơ hội trở thành Network Engineer – nhân viên chính thức của công ty sau thời gian thực tập.",Công ty cổ phần Hạ tầng Viễn thông CMC Telecom,https://www.topcv.vn/cong-ty/cong-ty-co-phan-ha-tang-vien-thong-cmc-telecom/9827.html,https://www.topcv.vn/viec-lam/fresher-network-thuc-tap-sinh-mang/1470033.html?ta_source=ITJobs_LinkDetail
"User Acquisition
        Executive /
            Marketing
        Advertiser",Nhân viên,1 năm,2 người,Toàn thời gian,Không yêu cầu,"- Create UA & advertising campaigns for the company’s products for the global market. - Monitor the effectiveness of campaigns and make appropriate optimizations. - Analyze the effectiveness of assigned products in term of profitability and sustainability - Campaign planning for product phases and markets. - Collaborate with others team functions. - App Store Optimization, improve the discoverability of our products - Research to generate ideas for creative content for creative team.","- 1 years of experience in running UA campaigns on Google Ads and other platforms for mobile game or app - Familiarity with tracking systems such as Google Analytics, Appsflyer or Adjust - Experience using market research platforms such as App Annie, SensorTower or others - Experience with platforms such as Apple Search Ads, Facebook, Tiktok, Unity and Applovin is an advantage - Business mindset and knowledge of the mobile game/app global market is preferred - Proactive and highly responsible - Sufficient English proficiency to research market and work with foreign Account Managers- Knowledge of mobile application metrics and ability to use them to optimize user acquisition and retention.","Salary negotiation 15,000,000 - 25,000,000 VND13rd month salaryPVI Health Insurance and others, Lunch box every working dayProvide working equipment & snack pantryYoung, dynamic, friendly working environmentSupport training and personal development",CÔNG TY CỔ PHẦN CÔNG NGHỆ AMENO,https://www.topcv.vn/cong-ty/cong-ty-co-phan-cong-nghe-ameno/167171.html,https://www.topcv.vn/viec-lam/user-acquisition-executive-marketing-advertiser/1280748.html?ta_source=ITJobs_LinkDetail
Kiểm Soát Quy Trình (PQA),Nhân viên,3 năm,4 người,Toàn thời gian,Không yêu cầu,"Hướng dẫn đội nhóm hiểu và thực hiện quy trình; hỗ trợ đội nhóm phân tích và giải quyết các vấn đề, rủi ro trong quá trình thực hiện. Tư vấn dự án áp dụng hướng dẫn, tiêu chuẩn chất lượng; phát hiện và cảnh báo các vấn đề có nguy cơ ảnh hưởng chất lượng dự ánXây dựng kế hoạch và tham gia triển khai kiểm tra và đánh giá (audit) mức độ tuân thủ quy trình, quy định theo định kỳThực hiện đánh giá tiêu chuẩn, chất lượng của sản phẩm và dịch vụ theo checklist trước khi triển khai (Final inspection)Theo dõi, giám sát, tổng hợp và báo cáo các chỉ tiêu KPI, SLA của sản phẩm dịch vụ cho Giám đốc Hệ sinh thái và QA managerTham gia rà soát và điều chỉnh, triển khai cài đặt quy trình, quy định, hướng dẫn, SLA, KPI nhằm giúp hoạt động quản lý chất lượng đạt hiệu quả caoHướng dẫn, đào tạo kiến thức và kỹ năng về quản lý chất lượng cho các level thấp hơn.","Có từ 2-4 năm kinh nghiệm làm việc ở vai trò Process Quality AssuranceCó kiến thức tốt về các mô hình phát triển phần mềm như Agile/Scrum, Waterfall, V-model, v.vCó kiến thức tốt về các quy trình quản lý chất lượng như CMMi, ISO. Đối với level Senior, cần có kiến thức tốt về ITILKỹ năng giao tiếp cởi mở, linh hoạt và mang tính thuyết phục caoKỹ năng đặt câu hỏi và hướng dẫn, đào tạoKỹ năng làm việc nhóm, phối hợp tương tác tốtKỹ năng thuyết trình mạch lạcKỹ năng stakeholder management tốtNắm vững về Risk Management và Dependency ManagementCó khả năng tổng hợp báo cáo tường minh, phân tích dữ liệu và đề xuất ra quyết định dựa trên dữ liệuCó tính cam kết tuân thủ cao.","12 ngày phép hàng năm theo Luật Lao Động và 3 ngày nghỉ mát, nghỉ ngày lễ 22/12Bảo hiểm sức khỏe và tai nạn cá nhân của MIC (Hạn mức chi trả lên đến 600 triệu/năm)Review lương định kì vào tháng 3 hàng nămKhám sức khỏe định kì hàng nămGiải thưởng ghi nhận năng lực, các đóng góp nổi bật kịp thờiĐào tạo và phát triển:Hỗ trợ từ 50-100% chi phí dự thi các chứng chỉ và khen thưởng theo cấp độ chứng chỉ lên đến 05 triệu đồngGiải thưởng bug bounty hàng quý, giá trị giải thưởng lên đến 70 triệuGiải thưởng sáng kiến, ý tưởng (được ghi nhận) trị giá từ 01 triệu đồng đến hàng trăm triệu đồngMôi trường & Văn hóa:Làm việc tại văn phòng Hạng A - tòa Landmark 72 với tổ hợp không gian xanh và khu vực riêng dành cho Tập Gym, giải trí (chơi Bi-a, Pes, Café, Đọc sách)Thư giãn 30 phút mỗi ngày với hoạt động Happy hours (16h-16h30)02 phần quà Tết gửi tặng gia đình, người thânTham gia các event Công ty: hoạt động Teambuilding hàng quý, Sinh nhật hàng tháng, Year End Party, nghỉ mát, ngày lễ 08/03, 20/10 (các chị em được nghỉ 1⁄2 ngày), ngày sinh nhật tập đoàn 01/06, v.vTổ chức sinh nhật cá nhân: Phần quà và bánh sinh nhật từ phía Công tyCác hoạt động thể thao",Công ty An ninh mạng Viettel- Chi nhánh Tập đoàn Công nghiệp- Viễn thông quân đội,https://www.topcv.vn/cong-ty/cong-ty-an-ninh-mang-viettel-chi-nhanh-tap-doan-cong-nghiep-vien-thong-quan-doi/26946.html,https://www.topcv.vn/viec-lam/kiem-soat-quy-trinh-pqa/1080484.html?ta_source=ITJobs_LinkDetail
Business Analyst,Nhân viên,2 năm,1 người,Toàn thời gian,Không yêu cầu,"Làm việc với các bên liên quan để hiểu nhu cầu, mối quan tâm nhằm xác định các yêu cầu chi tiết. Thu thập, tổ chức và tổng hợp thông tin từ nhiều nguồn khác nhau.Xác định được nhu cầu kinh doanh hiệu quả để có thể đề xuất những giải pháp khả thi.Giao tiếp hiệu quả với các bên liên quan, xử lý xung đột, vấn đề và giải quyết để đảm bảo rằng các bên liên quan và các thành viên trong nhóm dự án đồng ý về phạm vi giải pháp.Thiết kế chức năng và tiến hành phát triển sản phẩm phù hợp với nhu cầu kinh doanh. Xác định và quản lý các lỗ hổng hệ thống, đánh giá hiệu quả của các giải pháp đề xuất và phát triển các tài liệu và mô hình Kinh Doanh.Xác định và quản lý rủi ro liên quan đến giải pháp đề xuất cũng như rủi ro khi không thực hiện giải pháp.Làm việc chặt chẽ với PO, PM để hiểu tầm nhìn, ưu tiên và lộ trình sản phẩm, làm rõ và quản lý danh sách công việc sản phẩm.Đảm bảo đội ngũ hiểu các yêu cầu sản phẩm và danh sách công việc, và sản phẩm được giao chất lượng cao.","Ít nhất 2 năm kinh nghiệm trong phân tích kinh doanh.Ưu tiên có thể giao tiếp bằng tiếng Anh (viết, đọc, nói và nghe).Có kiến thức hoặc kinh nghiệm trong môi trường Agile, tư duy logic, tư duy phân tích, tư duy phản biện và giải quyết vấn đề tốt.Kinh nghiệm làm việc trong các chương trình/dự án thay đổi công nghệ, phát triển phần mềm là một điểm cộng.Quen thuộc với các công cụ BA như Jira, Confluence, PlantUML, MS Visio, v.v. là một điểm cộng.Các chứng chỉ chuyên nghiệp về Phân Tích Kinh Doanh là một điểm cộng.","Được đóng bảo hiểm xã hội theo quy định hiện hànhLương tháng thứ 13Được đào tạo, trau dồi kỹ năng và kiến thức trong các dự án thực tiễn của công tyĐược làm việc trong môi trường chuyên nghiệp, năng động, sáng tạo, ủng hộ chất riêngThời gian làm việc linh hoạt, quản lý công việc theo kết quảĐược tham gia các hoạt động teambuilding của công ty",Công ty TNHH Teso Global,https://www.topcv.vn/cong-ty/cong-ty-tnhh-teso-global/150623.html,https://www.topcv.vn/viec-lam/business-analyst/1355735.html?ta_source=ITJobs_LinkDetail
"Chuyên Viên Phát Triển Ứng Dụng
        
            .Net Developer",Nhân viên,1 năm,1 người,Toàn thời gian,Không yêu cầu,"Thực hiện lập trình, tích hợp phần mềm theo yêu cầu của nghiệp vụ kinh doanh; đảm bảo phần mềm được lập trình có chất lượng, hiệu quả và tối ưu theo yêu cầu của kinh doanh và công nghệ.Tìm hiểu các giải pháp, công nghệ, ngôn ngữ lập trình mới để áp dụng trong công việc.Xây dựng tài liệu kỹ thuật, kịch bản kiểm thử và hỗ trợ vận hành phần mềm.","Tốt nghiệp Cao đẳng/Đại học hoặc tương đương chuyên ngành Công nghệ thông tin.Ít nhất 06 tháng kinh nghiệm hoặc đã tham gia ít nhất một dự án .Net Window Form với DevExpress.Có kinh nghiệm phát triển ứng dụng dựa trên OOP C# .NET, ASP.NET Core MVC, Web API, RESTFul, SOAP Service, DevExpress Control.Có kinh nghiệm lập trình T-SQL trên SQL Server.Có kinh nghiệm sử dụng GIT using GIT flow.Có hiểu biết về các ứng dụng Web Application Server như IIS, Apache, Kong, RabbitMQ, Redis là 1 lợi thế.Có hiểu biết về quy trình phát triển phần mềm bằng Agile using Scrum framework.Có thể đọc hiểu tài liệu chuyên ngành bằng tiếng Anh.","Thử việc: 02 tháng thử việcThời gian làm việc: Thứ 2 đến Thứ 6 (8:00-17:00), 16 ngày phép/năm;Cơ hội huấn luyện: Tham gia các chương trình đào tạo, các hoạt động phát triển nghề nghiệp của Công ty.Đồng nghiệp: Môi trường làm việc chuyên nghiệp, thân thiện.Phúc lợi:• Lương cạnh tranh, lương tháng 13, thưởng Lễ Tết + thưởng dự án, hiệu quả công việc,...• Khám sức khỏe định kỳ hàng năm, bảo hiểm tai nạn, bảo hiểm sức khỏe;• Hưởng đầy đủ các chế độ bảo hiểm theo quy định pháp luật Việt Nam.Phụ cấp khác: Phụ cấp chi phí trang phục, du lịch hàng năm, CLB thể thao và các chế độ phúc lợi khác theo quy định của Công ty.",CÔNG TY CP CHỨNG KHOÁN RỒNG VIỆT,https://www.topcv.vn/cong-ty/cong-ty-cp-chung-khoan-rong-viet/7445.html,https://www.topcv.vn/viec-lam/chuyen-vien-phat-trien-ung-dung-net-developer/1448421.html?ta_source=ITJobs_LinkDetail
Junior Java Developer,Nhân viên,2 năm,1 người,Toàn thời gian,Không yêu cầu,"-Lập trình API cho web và app sử dụng Spring Boot Framework. – Thiết kế, xây dựng hệ thống xử lý logic, tương tác với cơ sở dữ liệu. – Tham gia vào toàn bộ quy trình phát triển phần mềm: từ phân tích yêu cầu khách hàng, viết tài liệu thiết kế hệ thống, phát triển, kiểm thử, triển khai đến vận hành hệ thống cho khách hàng. – Phối hợp chặt chẽ với nhóm lập trình để công việc hoàn thành đúng thời hạn, thống nhất theo yêu cầu dự án.","-Có trên 2 năm kinh nghiệm làm việc với Java Spring Boot. – Thành thạo sử dụng Git, HTML, CSS, Javascript. – Hiểu biết tốt về Java Core và lập trình hướng đối tượng. – Có kiến thức về thiết kế hệ thống, cơ sở dữ liệu và phát triển API. – Ưu tiên ứng viên có kiến thức về AWS. – Nhiệt huyết, chủ động, sáng tạo trong công việc. – Có khả năng làm việc độc lập và làm việc nhóm hiệu quả. – Sẵn sàng học hỏi và thích nghi với công nghệ mới.","-Mức lương từ 12M - 18M Gross– Cấp máy móc, thiết bị làm việc (máy Mac air/Mac Pro). – Review lương 2 lần/năm (tháng 4 và tháng 10). – Thưởng lương tháng 13, thưởng doanh thu, thưởng thâm niên, thưởng các ngày nghỉ lễ, Tết... – Đăng ký thời gian check in cố định từ 8:00 – 9:00. – Quỹ làm việc WFH 12 ngày/năm và Nghỉ phép 12 ngày/năm. – Tham gia các hoạt động của công ty: du lịch, teambuilding, sinh nhật, bóng đá, game... được tổ chức thường xuyên.  – Văn hóa chia sẻ, support anh em đồng đội được đề cao, chú trọng. – Môi trường làm việc trẻ trung, năng động, chuyên nghiệp. – Nghỉ Lễ theo quy định của Luật lao động. – Có cơ hội được học hỏi và phát triển bản thân (xây dựng tổ chức học tập, career path từng vị trí). – Tham gia BHXH, BHYT, và hưởng đầy đủ các chế độ theo quy định của nhà nước.","TOMOSIA Co.,Ltd",https://www.topcv.vn/cong-ty/tomosia-co-ltd/13794.html,https://www.topcv.vn/viec-lam/junior-java-developer/1465878.html?ta_source=ITJobs_LinkDetail
"Digital Marketing
        Junior",Nhân viên,Dưới 1 năm,1 người,Toàn thời gian,Không yêu cầu,"Supporting Project Owner in managing and developing mobile applications (global market). Tasks include:Manage & optimize User Acquisition campaigns on channels such as Facebook, Google, Apple Search Ad,...Research, analyze & optimize ASO on Apple Store & Google PlayCreate ideas & brief for product & marketing material (Adcopy, Banner, Video,...)Work closely with ads networks to plan and optimize the campaigns.Collaborate with other departments (Design, QC, Developer, Data) to discuss and determine the Product as well as Marketing planFrequently do market research for keeping on track with market trends and competitor activitiesMonitor, analyze, and report Product & Marketing performance to Project Owner & CEO","6 months working experience in Digital MarketingProactive with can-do-attitudeHave self-learning skill and be a fast-learnerHave data-driven mindset and be able to work well with numerical problemProficient in English communicationGraduate in Marketing, Economics or related fieldHave participated in any personal or team project before is a plus","Salary:100% salary during probation13th-month salary/ Performance bonusAnnual salary reviewTrained and mentored by Project OwnerHealth & Insurance:Social Health Unemployment InsuranceAnnual health check-upsAnnual leave: 12-14 daysTools you need: MacBook is providedActivities: Company trip, team building, monthly party, etc.Working environment:Friendly and funCoffee, tea, snack bar everyday",CÔNG TY TNHH MAPLE LABS,https://www.topcv.vn/cong-ty/cong-ty-tnhh-maple-labs/41190.html,https://www.topcv.vn/viec-lam/digital-marketing-junior/1434051.html?ta_source=ITJobs_LinkDetail
IT Support,Nhân viên,3 năm,1 người,Toàn thời gian,Không yêu cầu,"Hỗ trợ người dùng các vấn đề kỹ thuật: máy tính, mạng, hệ điều hành (Windows 10/11, Mac OS X), phần mềm (Office, Chrome/Firefox), Software-as-a-Service (Google Workspace, Jira), các phần mềm nghiệp vụ của công tyQuản lý phần cứng: cài đặt và thiết lập máy tính cho nhân viên mới, nhận bàn giao của nhân viên nghỉ việc, sửa chữa hỏng hóc phần cứng và phần mềmTiếp nhận, kiểm tra, phân tích và xử lý các yêu cầu hoặc lỗi phát sinh trên các hệ thống ứng dụngChịu trách nhiệm xử lý các vấn đề IT phát sinh tại văn phòng Hà NộiCác công việc khác được phân công theo yêu cầu","Thông thạo Windows 10/11, Mac OS X, Microsoft Office, Google Workspace và các phần mềm phổ biến khácCó thể trực ngoài giờ hành chính (lịch trực phân bổ giữa các thành viên)Kiến thức về mạng máy tính và quản trị hệ thống là lợi thếKhả năng giao tiếp tiếng Anh tốt là lợi thếNăng động, trách nghiệm, kỷ luật và làm việc nhóm tốt","Thu nhập từ 15.000.000đ - 17.000.000đ/tháng. Thử việc 100% lươngĐược đóng BHXH, BHYT, BHTN theo quy địnhHưởng 12 ngày nghỉ phépTháng thứ 13, thưởng theo KPIs, thưởng cuối nămMua thêm bảo hiểm Bảo Việt chăm sóc sức khoẻĐược đào tạo về sản phẩm, quy trình, kiến thức tài chínhMôi trường làm việc nước ngoài chuyên nghiệpMôi trường làm việc chuyên nghiệp, năng động tại Công ty công nghệ tài chính hàng đầu Đông Nam Á.Cơ hội làm việc, hợp tác với các đồng nghiệp cũng như đối tác quốc tế.",CÔNG TY TNHH DỊCH VỤ TFS,https://www.topcv.vn/cong-ty/cong-ty-tnhh-dich-vu-tfs/163604.html,https://www.topcv.vn/viec-lam/it-support/1469987.html?ta_source=ITJobs_LinkDetail
