title,level,experience,recruit_quantity,form_of_work,gender,describe,require,interest,company_name,company_link,job_link
"Embedded Linux
            Engineer",Nhân viên,2 năm,1 người,Toàn thời gian,Không yêu cầu,"We are looking for candidates with experience in the area of Firmware DevelopmentDeveloping firmware, driver, UI application, and test application for FPT Telecom CPE devices: GPON ONT, Wireless Router...Making technical documents.Researching new technologies.Develop system-level programs in a Linux environment to optimize system performance.Perform efficient programming using C/C++, ensuring code quality and system stability.","MUST HAVEMinimum of 2 years of experience in:Strong in C/C++ programming for Embedded OS: Linux OS, OpenWRT, PRPL.Experienced with firmware development and implementing hardware drivers and low-level code for devices.Experienced with embedded software development, Linux OS, Open WRT, PRPLExperience with Cross-Compilers, Linkers and makefiles, middleware libraries.Experience with secure boot, firmware signature, SSL/TLSExperience with containerization platforms and technologies: Docker, Kubernetes, Kafka, SQL, Redis, ELK (Elastricseach, Logstash, Kibana)...Experience with network security and networking protocols.NICE TO HAVEElectronics/ Mechatronics/ Computer Engineering or relevant background.Configuration & Requirement Management tools.Good in problem analysis and solving.Good communication skillsGood English language skills.Ability to work in a team, support and motivate colleaguesGood working attitude, dynamic, responsible, reliable, professional.","Annual income package equivalent to 13 months of salary (including a 13th-month bonus, vacation bonus, etc.).Full benefits according to current labor laws.Diverse and comprehensive benefits package: Annual health check-ups, specialized health insurance (FPT Care - free medical check-ups and treatment at all hospitals), various activities to show appreciation and care for employees and their families.Friendly and open work environment.Modern and comfortable facilities and work tools.Plenty of opportunities for growth and advancement.Vibrant and unique company culture with numerous engaging activities: onboarding, 72-hour experience, team building, talent contests, community festivals, Comet performance, FPT birthday celebration, March 8th celebration, November 11th celebration, etc.Enjoy preferential rates on FPT Telecom services.",Công ty Cổ phần viễn thông FPT,https://www.topcv.vn/cong-ty/cong-ty-co-phan-vien-thong-fpt/2419.html,https://www.topcv.vn/viec-lam/embedded-linux-engineer/1453995.html?ta_source=ITJobs_LinkDetail
Java Developer,Nhân viên,2 năm,1 người,Toàn thời gian,Không yêu cầu,"– Phát triển sản phẩm phần mềm trên nền tảng Java cho các đối tượng khách hàng khác nhau.– Tham gia sâu vào các giai đoạn của một dự án như: phân tích, thiết kế, thực thi, kiểm thử, bảo trì phần mềm– Nghiên cứu áp dụng công nghệ mới liên quan đến công việc– Lập trình các module có độ phức tạp cao, liên kết với các module khác– Tương tác với solution archiect về các yêu cầu của dự án, thiết kế và các công nghệ liên quan cần nghiên cứu– Chịu trách nhiệm xây dựng và đóng gói sản phẩm theo các phiên bản– Tài liệu hóa các đặc tả thiết kế và các chức năng– Cung cấp sản phẩm phần mềm đúng hạn, đúng chất lượng","– Tốt nghiệp Đại học, Cao đẳng chuyên ngành Công nghệ thông tin, Khoa học máy tính hoặc các ngành liên quan.– Có kinh nghiệm từ 2 năm trở lên– Hiểu biết về kiến trúc phần mềm và an toàn bảo mật cho phần mềm– Có kiến thức và kinh nghiệp lập trình pattern là một lợi thế.– Có khả năng làm việc trên hệ điều hành linux như Redhat linux, CentOS– Có kinh nghiệm về lập trình Java Srping Boot, Spring Data JPA, Spring Security, SOAP Service, Rest Service– Hiểu biết về HTML5/CSS3, Javascript, jQuery, Bootstrap; hiểu biết về một trong các framework JS như Angular, React, VueJS,... là một lợi thế– Hiểu biết về cơ sở dữ liệu SQL Server, Oracle, My SQL: Tự thiết kế cơ sở dữ liệu, viết store procedure, function và các script phức tạp– Sử dụng thành thạo các công cụ quản lý source như SVN, Git hoặc ...– Có khả năng tối ưu hóa thuật toán, script– Ưu tiên các ứng viên có kiến thức hoặc đã làm việc trên các quy trình phát triển phần mềm như Scrum, Agile","– Môi trường làm việc năng động, chuyên nghiệp với đội ngũ chuyên gia am hiểu và giàu kinh nghiệm;– Có cơ hội làm việc nhiều với các đối tác nước ngoài lớn, các công ty đa quốc gia;– Lương thưởng xứng đáng theo năng lực, thưởng ngày lễ 2/9, 30/4, 1/5, ,.. theo tình hình kinh doanh của công ty;– Môi trường trẻ trung, năng động: Teambuilding hàng năm, Olympic kỉ niệm ngày thành lập công ty, Year End Party, MasterChef dịp 08/03, 20/10, hoạt động thể thao hấp dẫn chiều thứ 5 hàng tuần, (CLB Bóng đá, CLB Bóng sọt nữ)... và một số hoạt động khác nữa;– Hưởng đầy đủ BHXH và các chế độ chính sách khác theo quy định của Bộ Luật lao động và công ty;– Được thoả sức sáng tạo và triển khai các ý tưởng mới;– Được tham gia các khóa đào tạo kỹ năng, đào tạo nâng cao chuyên môn trong nước và nước ngoài;– Được đào tạo bài bản về quy trình, công nghệ và các kiến thức cần thiết cho công việc;– Thưởng cuối năm, thưởng dự án, thưởng hiệu suất,.. theo thành tích công việc.",CÔNG TY TNHH TƯ VẤN SAVYINT,https://www.topcv.vn/cong-ty/cong-ty-tnhh-tu-van-savyint/191829.html,https://www.topcv.vn/viec-lam/java-developer/1453016.html?ta_source=ITJobs_LinkDetail
"Fresher
        
            Cloud Engineer
        (Tiếng Nhật - N3)",Nhân viên,Không yêu cầu kinh nghiệm,1 người,Toàn thời gian,Không yêu cầu,"Quản lý Cloud Infrastructure: Quản lý và duy trì cơ sở hạ tầng đám mây. Bao gồm: máy ảo, cơ sở dữ liệu và networking theo nguyên tắc và yêu cầu của cấp trênHỗ trợ Kỹ thuật: Hỗ trợ kỹ thuật dịch vụ và cơ sở hạ tầng đám mây, đảm bảo hệ thống hoạt động suôn sẻ.Automation và Scripting: Viết script hoặc sử dụng Infrastructure as Code để tự động hóa việc triển khai, cấu hình và quản lý các tài nguyên đám mâyTối ưu hóa Hiệu suất: Cải thiện hiệu suất, khả năng mở rộng và hiệu quả chi phí bằng những cách như điều chỉnh kích thước tài nguyên; hoặc tối ưu hóa cấu hìnhAutomation và Scripting: Viết script hoặc sử dụng Infrastructure as Code để tự động hóa việc triển khai, cấu hình và quản lý các tài nguyên đám mâyTối ưu hóa Hiệu suất: Cải thiện hiệu suất, khả năng mở rộng và hiệu quả chi phí bằng những cách như điều chỉnh kích thước tài nguyên; hoặc tối ưu hóa cấu hình","Không yêu cầu kinh nghiệmSinh viên năm 4 hoặc đã tốt nghiệp chuyên ngành trong lĩnh vực công nghệ thông tin (CNTT, Khoa học máy tính, Hệ thống thông tin, ...)Tiếng Nhật N3Có khả năng thuyết trình, Kỹ năng làm việc nhóm, Có thể làm việc ở môi trường áp lực","Được đạo các chứng chỉ AWS và work shop nâng cao kĩ năng bản thân:-   Certificate:o   AWS Certified Cloud Practitionero   AWS Certified Solutions Architect – Associateo   AWS Certified SysOps Administrator – Associateo   AWS Certified DevOps Engineer – Professional   -   Workshopo   Networking on AWS (IaC)o   AWS Managed Serviceo   Logging & Monitoring, Cost Optimizationo   EKS Workshop (K8s)o   Backup, Disaster Recoveryo   Security Workshopso   DevOps CI/CDLộ trình đào tạo được thiết kế và đào tạo trực tiếp bởi các chuyên gia hàng đầu FPT IS trong từng lĩnh vực, giúp tài năng trẻ khai phá tiềm năng, phát triển chuyên môn và kỹ năng làm việc (giao tiếp, thuyết trình, làm việc nhóm,...)Đào tạo 3 tháng: nhận mức hỗ trợ upto 10.000.000 VND; Sau 3 tháng có cơ hội lên nhân viên chính thứcCó cơ hội đi onsite tại NhậtMôi trường làm việc 4.0, trẻ trung và năng động, được phát huy tối đa khả năng của bản thânĐược tiếp cận công nghệ mới, làm việc với các giải pháp Cloud mới đang là xu hướng của thị trường",FPT IS,https://www.topcv.vn/cong-ty/fpt-is/157622.html,https://www.topcv.vn/viec-lam/fresher-cloud-engineer-tieng-nhat-n3/1454026.html?ta_source=ITJobs_LinkDetail
"Fresher
        
            Cloud Engineer
        (
            Tiếng Nhật
        )",Nhân viên,Không yêu cầu kinh nghiệm,1 người,Toàn thời gian,Không yêu cầu,"Quản lý Cloud Infrastructure: Quản lý và duy trì cơ sở hạ tầng đám mây. Bao gồm: máy ảo, cơ sở dữ liệu và networking theo nguyên tắc và yêu cầu của cấp trênHỗ trợ Kỹ thuật: Hỗ trợ kỹ thuật dịch vụ và cơ sở hạ tầng đám mây, đảm bảo hệ thống hoạt động suôn sẻ.Automation và Scripting: Viết script hoặc sử dụng Infrastructure as Code để tự động hóa việc triển khai, cấu hình và quản lý các tài nguyên đám mâyTối ưu hóa Hiệu suất: Cải thiện hiệu suất, khả năng mở rộng và hiệu quả chi phí bằng những cách như điều chỉnh kích thước tài nguyên; hoặc tối ưu hóa cấu hìnhAutomation và Scripting: Viết script hoặc sử dụng Infrastructure as Code để tự động hóa việc triển khai, cấu hình và quản lý các tài nguyên đám mâyTối ưu hóa Hiệu suất: Cải thiện hiệu suất, khả năng mở rộng và hiệu quả chi phí bằng những cách như điều chỉnh kích thước tài nguyên; hoặc tối ưu hóa cấu hình","Không yêu cầu kinh nghiệmSinh viên năm 4 hoặc đã tốt nghiệp chuyên ngành trong lĩnh vực công nghệ thông tin (CNTT, Khoa học máy tính, Hệ thống thông tin, ...)Tiếng Nhật N3 Có khả năng thuyết trình, Kỹ năng làm việc nhóm, Có thể làm việc ở môi trường áp lực","Được đạo các chứng chỉ AWS và work shop nâng cao kĩ năng bản thân:-   Certificate:o   AWS Certified Cloud Practitionero   AWS Certified Solutions Architect – Associateo   AWS Certified SysOps Administrator – Associateo   AWS Certified DevOps Engineer – Professional   -   Workshopo   Networking on AWS (IaC)o   AWS Managed Serviceo   Logging & Monitoring, Cost Optimizationo   EKS Workshop (K8s)o   Backup, Disaster Recoveryo   Security Workshopso   DevOps CI/CDLộ trình đào tạo được thiết kế và đào tạo trực tiếp bởi các chuyên gia hàng đầu FPT IS trong từng lĩnh vực, giúp tài năng trẻ khai phá tiềm năng, phát triển chuyên môn và kỹ năng làm việc (giao tiếp, thuyết trình, làm việc nhóm,...)Đào tạo 3 tháng: nhận mức hỗ trợ upto 10.000.000 VND; Sau 3 tháng có cơ hội lên nhân viên chính thứcCó cơ hội đi onsite tại NhậtMôi trường làm việc 4.0, trẻ trung và năng động, được phát huy tối đa khả năng của bản thânĐược tiếp cận công nghệ mới, làm việc với các giải pháp Cloud mới đang là xu hướng của thị trường",FPT IS,https://www.topcv.vn/cong-ty/fpt-is/157622.html,https://www.topcv.vn/viec-lam/fresher-cloud-engineer-tieng-nhat/1406363.html?ta_source=ITJobs_LinkDetail
Business Analyst,Nhân viên,3 năm,3 người,Toàn thời gian,Không yêu cầu,"Tham gia các dự án phần mềm, tiếp nhận, phân tích và chủ động tư vấn các yêu cầu về nghiệp vụ lĩnh vực liên quan Quy trình quản lý dự án.Lập và chuẩn bị các tài liệu, hồ sơ cho yêu cầu phát triển và chuyển cho bộ phận lập trình thực hiện.Tìm hiểu, nắm bắt các quy trình, quy định nghiệp vụ phải tuân thủ.Kiểm soát việc đáp ứng yêu cầu nghiệp vụ của các bộ phận khác khi phát triển ứng dụng, đào tạo cho các thành viên dự án và những bên liên quan đều hiểu nghiệp vụ.Tham gia phối hợp với tester kiểm tra kết quả phát triển, đảm bảo phù hợp với nội dung yêu cầu đã thống nhất.Soạn thảo và ban hành tài liệu hướng dẫn sử dụng sản phẩm công nghệ cho người dùng cuối.Thực hiện các công việc khác theo sự phân công của Quản lý trực tiếp.","Tốt nghiệp Đại học, chuyên ngành Công nghệ thông tin, Khoa học máy tính hoặc các ngành liên quan liên quan tới lĩnh vực trên.Có hiểu biết rộng về lĩnh vực, về xu hướng và  tiềm năng ứng dụng công nghệ thông tin, chuyển đổi số trong lĩnh vực. Ưu tiên ứng viên có kinh nghiệm làm dự án Chính Phủ điện tử, dịch vụ Công, Nông nghiệp, Tài nguyên môi trường; Các dự án phục vụ quản lý quy trình nội bộ.Có khả năng tìm kiếm, thu thập, phân tích và tổng hợp thông tin về nghiệp vụ và yêu cầu ứng dụng công nghệ thông tin của khách hàng.Có ít nhất 03 năm kinh nghiệm trở lên ở vị trí tương đương.Nắm vững các kỹ năng thu thập, phân tích nghiệp vụ.Khả năng phân tích, xử lý vấn đề, diễn đạt vấn đề từ tổng quát đến cụ thể chi tiết mạch lạc, rõ ràng.Tư duy logic tốt, nhanh nhạy, tinh thần trách nhiệm cao với công việc, thái độ làm việc tích cực.Tiếng Anh tốt là một lợi thế.","Được làm việc với các doanh nghiệp, tập đoàn trong và ngoài nước ở nhiều lĩnh vực khác nhau.Được học hỏi, đào tạo và tham gia vào các dự án lớn theo xu hướng công nghệ 4.0 trong lĩnh vực: Chính phủ, Y tế 4.0, SmartCity, Doanh nghiệp, Ngân hàng.Môi trường làm việc thân thiện, năng động.Được tham gia bảo hiểm đầy đủ theo quy định của pháp luật & Khám sức khỏe định kỳ hàng năm.Được tham gia bảo hiểm FPTCare cho bản thân và gia đình.Du lịch/nghỉ mát cùng công ty hàng năm.12 ngày phép, 03 ngày nghỉ mát trong năm và các ngày nghỉ Lễ theo quy định.Lương tháng 13 và thưởng cuối năm.Xem xét tăng lương hàng năm.Tham gia các hoạt động văn hoá, sự kiện hấp dẫn của Công ty FPT IS và Tập đoàn FPT.",FPT IS,https://www.topcv.vn/cong-ty/fpt-is/157622.html,https://www.topcv.vn/viec-lam/business-analyst/1453994.html?ta_source=ITJobs_LinkDetail
"Nhân Viên
            Lâp Trình Flutter
        Biết
            Tiếng Nhật",Nhân viên,2 năm,1 người,Toàn thời gian,Không yêu cầu,"- Tham gia phát triển dự án theo phân công của công ty sử dụng IOS và mobile.- Đánh giá, nắm bắt các kĩ năng và xu hướng công nghệ mới, áp dụng để cải thiện phần mềm.- Cùng nhóm phân tích và thiết kế các tính năng sản phẩm.- Phối hợp với đồng nghiệp trong nhóm để hoàn thành nhiệm vụ.","Có ít nhất 2 năm kinh nghiệm liên quan , và thành thạo tiếng Nhật không yêu cầu bằng cấp- Kỹ năng phân tích tình huống và xử lý vấn đề.- Yêu cầu khả năng làm việc nhóm và tinh thần chịu trách nhiệm cao.- Lập trình các ứng dụng bằng Flutter.","- Mức lương , thưởng hấp dẫn, ( lương thỏa thuận theo năng lực )- Được hưởng chế độ đãi ngộ tốt của công ty khi trở thành nhân viên chính thức : BHXH, du lịch công ty hàng năm,...- Hỗ trợ gửi xe ,văn phòng hiện đại , cung cấp máy tính hiện đại ...- Lương tháng 13, Thưởng khác ......- Cơ hội thăng tiến cao , học hỏi thêm nhiều kinh nghiệm và kiến thức mới.- Cung cấp Mac mini để làm việc",CÔNG TY TNHH CÔNG NGHỆ AMCOLAB,https://www.topcv.vn/cong-ty/cong-ty-tnhh-cong-nghe-amcolab/193859.html,https://www.topcv.vn/viec-lam/nhan-vien-lap-trinh-flutter-biet-tieng-nhat/1452997.html?ta_source=ITJobs_LinkDetail
"Automation Test
        (English Fluency)",Nhân viên,3 năm,1 người,Toàn thời gian,Không yêu cầu,"Participate in testing and automation test of diverse software and systems across a wide range of domainsDevelop automation test scripts and utilize appropriate testing tools for mobile and web applicationsBased on predefined test scenarios, execute testing of software/ hardware components and identify defectsManage and conduct in-depth analysis of test results Prepare detailed test reports, procedural documentation, and user guides","Minimum 3 years of experience in automation testExperience in automation test on mobile applications is compulsoryA comprehensive understanding of software testing methodologies, automation testing tools, and software testing processesExpertise and experience in designing and developing automation testing frameworks utilizing tools such as Selenium, Katalon, etcProficient in automation testing and script writing with any object-oriented programming languageProficient in at least one of the following programming languages: Java, C#, Python, Flutter, etcA strong command of database technologies (SQL, MySQL, etc.)Experienced using automation testing with TestRailFluent in English: excellent communication, reading comprehension, analysis and writing skillsExperienced in Agile development methodologiesExperienced working with clients from the US, Europe, Singapore, etc","Professional, open-minded, and creative environment:Work with colleagues who embrace ideas to change societyRespect different perspectives within a teamStrong learning culture that promotes individual developmentThe culture of taking risks to experience and thriveFocus on individual development:Be consulted, accompanied, and supported in career development with the career path system (developing in expertise or management direction) that has been studied and tested for many yearsBe oriented for individual, group, and organizational goalsBe empoweredBe supported to define a 3-month or 6-month goal (Goal Define Support)Get access to the company Learning Hub online library with various courses provided by Udemy, LinkedIn,...Special care for employees:Salary: Negotiable + competitive allowance (lunch, living allowance, beauty care, Japanese and IT certificates, etc.)13th-month salary bonusPerformance review: Twice/a yearHybrid working policy; flexible check-in, check-outComprehensive health insurance Sun CareSeniority AllowanceWomen care allowance: Women’s physiological leave: 2.5 hours/month; Postpartum leave for female employees with under 1-year-old children: 1 hour/dayPolicies supporting learning activities, knowledge sharing, and cultural exchange (Technology Seminar – Tech Expert, Club: Reading, Japanese, Music Club, ...)Annual company trip and quarterly team-building activities",Sun* Inc. (Sun Asterisk Inc.),https://www.topcv.vn/cong-ty/sun-inc-sun-asterisk-inc/9785.html,https://www.topcv.vn/viec-lam/automation-test-english-fluency/1410881.html?ta_source=ITJobs_LinkDetail
Chuyên Viên Hạ Tầng CNTT,Nhân viên,3 năm,1 người,Toàn thời gian,Không yêu cầu,"Quản lý hạ tầng CNTT, an toàn thông tin và dịch vụ quản trị, bảo mật hệ thống- Triển khai và quản trị các giải pháp ảo hóa của VMWare như: Esxi, vCenter, ..- Triển khai và quản trị máy chủ ảo hóa các hệ điều hành Linux, Windows- Triển khai và quản trị hạ tầng trên các nền tảng Public Cloud bao gồm: AWS, Google Cloud Platform, ...- Cấu hình các thiết bị FW ( Fortigate, Meraki, Unifi ,... )- Xây dựng và quản lý hệ thống theo dõi và cảnh báo hệ thống hạ tầng-Quản lý chính sách an toàn thông tin- Thực hiện kiểm tra bảo mật theo định kỳ (Penetest)-Đăng ký, tiếp nhận và quản lý thực hiện các nhiệm vụ, KPIs của bộ phận","1. Trình độ chuyên môn: – Tốt nghiệp đại học chuyên ngành công nghệ thông tin2. Kỹ năng: – Kiến thức nền tảng điện toán đám mây (AWS, Azure)- Kiến thức quản trị hệ thống (Windows Server, Linux, Gsuite, Office 365)- Kiến thức quản trị hệ thống (Windows Server, Linux, Gsuite, Office 365)- Kỹ năng đọc hiểu và tìm kiếm tài liệu bằng tiếng Anh- Kiến thức về cách dịch vụ ha tầng (DNS, TCP / IP, SSL, DHCP, Load Balancing)- Kiến thức về bảo mật hệ thống- Kiến thức về hệ quản trị cơ sở dữ liệu- Kiến thức nền tảng bảo mật (Hyper-V, VM Ware)3. Kinh nghiệm: – Có kinh nghiệm ít nhất 3 năm kinh nghiệm ở vị trí tương đương","Quyền lợi- Môi trường làm việc quốc tế chuyên nghiệp, trẻ trung và năng động.- Thu nhập cạnh tranh và được tham gia bảo hiểm xã hội theo đúng quy định.- Chế độ thưởng các dịp Lễ (30/04 – 01/05, Quốc Khánh 02/09, Hiến chương các Nhà giáo 20/11...), Tết Dương lịch, Tết Âm lịch; chế độ thưởng KPIs hàng kỳ ...- Chính sách ưu đãi học phí cho con với nhiều mức ưu đãi hấp dẫn.- Chính sách đào tạo, phát triển năng lực để đáp ứng yêu cầu công việc và chuẩn bị cho lộ trình thăng tiến của CBNV.- Chế độ ngày nghỉ hấp dẫn với chế độ NGHỈ HÈ đặc biệt của Công ty (bên cạnh thời gian nghỉ phép và nghỉ Lễ, Tết thông thường theo quy định).- Chế độ du lịch và khám sức khỏe thường niên theo quy định của Công ty.- Làm việc từ thứ 2 – thứ 6, 8h00 – 17h00- Phụ cấp ăn trưa tại nhà ăn của trường, thưởng chuyên cần.",Hệ thống giáo dục Edufit,https://www.topcv.vn/cong-ty/he-thong-giao-duc-edufit/18476.html,https://www.topcv.vn/viec-lam/chuyen-vien-ha-tang-cntt/1453446.html?ta_source=ITJobs_LinkDetail
"Automation Tester
        (English Fluent)",Nhân viên,4 năm,1 người,Toàn thời gian,Không yêu cầu,"Develop and continuously improve QA processes with a strong focus on automation.Deploy new automated testing tools and expand the scope of automation.Collaborate with stakeholders to define test strategies, manage risks, and ensure quality for each release.Lead the analysis of live issues, plan resolutions, and implement preventive measures through automation.Mentor and guide the QA team, emphasizing the importance of automation in the QA process.Oversee and automate testing efforts for web and mobile app releases, ensuring high-quality user experiences.Create and maintain test cases, scripts, and other documentation, with a focus on automation.Act as second-level support for escalated issues, utilizing automated tests for validation.Communicate effectively with internal teams and external vendors regarding bugs, fixes, and releases.Continuously enhance the QA process to improve efficiency and effectiveness.","4+ years of experience in software test management, with a focus on automation in complex tech environments.Expertise in automated testing tools like Selenium and integration into CI/CD pipelines.Strong experience with QA metrics and quality decision-making driven by data.Proven ability to manage and automate QA processes in cross-functional and remote teams.Proficiency with tools like Jira/Confluence and cross-device testing platforms such as Browserstack.Excellent communication skills, leadership qualities, and technical writing abilities.Very good at English communication skill.Curious, methodical, and proactive in identifying and implementing automation opportunities.","You will haveAttractive salaryReview salary twice a yearPerformance bonus every quarter/year depend on the entire company‘s performanceBe consulted and oriented on a clear career pathParticipate in internal training programs to improve skillsOpportunities to join the language classes such as: English, Japanese, ...Working in a friendly, dynamic and professional environment, chances to challenge yourself and fast growing in the careerWorking hours: From Monday to Friday (8 hours/day), flexible check-in, no weekend workingWith other benefitsSocial Insurance according to Labor LawJoin in various annual company trip, New Year Party, internal movement awards and a lot of charity eventsHave a chance for internal training programs to improve professional skills and soft skillsAnnual premium health check13 days of annual leave per yearOpportunities to obtain international certificates",CÔNG TY CỔ PHẦN AHT TECH,https://www.topcv.vn/cong-ty/cong-ty-co-phan-aht-tech/130894.html,https://www.topcv.vn/viec-lam/automation-tester-english-fluent/1453694.html?ta_source=ITJobs_LinkDetail
"Technical
            Project Manager
        (PM)",Quản lý / Giám sát,5 năm,1 người,Toàn thời gian,Không yêu cầu,"Creating project plans, assigning teamwork tasks, identifying resource requirements, and appropriately escalating any issues;Day-to-day project management from start to finish, ensuring adherence to the client‘s delivery processes to ensure consistent high-quality results;Recognizing and mitigating risk in the agreed-upon delivery to the customer; managing and reporting any issues to minimize effect;Identifying and communicating delivery process improvements to team members and leadership to drive continuous improvement throughout the Delivery Organization.","Bachelor’s degree in Software Engineering, Computer Science, or a related field;Have at least 5 years of experience, specifically software development experience before moving into technical project management;Experienced in deploying large systems with strong technical skills, particularly in mobile and web application development, system integration, quality assurance, and product release and support needs;Ability to create project/product plans, manage individual deadlines and targets;Experienced in working with diverse clients, and end-users;Strong communication skills, team collaboration, and problem-solving abilities;Fluent in English (both written and verbal) to effectively work in an international environment.","You will haveAttractive salaryReview performance according to the company ruleBe consulted and oriented on a clear career pathParticipate in internal training programs to improve skillsOpportunities to join the language classes such as: English, Japanese, ...Working in a friendly, dynamic and professional environment, chances to challenge yourself and fast growing in the careerWorking hours: From Monday to Friday (8 hours/day), flexible check-in, no weekend workingWith other benefitsSocial Insurance according to Labor LawJoin in various annual company trip, New Year Party, internal movement awards and a lot of charity eventsHave a chance for internal training programs to improve professional skills and soft skillsAnnual premium health check13 days of annual leave per yearOpportunities to obtain professional certificates",CÔNG TY CỔ PHẦN AHT TECH,https://www.topcv.vn/cong-ty/cong-ty-co-phan-aht-tech/130894.html,https://www.topcv.vn/viec-lam/technical-project-manager-pm/1453597.html?ta_source=ITJobs_LinkDetail
