title,level,experience,recruit_quantity,form_of_work,gender,describe,require,interest,company_name,company_link,job_link
"Backend Developer
        (.Net, Html5, Css3, JavaScript)",Nhân viên,2 năm,3 người,Toàn thời gian,Không yêu cầu,"- Tham gia lập trình các chứng năng hệ thống mới theo yêu cầu
- Phối hợp cùng đội ngũ BA phân tích, thiết kế, đưa ra giải pháp để phát triển phần mềm đáp ứng đúng, đủ, tiện các yêu cầu của người dùng cuối
- Tham gia nghiên cứu và ứng dụng các công nghệ mới vào sản phẩm
- Phối hợp làm việc với bộ phận liên quan để xây dựng kế hoạch phát triển sản phẩm
- Duy trì hoặc thực hiện các dự án tùy chỉnh
- Tham gia tích cực vào các cuộc họp thiết kế của khách hàng / đối tác và các cam kết chung
- Đảm bảo các yếu tố về thời gian- chất lượng- ngân sách...của sản phẩm","- Từ 2 năm kinh nghiệm trong phát triển ứng dụng dựa trên web với với các ngôn ngữ, khung và công nghệ sau: .NET, HTML5, CSS3, JavaScript.
- Đã tốt nghiệp- Độ tuổi : Từ 23 - 38 Tuổi (1985 - 2000) - Có kiến thức về jQuery, Knockoutjs, Durandal, Angular, JavaScriptMVC là một điểm cộng
- Khả năng làm việc độc lập
- Có khả năng đọc hiểu tài liệu và giao tiếng với Khách Hàng qua văn bản bằng tiếng anh
- Tiếng Anh giao tiếp cơ bản","-	Mức lương: Cạnh tranh và thương lượng từ 1000$ - 2000$-	Lương + thưởng dự án hàng quý + lương tháng thứ 13 hàng năm.
-	Giải thưởng có giá trị cao cho nhân viên tốt nhất trong năm.
-	Xét tăng lương hàng năm.
-	Cơm Trưa và Nước Uống: Được phục vụ đầy đủ từ đầu bếp công ty
-	Lựa chọn lựa chọn tại nơi làm việc: Giữa Trụ sở chính Thành phố Hồ Chí Minh và Chi nhánh Huế
-	Tham gia đầy đủ các chế độ BHXH, BHYT, BHTN,..
- Ít nhất một chuyến du lịch cùng công ty mỗi năm.",CÔNG TY TRÁCH NHIỆM HỮU HẠN MẶT TRỜI THÁNG NĂM,https://www.topcv.vn/cong-ty/cong-ty-trach-nhiem-huu-han-mat-troi-thang-nam/98926.html,https://www.topcv.vn/viec-lam/backend-developer-net-html5-css3-javascript/674564.html?ta_source=ITJobs_LinkDetail
"Frontend Developer
        (.Net, Html, Css, JavaScript)",Nhân viên,1 năm,3 người,Toàn thời gian,Không yêu cầu,"• Bảo trì và xây dựng các dự án dựa trên framework của công ty.
• Tối ưu hóa hiệu suất sản xuất cũng như mã cấu trúc lại mã nguồn.
• Đóng góp vào sự phát triển của các công cụ làm cho việc sử dụng sản phẩm dễ dàng hơn
• Hỗ trợ các thành viên trong nhóm khác về năng suất và vấn đề kỹ thuật tốt hơn
• Đóng góp ý tưởng mới cho các giải pháp kỹ thuật
• Xem xét các yêu cầu kinh doanh bằng cách làm việc với các thành viên trong nhóm
• Thực hiện phân tích kỹ thuật các yêu cầu
• Làm việc với các thành viên trong nhóm để phân loại và sửa lỗi với sự quay vòng nhanh chóng
• Đóng góp ý tưởng để làm cho ứng dụng tốt hơn và dễ sử dụng hơn
• Tham gia tích cực vào các cuộc họp thiết kế của khách hàng / đối tác và các cam kết chung
• Đảm bảo các yếu tố về thời gian- chất lượng- ngân sách...của sản phẩm","- Tốt nghiệp đại học/cao đẳng các ngành công nghệ thông tin hoăc các chương trình đào tạo liên quan.
- Có tối thiểu 1 năm kinh nghiệm ở vị trí front-end developer
- Sử dụng thành thạo HTML, CSS, Javascript, .NET-Có kinh nghiệm sử dụng những Javascript framework như Angular, React, Node.js ... là một lợi thế lớn
- Trình độ tiếng anh đọc hiểu.","- Mức lương: Cạnh tranh và thương lượng trong quá trình phỏng vấn- Lương + thưởng dự án hàng quý + lương tháng thứ 13 hàng năm.
- Giải thưởng có giá trị cao cho nhân viên tốt nhất trong năm.
- Xét tăng lương hàng năm.
- Cơm Trưa và Nước Uống: Được phục vụ đầy đủ từ đầu bếp công ty
- Lựa chọn lựa chọn tại nơi làm việc: Giữa Trụ sở chính Thành phố Hồ Chí Minh và Chi nhánh Huế
- Tham gia đầy đủ các chế độ BHXH, BHYT, BHTN,..
-  Ít nhất một chuyến du lịch cùng công ty mỗi năm.",CÔNG TY TRÁCH NHIỆM HỮU HẠN MẶT TRỜI THÁNG NĂM,https://www.topcv.vn/cong-ty/cong-ty-trach-nhiem-huu-han-mat-troi-thang-nam/98926.html,https://www.topcv.vn/viec-lam/frontend-developer-net-html-css-javascript/834132.html?ta_source=ITJobs_LinkDetail
Backend Developer,Nhân viên,2 năm,1 người,Toàn thời gian,Không yêu cầu,"•	Phân tích yêu cầu, thiết kế chức năng, database
•	Lập trình phát triển các tính năng của sản phẩm theo mô hình Microservice
•	Thực hiện công việc theo mô hình Agile Scrum, lập kế hoạch, thực hiện, kiểm soát và báo cáo công việc theo từng Sprint","•	Thành thạo Java framework, RestAPI và thiết kế cơ sở dữ liệu (MSSQL/MySQL/PostgresQL/MongoDB)
•	Hiểu rõ kiến thức về MVC, OOP sử dụng source version control (Git)
•	Có thể làm việc độc lập hoặc với một nhóm theo yêu cầu
•	Tinh thần trách nhiệm cao, cần thận và tỉ mỉ trong công việc 
•	Khả năng học hỏi và research nhanh.","• Tham gia BHXH (Công ty đóng tiền BH)• Khám sức khỏe định kỳ• Thưởng Tết Tây, lương tháng thứ 13• Phép năm• Nghỉ lễ theo quy định nhà nước (10/03, 30/04, 01/05, 02/09, Tết Tây)• Tổ chức sinh nhật cho nhân viên, 08/03, 20/10, trung thu, noel, teambuilding, picnic...• Tổ chức các buổi workshop sharing về các kiến thức bổ ích• Văn phòng bao đẹp có chỗ nghỉ trưa, phòng ăn trang bị đầy đủ dụng cụ (tủ lạnh, lò vi sóng)• Môi trường 9X năng động, trẻ trung vui vẻ và hòa đồng.",CÔNG TY TNHH CÔNG NGHỆ VIHAT,https://www.topcv.vn/cong-ty/cong-ty-tnhh-cong-nghe-vihat/1953.html,https://www.topcv.vn/viec-lam/backend-developer/402381.html?ta_source=ITJobs_LinkDetail
DevOps Engineer,Nhân viên,2 năm,4 người,Toàn thời gian,Không yêu cầu,"Function of the position:- Participate in the development and ensure the operation of the Platform as a Service platform.- Contribute to the development of PaaS subsystems according to the company's strategy.- Participate in Cloud Migration projects, a strategic initiative of FPT. Responsibilities: Ensure safe operation, security, and deployment of Platform as a Service systems:- Understand software development phases.- Ability to strictly adhere to processes, write tools, or use existing tools to automate the execution of information management, impact management, and upgrade processes.-  Handle escalated incidents and identify root causes.- Evaluate, analyze, and address issues post-incident resolution through logs and events.- Monitor, evaluate, and define SLO/SLI metrics for system/service quality.- Have knowledge of Big Data and the ability to standardize data, collect centralized data, visualize data, and build reports using popular tools such as  PowerBI, Excel, Tableau, etc.- Write operational guides, system profiles, and system/service deployment documents.- Participate in project implementation, system expansion ensuring requirements for HA, load balancing, and security.","• Graduated from IT / Mathematics-Informatics / Telecommunications Engineering departments at reputable universities (HUST, VNU, etc.).• Minimum 2 years of experience with DevOps knowledge, monitoring support products, IT system operation, and a foundational understanding of Linux, networking, K8S, security.• Understanding of the following areas, international certifications are advantageous:• Linux operating system, open-source software; LPI 1,2,3 certifications• Networking; CCNA, CCNP certifications...• Container Platforms (Docker, Kubernetes, OKD...); CKA, CKS certifications• API Management• Understanding of DevOps or DevSecOps• Familiarity with large public cloud environments such as AWS, Azure, GCP; international certifications: AWS Certified SysOps","• Working in the most advanced technology field today: AI, a field that has been greatly invested by FPT in the past 10 years and the most trending now.• Innovative, open, dynamic and friendly working environment• Gain a thorough understanding of the big picture of AI in Vietnam and Asia through different fields. • FPT Premium Care package• Activities and culture with FCI and FPT Corporation• Sponsor-related courses and certifications",FPT Smart Cloud (FCI),https://www.topcv.vn/cong-ty/fpt-smart-cloud-fci/78876.html,https://www.topcv.vn/viec-lam/devops-engineer/1455898.html?ta_source=ITJobs_LinkDetail
Frontend Developer,Nhân viên,2 năm,1 người,Toàn thời gian,Không yêu cầu,"1. Phát triển các giao diện website và các ứng dụng bằng ngôn ngữ lập trình: Cắt giao diện Website từ file thiết kế Figma thành HTML/CSS, Javascript. Lập trình chức năng Frontend cho các tính năng quản trị của Website bằng ngôn ngữ AngularJS. Thiết kế giao diện Web/ứng dụng thân thiện với người dùng dựa trên nhiều loại ngôn ngữ lập trình khác nhau, đảm bảo đáp ứng các tiêu chuẩn về đồ họa trên giao diện. Giao diện cần đảm bảo responsive trên các trình duyệt, thiết bị sử dụng khác nhauTham gia xây dựng, phát triển chức năng và tích hợp giữa các hệ thống phần mềm sử dụng tại Vua NệmĐảm bảo đáp ứng các tiêu chuẩn về đồ họa trên giao diện.2. Phối hợp với Back-end và các vị trí khác trong team để xây dựng sản phẩm:Phối hợp với PO – BA để cùng tham gia vào quá trình xây dựng tài liệu, thực hiện chạy Sprint.Phối hợp cùng UI/UX, Desinger để xây dựng tài liệu thiết kế phù hợp.Phối hợp và hỗ trợ Back-end Developer trong quá trình lập trình và quản lý sự cố. Phối hợp với QC-Tester để nghiệm thu, kiểm thử hệ thống và testing API.","Tốt nghiệp Đại học chuyên ngành công nghệ thông tin, khoa học máy tính, kỹ thuật máy tính hoặc một lĩnh vực tương tựKinh nghiệm làm việc tại vị trí tương đương từ 2 năm trở lên.Thành thạo AngularJS, HTML, CSS, jQuery, ...Có kinh nghiệm tự xử lý Responsive và Cross-BrowserSử dụng công cụ Git (như GitHub, GitLab, ...) để quản lý code và làm việc nhómCó kinh nghiệm kiểm thử và gỡ lỗi trình duyệtKỹ năng quản lý thời gian và quản lý dự án tốtKỹ năng tự học hỏi, nâng cao trình độ chuyên mônKỹ năng làm việc nhómĐọc & hiểu tài liệu chuyên ngànhChăm chỉ, nhiệt tình và trách nhiệm cao trong công việc","Mức lương thương lượng, đánh giá 6 tháng/lần.Làm việc tại Công ty bán lẻ Nệm và phụ kiện hàng đầu Việt Nam với mạng lưới hơn 160 Cửa hàng trên toàn quốcChính sách đãi ngộ và thưởng hấp dẫn (Lương tháng 13, thưởng kinh doanh, Vuners Voucher, Vuners Birthday, Vuners Vacation).Chương trình bảo hiểm sức khỏe nâng cao Vuners Care.Đội ngũ nhân viên trẻ trung, năng động, giá trị văn hóa công ty mang đến môi trường làm việc hạnh phúc, trao quyền, các cấp lãnh đạo luôn lắng nghe và lấy “Nhân Viên” làm trung tâm của sự phát triển công ty.Cơ hội liên tục học hỏi, tham gia các khóa đào tạo, lộ trình phát triển sự nghiệp rõ ràng.Được tham gia các hoạt động team building, du lịch, nghỉ mát, câu lạc bộ thể thao của công ty. Tham gia BHXH, BHYT, BHTN theo quy định của nhà nước.",CÔNG TY CỔ PHẦN VUA NỆM,https://www.topcv.vn/cong-ty/cong-ty-co-phan-vua-nem/29636.html,https://www.topcv.vn/viec-lam/frontend-developer/1455619.html?ta_source=ITJobs_LinkDetail
"Software Developer
        Intern",Thực tập sinh,Không yêu cầu kinh nghiệm,1 người,Toàn thời gian,Không yêu cầu,"Job briefDue to our dynamic growth, we’re now looking for another strong player to join our dream team. We’re a team forward thinking problem solvers and creative innovators - Saigon Digital offers an excellent opportunity for the right candidate. This internship provides hands-on experience in building and maintaining backend systems. You’ll work closely with our development team to deliver high-quality solutions for a diverse range of clients, gaining practical experience in the process.Key Responsibilities:Assist in developing, testing, and maintaining backend services and APIs using Node.js.Collaborate with front-end developers to ensure smooth integration of backend functionality.Participate in code reviews to improve code quality and learn best practices.Contribute to database design, querying, and optimization using SQL or NoSQL databases.Help with performance and security enhancements for backend services.Support day-to-day tasks and project development for client applications.","Requirements:Education:Currently pursuing or recently completed a degree in Computer Science, Information Technology, or a related field.Skills & Technologies:Basic understanding of backend development with Node.js.Familiarity with Nest.js/Express.js framework and RESTful API design.Basic knowledge of database systems like MongoDB, PostgreSQL, or MySQL.Experience with version control systems (Git/GitHub).Familiarity with cloud platforms like AWS is a plus.Soft Skills:Eagerness to learn and a proactive approach to problem-solving.Strong attention to detail and organizational skills.Good communication and teamwork abilities.Ability to work both independently and within a team environment.Nice to Have:Experience with front-end frameworks or libraries (ReactJS).Exposure to DevOps practices and tools (e.g., Docker, CI/CD pipelines).","What you get:You will get to work on exciting new projects that come from international clients, mainly from the UK, Germany and South East Asia.Saigon Digital offers a competitive salary depending on your skills and experience.A team that is passionate about innovation, self-learning, personal development and striving for improvement at all times. Learning materials - we’ll provide you with all the necessary knowledge and support to get you up to scratch with our working methodologies.You will work with a team of expats and local Vietnamese who will be able to provide support and guidance in your role.In your team, you will receive technical support with development, code reviews, learning software development processes such as agile/waterfall and much more on the job.",CÔNG TY TNHH NFJ DIGITAL SOLUTIONS,https://www.topcv.vn/cong-ty/cong-ty-tnhh-nfj-digital-solutions/156576.html,https://www.topcv.vn/viec-lam/software-developer-intern/1455750.html?ta_source=ITJobs_LinkDetail
"Chuyên Viên Phân Tích
        Và
            Phát Triển Ứng Dụng",Nhân viên,2 năm,1 người,Toàn thời gian,Không yêu cầu,"1. MÔ TẢ CÔNG VIỆC:- Quản lý và duy trì hệ thống ứng dụng phần mềm được hoạt động trơn chu.- Phân tích các hoạt động hiện tại và đề xuất các phương hướng cải tiến, phát triển- Hỗ trợ phát triển các form mẫu. tools báo cáo của hệ thống.- Hỗ trợ người dùng giải quyết bất kỳ vấn đề liên quan đến hệ thống ứng dụng. Phát triển các báo cáo để hỗ trợ người và đội ngũ quản lý có thể phân tích tình hình kinh doanh tốt hơn.- Thực hiện các công việc trong phạm vi nghiệp vụ theo sự phân công của Trưởng Bộ Phận CNTT","2. YÊU CẦU- Tốt nghiệp chuyên ngành CNTT, Khoa học Máy tính...Có kinh nghiệm từ 2 năm trở lên ở vị trí tương đương- Kỹ năng chuyên môn: PHP, Shareoint, Power App, Ms Flow, SQL sever database, NodeJS/python/. NET, excel....Chịu được áp lực công việc caoCó tinh thần làm việc nhóm","3. QUYỀN LỢI- Thu nhập cạnh tranh từ 18tr -22tr/1 tháng- Môi trường làm việc hòa đồng, thân thiện- Lương T13, thưởng hiệu quả kinh doanh của Công Ty- Các chế độ phúc lợi khác theo quy định Công Ty",Công ty TNHH thẩm mỹ quốc tế Linh Anh,https://www.topcv.vn/cong-ty/cong-ty-tnhh-tham-my-quoc-te-linh-anh/80653.html,https://www.topcv.vn/viec-lam/chuyen-vien-phan-tich-va-phat-trien-ung-dung/1442013.html?ta_source=ITJobs_LinkDetail
Data Support,Nhân viên,Dưới 1 năm,1 người,Toàn thời gian,Không yêu cầu,"1. Data Analytics The Data Support role will extract insights from data through BI tools. Responsibilities include:Analyzing data to identify trends and support decision-making.Creating and maintaining dashboards and reports for KPIs.Collaborating with stakeholders to meet data needs.Providing ad-hoc data analysis as needed, with Data Specialist approval.2. Data Engineering This role focuses on building, maintaining, and optimizing data. Responsibilities include:Developing and maintaining data pipelines and ETL solutions.Understanding stakeholder requirements and delivering data solutions.Collaborating with Data Engineers to implement best practices.Gathering data from various sources and updating it on the company's system.3. Data Governance The role is ensuring data is handled safely and follows company guidelines. Responsibilities include:Ensuring data quality, accuracy, and completeness.Developing and maintaining policies that protect data privacy and security.Working with others to manage how data is used and reduce risksManaging data assets in accordance with the company’s security policies.","SQL knowledge is a must. At least 6 months of working with the database using SQLFamiliar with BI tools such as Microsoft Power BI, Apache SupersetBasic Python knowledge and AWS knowledge are preferableHigh IQ and willing to learnExperience in root cause analysisEnglish level: IntermediateComputer level: Advanced","Probation Period: 2 months with full salary during this time.Free Course: Access to a unique Wall Street English course at no cost.Training: Comprehensive training and ongoing professional development.Multinational Environment: Experience working in a diverse, multinational setting.Annual Leave: 15 days of paid annual leave.Health Insurance: Personal health insurance provided.Have an opportunity to develop skill in the future.Have clear career development and promote to higher positions.",Wall Street English,https://www.topcv.vn/cong-ty/wall-street-english/62.html,https://www.topcv.vn/viec-lam/data-support/1455167.html?ta_source=ITJobs_LinkDetail
"Nhân Viên Tester
        (Dự Án Blockchain)",Nhân viên,3 năm,1 người,Toàn thời gian,Không yêu cầu,"● Nghiên cứu yêu cầu và thiết kế của dự án blockchain
● Lập kế hoạch test và kịch bản test, chuẩn bị dữ liệu test
● Test các dự án phần mềm, phối hợp với các bộ phận khác của công ty để đảm bảo chất lượng dự án
● Quản lý, phân tích và theo dõi kết quả test, báo cáo kết quả test...
● Thực hiện các công việc khác theo sự phân công của Quản lý trực tiếp","● Có tối thiểu 03 năm kinh nghiệm trong vị trí Tester
● Có khả năng test performance, có kinh nghiệm với Automation testing
● Có kinh nghiệm với SQL, API, data flow
● Có khả năng phân tích, đọc hiểu yêu cầu
● Có khả năng lên kế hoạch cho giai đoạn test
● Có khả năng phối hợp với Developer trong quá trình fix bug
● Có khả năng làm việc độc lập hoặc theo nhóm
● Cẩn thận, chủ động, có trách nhiệm, có thái độ cầu tiến
● Đã có kinh nghiệm sử dụng Git, SVN và các công cụ quản trị dự án là một lợi thế.
● Kỹ năng ngoại ngữ: Đọc và hiểu tiếng Anh CNTT.","●  Mức lương: upto $1000
● Performance review định kỳ hàng năm
● Hưởng các chế độ, phúc lợi: Lương tháng 13; Thưởng OKR hàng tháng; Thưởng lễ tết, thưởng thâm niên; 12 ngày phép năm; Phúc lợi và phụ cấp khác; BHXH, BHYT, BHTN● Môi trường có văn hóa ""Mở"", mọi người đều được thoải mái feedback, đưa ra ý kiến đóng góp● Được tư vấn và chia sẻ về phát triển năng lực và nghề nghiệp bản thân
● Phí đỗ xe miễn phí trong tòa nhà
● Sử dụng miễn phí đồ uống tại khu sinh hoạt của Công ty
● Được cung cấp máy tính để bàn, đồ dùng văn phòng cần thiết
● Hoạt động nội bộ: du lịch hàng năm, teambuilding (hàng quý), liên hoan sinh nhật (hàng tháng)● Tham gia các Câu lạc bộ của Công ty: CLB bi lắc, CLB cầu lông, CLB chạy bộ, CLB yoga...",CÔNG TY TNHH CÔNG NGHỆ FOOBLA,https://www.topcv.vn/cong-ty/cong-ty-tnhh-cong-nghe-foobla/167782.html,https://www.topcv.vn/viec-lam/nhan-vien-tester-du-an-blockchain/1454912.html?ta_source=ITJobs_LinkDetail
Account Manager,Nhân viên,4 năm,2 người,Toàn thời gian,Không yêu cầu,"Côngty An Ninh Mạng Viettel(VCS) là đơn vị tập trung thực hiện, nghiên cứu, phát triển chuyên sâu các sản phẩm, giải pháp An toàn thông tin, đồng thời cung cấp sản phẩm, dịch vụ ATTT cho các tổ chức doanh nghiệp lớn trong và ngoài nước.Tại VCS, các Account Manager là những người chiến lược quan trọng, tạo ra doanh thu trực tiếp cho công ty. Nếu bạn hiểu biết sâu rộng về thị trường công nghệ thông tin, đặc biệt là trong lĩnh vực an toàn thông tin, biết rõ vị trí của khách hàng trong ngành, và bạn đam mê việc mở rộng cũng như duy trì mối quan hệ với các nhân vật cấp cao trong các tổ chức lớn, thì đây chính là cơ hội dành cho bạn.Mô tả công việcChủ trì xây dựng các chươngtrình/kế hoạch xác định khách hàng mục tiêu, tìm hiểu thông tin của khách hàngLập kế hoạch bán hàng theo khách hàng để thực hiện tiếp xúc, đánh giá nhu cầu chi tiết và cơ hội bán hàngTiếp xúc khách hàng tiềm năng, phối hợp với bộ phận kỹ thuật làm rõ nhu cầu kháchhàng, xây dựng giải pháp tổng thể và báo giá cho khách hàngTham gia thầu và thực hiện thương thảo ký kết hợp đồng với khách hàng khi trúng thầuChăm sóc, gìn giữkhách hàng.","Tốt nghiệp Đại học trở lênKiến thức: Có kiến thức cơ bản về các sản phẩm IT, ưu tiên ứng viên có kiến thức về các sản phẩm thuộc lĩnh vực IT SecurityKỹ năng: Có kỹ năng giao tiếp và thuyết phục tốt, trình bày vấn đềmạch lạc rõ ràngKinh nghiệm: Có trên 2 năm kinh nghiệm làm việc tại vị trí tương đương trong lĩnh vực An toàn Thông tin hoặc Công nghệ thông tin, có network đối tác, khách hàng rộng khắp.","Cơ hội làm việc với các hệ thống doanh nghiệp, ISP lớn, xử lý các bài toán khó và phức tạp Làm việc với nền tảng xử lý hiệu năng rất cao với thiết bị xử lý online, offline Nhận 16 ngày phép/nămGói phúc lợi Tập đoàn 38.000.000/nămBảo hiểm sức khỏe và tai nạn cá nhân của MIC (Hạn mức chi trả lên đến 600 triệu/năm)Khám sức khỏe định kỳ hàng nămHỗ trợ từ 50-100% chi phí dự thi các chứng chỉ và khen thưởng theo cấp độ chứng chỉ lên đến 05 triệu đồngThư giãn 30 phút mỗi ngày với hoạt động Happy hours (16h-16h30)02 phần quà Tết gửi tặng gia đình, người thânTham gia các event Công ty: hoạt động Teambuilding hàng quý, Sinh nhật hàng tháng, Year End Party, nghỉ mát, ngày lễ 08/03, 20/10 (các chị em được nghỉ 1⁄2 ngày), ngày sinh nhật tập đoàn 01/06, v.v Tổ chức sinh nhật cá nhân: Phần quà và bánh sinh nhật từ phía Công tyCác hoạt động thể thao liên tục từ: câu lạc bộ Bóng đá, Chạy bộ v.vHọc hỏi và phát triển cùng cộng đồng chuyên môn hoạt động theo tháng/quý thông qua các buổi seminar, tech talk/sec talk",TẬP ĐOÀN CÔNG NGHIỆP - VIỄN THÔNG QUÂN ĐỘI,https://www.topcv.vn/cong-ty/tap-doan-cong-nghiep-vien-thong-quan-doi/128588.html,https://www.topcv.vn/viec-lam/account-manager/1339300.html?ta_source=ITJobs_LinkDetail
