title,level,experience,recruit_quantity,form_of_work,gender,describe,require,interest,company_name,company_link,job_link
Angular Developer,Nhân viên,3 năm,2 người,Toàn thời gian,Không yêu cầu,Tham gia các dự án sử dụng ngôn ngữ lập trình Angular và các công nghệ liên quan Phân tích thiết kế và lập trình chức năng của các hệ thống webapp. Làm việc với team API backend để tích hợp Nghiên cứu công nghệ thích hợp để giải quyết vấn đề,"Tối thiểu từ 3 năm KN Frontend (Angular )Thành thạo HTML5, CSS3, JS, JqueryCó kiến thức về responsive design Có kinh nghiệm sử dụng git Sẵn sàng và tích cực cập nhật công nghệ, kiến thức liên quan tới công việc Chủ động trong công việc, khả năng làm việc nhóm tốt đảm bảo deadline.Có kinh nghiệm làm việc lĩnh vực Bank","Trợ cấp ngoài lương cứng + 2.5M/thángBảo hiểm đóng sau 02 tháng thử việc, thử việc 85% lươngHỗ trợ đầy đủ thiết bị phục vụ công việc: Máy tính,...Văn phòng hạng A, không gian làm việc thoải máiReview năng lực, xem xét lại đãi ngộ 2 lần/ nămLương tháng 13 hệ số upto 3.0 dựa trên kết quả kinh doanh, thưởng nóng theo kết quả dự ánTham gia các buổi đào tạo nâng cao chuyên môn, nghiệp vụ, giới thiệu xu hướng công nghệ mớiChế độ sinh nhật, sinh con, hiếu hỷ, ngày lễ,...Tổ chức, khuyến khích các hoạt động thể thao tăng cường sức khỏe và tình đoàn kết12 phép/ năm, phép của 2 tháng thử việc lên chính thức tính lại 02 ngàyHỗ trợ 100% vé tháng gửi xeTeambuilding, du lịch nghỉ mát hàng năm",Công ty cổ phần ITS GLOBAL,https://www.topcv.vn/cong-ty/cong-ty-co-phan-its-global/44864.html,https://www.topcv.vn/viec-lam/angular-developer/1426168.html?ta_source=ITJobs_LinkDetail
"Android
        
            Technical Leader
        (Java/Kotlin)",Trưởng nhóm,4 năm,1 người,Toàn thời gian,Không yêu cầu,"Dự án phát triển ứng dụng mobile app về quản lý thi công bản vẽ cho khách hàng lớn về xây dựng.Quy mô team 10 người.Tham gia xây dựng và phát triển ứng dụng mobile android về quản lý thi công và xử lý bản vẽ cho khách hàng về xây dựng.Cùng team tìm hiểu yêu cầu, phân tích, thiết kế, nghiên cứu công nghệ và review source code.Xử lý app có xử lý ảnh, performance; sửa lỗi, cải thiện tính năng, hiệu suất sản phẩm.Phối hợp với các thành viên trong team để vận hành và tối ưu hóa sản phẩm.Nghiên cứu công nghệ mới, phù hợp với chiến lược sản phẩm.Chi tiết công việc sẽ trao đổi thêm khi phỏng vấn.","Tốt nghiệp Đại học/Cao đẳng chuyên ngành CNTT hoặc các chuyên ngành liên quan.Có từ 4 năm kinh nghiệm phát triển ứng dụng Android (Kotlin/Java).Thành thạo thiết kế layout, nắm được các thành phần cơ bản của Android như Activity, Fragment,...Có kinh nghiệm làm việc với RESTful, APIs.Kinh nghiệm xử lý đa luồng, tối đa hiệu năng ứng dụng.Có hiểu biết về canvas, Customview. Ưu tiên ứng viên biết về open GL.Có kinh nghiệm về drawing, xử lý bitmap, tối ưu perfomance.Có khả năng cập nhật các thuật ngữ công nghệ mới, kỹ năng research tốt.Nắm vững quy trình phát triển dự án, vòng đời sản phẩm phần mềmĐam mê, chủ động công việc, có kỹ năng làm việc nhóm, làm việc độc lập,Ưu tiên ứng viên có kinh nghiệm Techlead và training member.","Mức lương hấp dẫn, cạnh tranh với thị trường.Chế độ BHXH theo quy định của Nhà nước.Xem xét đãi ngộ và review năng lực hằng năm.Hỗ trợ đầy đủ trang thiết bị phục vụ công việc: Máy tính, VPP... văn phòng hạng A, không gian làm việc thoải mái.Hệ số hưởng lương tháng 13 up to 3.0, dựa trên kết quả sản xuất kinh doanh, thưởng nóng theo kết quả dự án.Chế độ sinh nhật, sinh con, hiếu hỷ, ngày lễ...12 ngày phép/ năm, phép của 2 tháng thử việc được bù lại sau khi trở thành nhân viên chính thức.Tham gia các buổi đào tạo nội bộ và chia sẻ kiến thức, kinh nghiệm của công ty.Hỗ trợ vé tháng gửi xe 100%.Hoạt động teambuilding, du lịch thường niên.",Công ty cổ phần ITS GLOBAL,https://www.topcv.vn/cong-ty/cong-ty-co-phan-its-global/44864.html,https://www.topcv.vn/viec-lam/android-technical-leader-java-kotlin/1465124.html?ta_source=ITJobs_LinkDetail
Manual Tester,Nhân viên,2 năm,3 người,Toàn thời gian,Không yêu cầu,"Thiết kế và thực hiện kế hoạch kiểm thử, các trường hợp, kịch bản và quy trình kiểm thử trên các ứng dụng phần mềm dựa trên yêu cầu nghiệp vụ và đặc tính kỹ thuật.Xác định các lỗi phần mềm để gắn cờ và chẩn đoán các lỗi và duy trì cơ sở dữ liệu về các lỗi phần mềm.Sử dụng phân tích lịch sử các kết quả kiểm tra để xác định các vấn đề và các lĩnh vực cải tiến.Tiến hành Kiểm tra Chức năng trên các ứng dụng mới và các cải tiến phần mềm hiện có để đảm bảo chúng đáp ứng các yêu cầu kinh doanh thông qua việc thực hiện các bài kiểm tra kịch bản kinh doanh từ đầu đến cuối.Tiến hành Kiểm tra hồi quy trên các ứng dụng mới và các cải tiến phần mềm hiện có để xác định bất kỳ tác động nào có thể xảy ra do các thay đổi gây ra.Hỗ trợ chuẩn bị và cung cấp các báo cáo về tiến độ của dịch vụ thử nghiệm cho các trưởng nhóm.","Có ít nhất 2 năm kinh nghiệm làm Manual TestCó bằng tốt nghiệp đại học trở lênCó kinh nghiệm làm việc thực tế tại các công ty, dự án về vị trí kiểm thử phần mềm lĩnh vực Mobile App/Web/APICó kinh nghiệm kiểm thử trong lĩnh vực tài chính ngân hàng, các hệ thống như Core Banking (T24, Flexcube...)/Swift/ BPM/ECM/Ebanking... là một lợi thếƯu tiên Nhân sự đã từng tham gia triển khai các dự án theo mô hình Agile/ScrumCẩn thận, tỉ mỉ, học hỏi nhanh.Có kiến thức cơ bản testing: định nghĩa cơ bản, quy trình phát triển phần mềm, quy trình test, quy trình đảm bảo chất lượng.","Mức lương: Upto 30.000.000 VNĐMôi trường làm việc dân chủ, chuyên nghiệp, có cơ hội thăng tiến và ổn định lâu dàiĐược hưởng các quyền lợi khác theo chính sách của công ty.Được hưởng chế độ bảo hiểm xã hộiThời gian làm việc: 8h đến 17h từ Thứ 2 đến Thứ 6Địa điểm làm việc: Thanh Xuân, Hà Nội",Công ty CP Savvycom,https://www.topcv.vn/cong-ty/cong-ty-cp-savvycom/7709.html,https://www.topcv.vn/viec-lam/manual-tester/1465252.html?ta_source=ITJobs_LinkDetail
Android Developer,Nhân viên,3 năm,1 người,Toàn thời gian,Không yêu cầu,"• Phát triển và duy trì các ứng dụng Android với các tính năng liên quan tới camera, logging.• Triển khai các biện pháp bảo mật cho mã nguồn và dữ liệu người dùng.• Đảm bảo hiệu suất và tính ổn định của ứng dụng qua các lần cập nhật.• Tham gia vào quá trình thiết kế và tối ưu hóa UI/UX của ứng dụng.• Hỗ trợ và hướng dẫn các thành viên trong nhóm về các vấn đề kỹ thuật.• Đề xuất và thực hiện các giải pháp sáng tạo để cải thiện chất lượng và hiệu suất của ứng dụng.","• Trên 3 năm kinh nghiệm làm việc với Android Development, thành thạo ngôn ngữ lập trình Java và Kotlin.• Có kinh nghiệm làm việc với Android SDK và các công cụ phát triển liên quan.• Thành thạo sử dụng các thành phần của Android SDK, đặc biệt là các thành phần liên quan đến giao diện người dùng (UI) như View, Activity, Fragment.• Có khả năng làm việc tốt với camera (camera2, cameraX) và API.• Có khả năng sử dụng các công cụ logging, Sensor và Touch Events để ghi lại các sự kiện và hành vi của người dùng.• Hiểu biết sâu về hệ điều hành Android và các biện pháp bảo mật (mã nguồn, dữ liệu) khi làm việc với ứng dụng Android.• Có tinh thần tự giác, trách nhiệm cao và khả năng tự học hiệu quả.• Có khả năng sử dụng thư viện xử lý ảnh như MLKit, OpenCV là một lợi thế.• Có khả năng sử dụng các công cụ như Firebase hoặc Google Analytics là một lợi thế.• Có hiểu biết cơ bản về cách sử dụng mô hình học máy trên Android là một lợi thế.• Có khả năng sáng tạo và thẩm mỹ tốt là một lợi thế.• Có Tiếng Anh tốt là một lợi thế.","• Range thu nhập: Upto 30M• Thưởng Quý theo KPI dự án, Tháng lương 13, Thưởng kết quả kinh doanh năm• Làm việc từ thứ Hai tới thứ Sáu (nghỉ thứ Bảy, Chủ nhật)• Đội ngũ trẻ, giỏi, nhiệt huyết, tích cực• Bảo hiểm sức khỏe PVI 247• Hỗ trợ ăn sáng, trưa, xế• Quỹ phát triển kiến thức không giới hạn• Du lịch 3 kỳ/năm, kết nối tháng,...",Công ty CP Savvycom,https://www.topcv.vn/cong-ty/cong-ty-cp-savvycom/7709.html,https://www.topcv.vn/viec-lam/android-developer/1455051.html?ta_source=ITJobs_LinkDetail
"Chuyên Viên Phân Tích Nghiệp Vụ
        (Business Analyst)",Nhân viên,2 năm,1 người,Toàn thời gian,Không yêu cầu,"Là thành viên tham gia cùng nhóm phát triển sản phẩm trong lĩnh vực công nghệ du lịch.Tìm hiểu yêu cầu của khách hàng về nghiệp vụ, thực hiện các công việc liên quan tới phân tích nghiệp vụ như: viết các tài liệu khảo sát yêu cầu, đặc tả yêu cầu nghiệp vụ, yêu cầu người dùng, yêu cầu hệ thống, thiết kế mockup, giao diện, viết kịch bản audit, thực hiện kiểm thử chấp nhận người dùng ...Đào tạo và giải thích cho các lập trình viên hiểu rõ mong muốn, nghiệp vụ của khách hàng để lập trình viên có căn cứ xây dựng phần mềm.Tham gia các công việc khác theo yêu cầu của công ty.Nghiên cứu và phát triển các phần mềm, sản phẩm, module mới theo yêu cầu.","Có kinh nhiệm về nghiệp vụ khách sạn, đã làm việc trực tiếp tại các khách sạn ở các vị trí (GM, FOM) là một lợi thế;Có khả năng tổ chức, tư duy logic và có hệ thống. Có kỹ năng sử dụng các công cụ quản trị công việc, khả năng đọc hiểu tài liệu, viết tài liệu là một lợi thế.Tốt nghiệp đại học chuyên nghành CNTT, hoặc du lịch;Kỹ năng công nghệ thông tin (công cụ làm việc)Có kỹ năng quản lý thời gian tốt; khả năng giải quyết vấn đề; khả năng xử lý sự cố, ...Có kỹ năng giao tiếp tốt, làm việc nhóm, thích nghi với môi trường làm việc mớiCó khả năng làm việc độc lập, học hỏi nhanh.Trung thực, đáng tin cậy, tư duy đổi mới.Tính cam kết và kỷ luật cao.","Chế độ đãi ngộThu nhập: 10 – 18MThời gian làm việc: Thứ 2 – Thứ 6. Nghỉ Thứ 7, Chủ nhật.Thưởng cuối nămThưởng Lễ, thưởng dự án, thưởng nóng, cổ phiếu EsopNghỉ phép, nghỉ Lễ Tết, đóng BHXH, BHYT, BHTN theo quy định của Luật lao độngXét tăng lương 1 năm/lần hoặc theo kết quả công việcKhám sức khoẻ định kỳ tại bệnh viện tiêu chuẩn quốc tếMôi trường làm việcMôi trường trẻ trung, năng động, luôn khuyến khích nhân viên chủ động, sáng tạo trong công việcKhu làm việc rộng rãi, thông thoáng, nhiều cây xanh, ánh sángKhu vực relax tiện nghi với quầy pantry, tủ lạnh, lò vi sóng, máy kẹp bánh mì, máy pha cà phê ...Được tham gia các hoạt động kết nối hàng tháng, hàng quý, các câu lạc bộ (yoga, bóng đá, cầu lông, chạy bộ ...)",CÔNG TY TNHH CÔNG NGHỆ EZCLOUD TOÀN CẦU,https://www.topcv.vn/cong-ty/cong-ty-tnhh-cong-nghe-ezcloud-toan-cau/4952.html,https://www.topcv.vn/viec-lam/chuyen-vien-phan-tich-nghiep-vu-business-analyst/1465433.html?ta_source=ITJobs_LinkDetail
"3D
            Game Developer
        (Unity/C#)",Nhân viên,2 năm,1 người,Toàn thời gian,Không yêu cầu,"Job Description:We seek great Unity developers to join our expanding team on great projects. The newcomers will work on existing and new 3D games. You will be responsible for:• Develop and maintain cross-platform games with Unity.• Work closely with the product owner and creative team to implement tasks following documents• Deliver on time, to the standard required, and within the constraints of the delivery process• Implement game functionality as per the communicated design• Translate design specification into functional game• Communicate with other team members to establish effective pipeline and integrate media assets• Design, build, and maintain efficient, reusable, and reliable code• Identify bottlenecks and bugs, and devise solutions to address and mitigate these problems• Help maintain code quality, organization, and automatization","Required skills/Experience:• Strong C# coding skills with OOP.• Experience in game/software development using the Unity Engine, including experience with scripting, textures, animation, and GUI styles is a plus• Ability to constantly learn and stay in touch with evolving game standards and development technologies• Experience in using Unity Game Services; Photo or any Multiplayer game service is a plus• Experience in performance profiling and optimizing unity applications on devices is a plus.• Proficient in coding, architecture, and 3D math is a plus.• Experience with 3D assets and basic knowledge of Blender or any other 3D graphics software is a plus• Knowledge of SVN, GIT Years of experiences:3D Game Developer (Unity/C#) (> 2 years)","Benefits/ Opportunity:Working in an international, dynamic and professional environment with many opportunities to develop career.Having opportunities of being trained oversea and working directly with oversea customerA stable and rewarding position where your long-term commitment will be highly valued.Technical & Soft skills internal training coursesMany company activities (Sport and music festival, TMA Futsal league ...) are held annually.Competitive salary and bonus.Total Health Care InsuranceLoan FundTeam Building Fund",TMA Solutions,https://www.topcv.vn/cong-ty/tma-solutions/1179.html,https://www.topcv.vn/viec-lam/3d-game-developer-unity-c/1465037.html?ta_source=ITJobs_LinkDetail
"Automation
            QA",Nhân viên,Không yêu cầu kinh nghiệm,3 người,Toàn thời gian,Không yêu cầu,"Job Description:Overview: Responsible for ensuring the quality and efficiency of software through the design, development, and execution of automated tests. This role plays a crucial part in the software development lifecycle, working closely with development teams to integrate automated testing solutions that enhance product reliability and performance.Key Responsibilities:Test Strategy and Planning: Develop and implement test strategies and plans in collaboration with development and product teams.Automation Development: Design, develop, and maintain automated test scripts for various applications, including UI and functional tests.Continuous Integration: Enhance and maintain continuous integration (CI) flows to ensure efficient and reliable software releases.Issue Identification and Resolution: Identify, troubleshoot, and resolve issues in systems under test, ensuring high-quality software delivery.Collaboration: Work closely with Sprint QA Analysts, QA Leads, and Product Managers to understand functional requirements and acceptance criteria.Industry Trends: Stay updated on the latest industry trends and share insights on tools, technologies, and methodologies for automated testing.","Required skills/Experience:Bachelor’s degree in Computer Science, Engineering, or a related field.Proficiency in programming and scripting languages, with experience in Object-Oriented programming being a plus.Hands-on experience with automation tools like Selenium, Appium, Cypress, or similar.Strong understanding of Agile (Scrum) or Lean (Kanban) methodologies.Excellent communication skills to document and convey issues and processes effectively.Preferred Skills:Knowledge of continuous integration concepts and test-driven development.Experience in testing complex, mission-critical infrastructure and applications.This role requires a proactive mindset to improve testing processes continuously and contribute to the overall quality and efficiency of software products.Years of experiences: Fresher and ExperiencedWorking Location: District 12 (or Phu Nhuan district)","Benefits/ Opportunity:Working in an international, dynamic and professional environment with many opportunities to develop career.Having opportunities of being trained oversea and working directly with oversea customerA stable and rewarding position where your long-term commitment will be highly valued.Technical & Soft skills internal training coursesMany company activities (Sport and music festival, TMA Futsal league ...) are held annually.Competitive salary and bonus.Total Health Care InsuranceLoan FundTeam Building Fund",TMA Solutions,https://www.topcv.vn/cong-ty/tma-solutions/1179.html,https://www.topcv.vn/viec-lam/automation-qa/1465321.html?ta_source=ITJobs_LinkDetail
"Fullstack
        
            Java
        Web (Spring Boot, SQL, Angular)",Nhân viên,4 năm,4 người,Toàn thời gian,Không yêu cầu,Job Description:Development & maintenance of web applicationsEnsuring quality of work according to the industry best practices.Accurately outlining work task breakdowns for programming and executing the same within the timelines.Working in the team to share knowledge and learn from the team.Quickly learn new technologies and develop solutions with minimum supervision.Document the work and provide efficient user support,"Required skills/Experience:At least 3 years of experience in Java Spring Boot and 1 year of experience in Angular.Extensive knowledge of OOP, SOLID principles, design patterns.Experience in SQL and database management systems.Good at problem-solving and troubleshooting.Strong communication and report-writing skills to communicate with foreign customers.Virtualization, Cloud Computing (AWS, GCP, Azure) background is a plus.Knowledge of the Agile methodology (Scrum).Knowledge of CI/CD (Jenkins, Docker).English: TOEIC 600+Years of experiences: At least 4+ yearsWorking Location: District 12 (or Phu Nhuan district)","Benefits/ Opportunity:Working in an international, dynamic and professional environment with many opportunities to develop career.Having opportunities of being trained oversea and working directly with oversea customerA stable and rewarding position where your long-term commitment will be highly valued.Technical & Soft skills internal training coursesMany company activities (Sport and music festival, TMA Futsal league ...) are held annually.Competitive salary and bonus.Total Health Care InsuranceLoan FundTeam Building Fund",TMA Solutions,https://www.topcv.vn/cong-ty/tma-solutions/1179.html,https://www.topcv.vn/viec-lam/fullstack-java-web-spring-boot-sql-angular/1465311.html?ta_source=ITJobs_LinkDetail
"Senior Java
        
            Web Developer
        (Spring Boot, SQL)",Nhân viên,4 năm,4 người,Toàn thời gian,Không yêu cầu,Job Description:Development & maintenance of web applicationsEnsuring quality of work according to the industry best practices.Accurately outlining work task breakdowns for programming and executing the same within the timelines.Working in the team to share knowledge and learn from the team.Quickly learn new technologies and develop solutions with minimum supervision.Document the work and provide efficient user support,"Required skills/Experience:At least 4 years of experience in Java, Spring Framework.Proven experience in working on complex enterprise-level applications.Experience in scaling applications and optimizing performance.Extensive knowledge of OOP, SOLID principles, design patterns.Proficiency in working with relational databases like MySQL, PostgreSQL, Oracle, or NoSQL databases like MongoDB, CassandraGood at problem-solving and troubleshooting.Knowledge of testing frameworks (JUnit, Mockito) and API testing tools (Postman, REST Assured).Experience with message brokers like RabbitMQ, Kafka.Virtualization, Cloud Computing (AWS, GCP, Azure) background is a plus.Knowledge of the Agile methodology (Scrum).Knowledge of CI/CD.Strong communication and report-writing skills to communicate with foreign customers.English: TOEIC 600+Years of experiences: At least 4+ yearsWorking Location: District 12 (or Phu Nhuan district)","Benefits/ Opportunity:Working in an international, dynamic and professional environment with many opportunities to develop career.Having opportunities of being trained oversea and working directly with oversea customerA stable and rewarding position where your long-term commitment will be highly valued.Technical & Soft skills internal training coursesMany company activities (Sport and music festival, TMA Futsal league ...) are held annually.Competitive salary and bonus.Total Health Care InsuranceLoan FundTeam Building Fund",TMA Solutions,https://www.topcv.vn/cong-ty/tma-solutions/1179.html,https://www.topcv.vn/viec-lam/senior-java-web-developer-spring-boot-sql/1465305.html?ta_source=ITJobs_LinkDetail
Automation Tester,Nhân viên,Không yêu cầu kinh nghiệm,3 người,Toàn thời gian,Không yêu cầu,"Job Description:Build automation framework and scripts for driving application tests.Define, develop, implement, and maintain the automation test scripts.Record and maintain source control of automation scripts.Participate in review of project requirements to understand test objectives, to provide input on testability of requirements and estimation for the testing activities.Provide the testing approach, develop the automation test strategy, testing framework for automation testing projects.Design the test case, writing the automation scripts.Provide training and mentoring to test automation engineers. This includes conducting code reviews, training test automation engineers on new coding and testing methodologies, guidelines, and best practices.Contribute to the building of continuous Integration (CI) environment and ongoing Process improvement activities.Collaborative with project team to understand project objectives, gather automation requirements, design automated tests, and troubleshoot issues.Participate in project meetings to discuss and agree on automation testing approach.Do manual testing when the project needed.","Required skills/Experience:Have experience in automation testing for Web/Mobile or Desktop applications.Experience in using Test Automation tools: Katalon, Test CompleteExperience in building the automation test framework using Selenium WebDriverProficiency in using automation test by scripting with any object-oriented programming languageUnderstand the different kind of Test automation frameworks and automated testing approachExperience with JIRA, Confluence, and Azure DevOpsExperience writing and executing manual test scripsExperience with writing SQL queriesExperience in working with agile/scrum methodologyKnowledge of development technologies and tools: JSON and XMLGood oral and written communication skillsNice to Have:ISTQB Certificate or equivalenceExperience in Automated API Testing, Performance Testing and Security TestingYears of experiences: All level","Benefits/ Opportunity:Working in an international, dynamic and professional environment with many opportunities to develop career.Having opportunities of being trained oversea and working directly with oversea customerA stable and rewarding position where your long-term commitment will be highly valued.Technical & Soft skills internal training coursesMany company activities (Sport and music festival, TMA Futsal league ...) are held annually.Competitive salary and bonus.Total Health Care InsuranceLoan FundTeam Building Fund",TMA Solutions,https://www.topcv.vn/cong-ty/tma-solutions/1179.html,https://www.topcv.vn/viec-lam/automation-tester/1465038.html?ta_source=ITJobs_LinkDetail
