title,level,experience,recruit_quantity,form_of_work,gender,describe,require,interest,company_name,company_link,job_link
"Thực Tập Sinh
        
            Lập Trình .NET",Thực tập sinh,Không yêu cầu kinh nghiệm,5 người,Thực tập,Không yêu cầu,"Tham gia phân tích yêu cầu, thiết kế tính năng, lập trình trong các dự án phát triển sản phẩm trên nền .Net/.Net Core;Tham gia fix bugs và hỗ trợ khách hàng.Tham gia nghiên cứu và ứng dụng các công nghệ mới vào sản phẩm Viết tài liệu đặc tả kỹ thuật liên quan đến công việc dự án Thực hiện các nhiệm vụ theo yêu cầu của Giám đốc Trung tâm Công nghệ.","Sinh viên năm 3,4 sắp tốt nghiệp khối ngành IT phần mềm:  Công nghệ thông tin, kỹ thuật phần mềm hoặc tương đương.Có hiểu biết và kỹ năng cơ bản về lập trình web: .Net, .NetCore, SQL, Oracle, HTML & CSS, Javascript, Jquery... Chủ động, đam mê công việc, sẵn sang chấp nhận thách thức.Đọc hiểu tài liệu chuyên ngành bằng Tiếng Anh.Có khả năng nghiên cứu công nghệ mới","Ứng viên sẽ có cơ hội học tập và làm việc trong môi trường thực tế, chuyên nghiệp, năng động; Được hướng dẫn, huấn luyện bởi đội ngũ chuyên gia nhiều kinh nghiệm; Ứng viên được trang bị đầy đủ kỹ năng và kiến thức chuyên sâu để làm việc sau mỗi khóa đào tạo; Ứng viên sẽ có cơ hội trở thành nhân viên Chính thức với quyền lợi đãi ngộ tương xứng với năng lực và kết quả hoàn thành công việc.",Công ty cổ phần chứng khoán FPT,https://www.topcv.vn/cong-ty/cong-ty-co-phan-chung-khoan-fpt/490.html,https://www.topcv.vn/viec-lam/thuc-tap-sinh-lap-trinh-net/1476135.html?ta_source=ITJobs_LinkDetail
"Giám Đốc
        Khối Sản Xuất",Giám đốc,Trên 5 năm,1 người,Toàn thời gian,Không yêu cầu,"Lãnh đạo và quản lý toàn bộ hoạt động của Khối sản xuất trong Công tyXây dựng chiến lược phát triển sản phẩm và định hướng công nghệ cho công tyQuản lý và phát triển đội ngũ kỹ sư, lập trình viênĐảm bảo chất lượng và tiến độ của các dự án phát triển phần mềmTối ưu hóa quy trình sản xuất và áp dụng các công nghệ mới để nâng cao hiệu quảPhối hợp chặt chẽ với các bộ phận khác như marketing, kinh doanh để đảm bảo sản phẩm đáp ứng nhu cầu thị trườngQuản lý ngân sách và nguồn lực cho Khối sản xuấtBáo cáo trực tiếp cho CEO và tham gia vào quá trình ra quyết định cấp cao của công ty","Kinh nghiệm 2 năm ở vị trí tương đương, có kinh nghiệm từ 7 - 10 năm trong lĩnh vực lập trình. Có kiến thức sâu rộng về công nghệ thông tin và quản lý dự án giải pháp phần mềm.Thành thạo Thiết kế các hệ thống lớn, rất có kinh nghiệm thiết kế kiến trúc Micro serviceKỹ năng lãnh đạo xuất sắc, có khả năng truyền cảm hứng và phát triển đội ngũKỹ năng giao tiếp và đàm phán tốtKhả năng làm việc nhóm hiệu quả và quản lý thời gian tốtKỹ năng phân tích tổng hợp sắc bénCó tầm nhìn chiến lược và khả năng đưa ra quyết định dựa trên dữ liệuCó kinh nghiệm trong lĩnh vực R&D và đam mê với việc nghiên cứu, phát triển công nghệ mớiBằng cấp: Tốt nghiệp đại học trở lên chuyên ngành Công nghệ thông tin, Khoa học máy tính hoặc các ngành liên quan","Thưởng các ngày lễ Tết trong năm, thưởng tháng lương 13, thưởng Tết 1-5 tháng lươngReview tăng lương tối thiểu 1 lần/nămDu lịch nghỉ mát, team building nhiều lần trong nămĂn trưa, café đồ ăn nhẹ miễn phí tại văn phòngKhám sức khỏe định kì hàng nămBHXH, BHYT, BHTN theo quy định của pháp luật hiện hành.Được thử thách trong các dự án lớn, có cơ hội khẳng định năng lực bản thân và phát triển sự nghiệp",Công ty Cổ phần Atomi Digital,https://www.topcv.vn/cong-ty/cong-ty-co-phan-atomi-digital/111644.html,https://www.topcv.vn/viec-lam/giam-doc-khoi-san-xuat/1476123.html?ta_source=ITJobs_LinkDetail
Trưởng Phòng Marketing,Trưởng/Phó phòng,5 năm,1 người,Toàn thời gian,Không yêu cầu,"Xây dựng chiến lược, quản lý các hoạt động marketing cho các sản phẩm, dịch vụ của công ty lĩnh vực thanh toán, ngân hàng số.Xây dựng chính sách quảng bá sản phẩm dịch vụ, kế hoạch tiếp cận khách hàng và chiến lược marketing.Nghiên cứu, phân tích dự báo thị trường và các đối thủ cạnh tranh.Trao đổi và gặp gỡ trực tiếp các đối tác, khách hàng để giới thiệu về sản phẩm dịch vụ, thuyết phục ký kết hợp đồng/thỏa thuận hợp tác.Phối hợp đội kỹ thuật để nắm bắt, kịp thời cập nhật về sản phẩm, công nghệ của công ty cũng như tham mưu lãnh đạo về định hướng phát triển sản phẩm.Thực hiện các công việc khác theo phân công của Ban lãnh đạo.","Tốt nghiệp Đại học Chính quy, chuyên ngành Quản trị Kinh doanh, Kinh tế, Marketing, hoặc các ngành liên quan.Tối thiểu 3 năm kinh nghiệm trong lĩnh vực marketing sản phẩm, dịch vụ CNTT, có kinh nghiệm marketing trong lĩnh vực Fintech/dịch vụ thanh toán là lợi thế.Kỹ năng lãnh đạo, quản lý đội ngũ và phát triển nhân tài.Kỹ năng phân tích, hoạch định chiến lược marketing, và giải quyết vấn đề.Kỹ năng giao tiếp, đàm phán và xây dựng mối quan hệ.Am hiểu về ngành công nghệ thông tin, ngân hàng, tài chính và các xu hướng công nghệ mới.Tư duy chiến lược, khả năng sáng tạo và đổi mới.Khả năng làm việc dưới áp lực caoTính trung thực, trách nhiệm và quyết đoán trong công việc.","Tháng lương 13, Thưởng Tết từ 1-3 tháng lương.Phụ cấp xăng xe, cơm trưa và cơ chế hoa hồng hấp dẫn.Review lương tối thiểu 1 lần/năm.Du lịch nghỉ mát, team building nhiều lần trong năm.Ăn trưa, café đồ ăn nhẹ miễn phí tại văn phòng.Khám sức khỏe định kì hàng năm.BHXH, BHYT, BHTN theo quy định của pháp luật hiện hành.Được thử thách trong các dự án lớn, có cơ hội khẳng định năng lực bản thân và phát triển sự nghiệp.Môi trường làm việc thân thiện, năng động, sáng tạo, khuyến khích phát triển cá nhân.",Công ty Cổ phần Atomi Digital,https://www.topcv.vn/cong-ty/cong-ty-co-phan-atomi-digital/111644.html,https://www.topcv.vn/viec-lam/truong-phong-marketing/1476157.html?ta_source=ITJobs_LinkDetail
IOS Developer,Nhân viên,4 năm,1 người,Toàn thời gian,Không yêu cầu,"Tham gia vào rất nhiều dự án với các khách hàng khối ngân hàng và chính phủ, chủ yếu là các hệ thống WebNghiên cứu các công nghệ mới và áp dụng vào các dự án của công ty. Tham gia vào tất cả các giai đoạn của một dự án như: lập kế hoạch, phân tích, thiết kế, thực thi, kiểm thử và triển khai cũng như bảo trì. Làm việc với khách hàng khối ngân hàng, công việc ổn định và lâu dài","Middle/ Senior: Có kinh nghiệm làm việc với các dự án iOS trên 4 năm Ưu tiên có kinh nghiệm dự án Banking là một lợi thế Thành thạo Swift, Rxswift Có hiểu biết về OPP, design partern Có kinh nghiệm làm việc với cocoapods, RESTful API, Json Có kinh nghiệm làm việc với các kiến trúc mobile: MVVM, MVP, clean architecture Có hiểu biết về server Có khả năng thiết kế hệ thống (flow design, detail design, sequence diagram design)Có khả năng đọc hiểu nắm bắt flow dự án và nắm bắt code của người khác nhanh Có khả năng làm việc với áp lực cao","Lương cạnh tranh, xứng đáng với năng lực đóng góp. Lương tháng 13. Được tham gia BHXH Hưởng các chế độ, phúc lợi như: Thưởng lễ tết, thưởng dự án, thưởng thâm niên; 12 ngày phép năm; Phúc lợi và phụ cấp khácHưởng thâm niên hàng tháng (bắt đầu từ tháng thứ 13 làm việc tại Công ty) và cứ mỗi 6 tháng tăng 1 bậc thâm niên Du lịch hàng năm, teambuilding hàng tháng Bảo hiểm xã hội, bảo hiểm y tế, bảo hiểm thất nghiệp theo luật bảo hiểm. Môi trường làm việc trẻ và năng động, tôn trọng phát triển cá nhân, công bằng và luôn khuyến khích sáng tạo để tạo nên những giá trị ""awesome"" cho công ty & cho thế giới",Công ty Cổ phần giải pháp và nguồn lực công nghệ Itsol,https://www.topcv.vn/cong-ty/cong-ty-co-phan-giai-phap-va-nguon-luc-cong-nghe-itsol/9630.html,https://www.topcv.vn/viec-lam/ios-developer/1476079.html?ta_source=ITJobs_LinkDetail
"Sales Manager
        (English Fluently)",Trưởng/Phó phòng,Không yêu cầu kinh nghiệm,1 người,Toàn thời gian,Không yêu cầu,"This Sales Manager position will be based in Viet Nam and responsible for selling Appen AI data services and solutions. Familiar with Viet Nam AI market.Grow Viet Nam market as Appen representative / Sales leader role. Will manage Viet Nam Sales team when grows bigger.Meet sales performance targets, analyze customer and market to find out customer / accounts opportunities and create demands. Build up and maintain strong relationship with customer.Be responsible for commercial NDA, contract, MSA, SOW negotiation till contract closure with relevant functions / legal supports.Expand new market / accounts by selling Appen’s offerings (including speech & image, Content relevance, Platform services).Closely working together with Marketing function to promote Appen’s Brand in GCG market.Closely working together with Appen Client Service team on shaping solutions and provide advanced technical solutions to enable client’s success.Closely working with Appen CS Project managers on handling client escalations, billing collections etc to achieve maximized client satisfaction.","Bachelor’s degree or above.Fluent communication in Vietnamese & English is a must, if can speak Mandarin is a plusMajor in computer science or working experience in IT industry.Working experiences in AI industry before is an advantage.Sales / consulting service on Software / SaaS is an advantage.Have sales experiences in start-up company is an advantage.Have strong startup spirit; result-driven and self-motivated.","Attractive monthly salary and short term incentive;100% salary during 2-month probation;Social insurance premium is based on 100% gross salary;Salary review once per year;Annually medical check-up;Be part of a motivated, fun and supportive team, free style dress;",APPEN DATA TECHNOLOGY VIỆT NAM,https://www.topcv.vn/cong-ty/appen-data-technology-viet-nam/154501.html,https://www.topcv.vn/viec-lam/sales-manager-english-fluently/1475126.html?ta_source=ITJobs_LinkDetail
"Chuyên Viên Lập Trình
        IoT",Nhân viên,Không yêu cầu kinh nghiệm,3 người,Toàn thời gian,Không yêu cầu,"Thiết kế, xây dựng, triển khai hệ thống thông minh IoT cho yêu cầu kinh doanh của công ty (Mô hình kinh doanh 3F Feed - Farm - Food).Phối hợp với các bộ phận liên quan để xây dựng hệ thống.Làm các công việc khác có liên quan theo yêu cầu của lãnh đạo công ty.","- Ứng viên nam/nữ tốt nghiệp ĐẠI HỌC chuyên ngành Công nghệ thông tin, hệ thống thông tin, điện tử viễn thông, tự động hóa và tất cả các chuyên ngành khác nếu có kinh nghiệm.- Có hiểu biết về ngôn ngữ lập trình Python, MicroPython, C++ ... .- Có hiểu biết về lập trình giao tiếp với thiết bị qua RS485, TCP/IP, RS232, Lora ...- Có hiểu biết cơ sở dữ liệu SQL Server, PostgreSQL, SQLite ... - Có hiểu biết về MQTT Server.- Có Hiểu biết về thiết bị cảm biến công nghiệp (Sensor), thiết bị PLC...- Có hiểu biết về AI, computer vision, machine learning triển khai hệ thống thông minh.- Ưu tiên ứng viên đã có kinh nghiệm tham gia các dự án thực tế.- Ứng viên chưa có kinh nghiệm sẽ được đào tạo nếu có tinh thần học hỏi.","- Lương cơ bản: 12.500.000đ/ tháng (trả đủ 100% ngay sau khi nhận việc).- Phụ cấp tiền ăn: 600.000đ/tháng.- Làm việc theo giờ hành chính, được nghỉ tất cả thứ 7, chủ nhật.- Tiền ngoài giờ, công tác phí (nếu có) theo quy định của công ty.- Không yêu cầu kinh nghiệm, được đào tạo bài bản.- Đóng các khoản bảo hiểm ngay sau khi nhận việc.- Khám chữa bệnh theo yêu cầu =< 20.000.000đ/năm.- Khám bệnh định kì theo quy định công ty.- Nghỉ các ngày lễ tết theo quy định.- Xét duyệt tăng lương hàng năm.- Có 12 ngày/ 1 năm nghỉ phép hưởng lương.- Lương tháng 13 nếu đủ 12 tháng làm việc.",Công ty Cổ Phần Chăn Nuôi C.P. Việt Nam,https://www.topcv.vn/cong-ty/cong-ty-co-phan-chan-nuoi-c-p-viet-nam/51602.html,https://www.topcv.vn/viec-lam/chuyen-vien-lap-trinh-iot/1476076.html?ta_source=ITJobs_LinkDetail
"Nhân Viên Lập Trình Ứng Dụng Web
            FullStack",Nhân viên,Không yêu cầu kinh nghiệm,3 người,Toàn thời gian,Không yêu cầu,"Thiết kế, xây dựng, lập trình ứng dụng Web cho các dự án về ioT theo yêu cầu kinh doanh của công ty (Mô hình kinh doanh 3F Feed - Farm - Food).Phối hợp với các bộ phận liên quan để xây dựng hệ thống.Làm các công việc khác có liên quan theo yêu cầu của lãnh đạo công ty.","- Ứng viên nam/nữ tốt nghiệp ĐẠI HỌC chuyên ngành Công nghệ thông tin, hệ thống thông tin, điện tử viễn thông, tự động hóa và tất cả các chuyên ngành khác nếu có kinh nghiệm.- Sử dụng thành thạo React JS cho Front End.- Sử dụng thành thạo Python Django DRF (Django REST farmework), Node JS cho Backend.- Có hiểu biết về HTML&CSS.- Có hiểu biết cơ sở dữ liệu SQL Server, PostgreSQL, SQLite ... - Có hiểu biết về MQTT Server.- Ưu tiên ứng viên đã có kinh nghiệm tham gia các dự án thực tế.- Ứng viên chưa có kinh nghiệm sẽ được đào tạo nếu có tinh thần học hỏi.","- Lương cơ bản: 12.500.000đ/ tháng (trả đủ 100% ngay sau khi nhận việc).- Phụ cấp tiền ăn: 600.000đ/tháng.- Làm việc theo giờ hành chính, được nghỉ tất cả thứ 7, chủ nhật.- Tiền ngoài giờ, công tác phí (nếu có) theo quy định của công ty.- Không yêu cầu kinh nghiệm, được đào tạo bài bản.- Đóng các khoản bảo hiểm ngay sau khi nhận việc.- Khám chữa bệnh theo yêu cầu =< 20.000.000đ/năm.- Khám bệnh định kì theo quy định công ty.- Nghỉ các ngày lễ tết theo quy định.- Xét duyệt tăng lương hàng năm.- Có 12 ngày/ 1 năm nghỉ phép hưởng lương.- Lương tháng 13 nếu đủ 12 tháng làm việc.",Công ty Cổ Phần Chăn Nuôi C.P. Việt Nam,https://www.topcv.vn/cong-ty/cong-ty-co-phan-chan-nuoi-c-p-viet-nam/51602.html,https://www.topcv.vn/viec-lam/nhan-vien-lap-trinh-ung-dung-web-fullstack/1476094.html?ta_source=ITJobs_LinkDetail
"Senior Manual
            Test Engineer
        (Good English)",Nhân viên,3 năm,1 người,Toàn thời gian,Không yêu cầu,"About usA subsidiary of the FPT Group, FPT Software is known as a leading global information technology service provider headquartered in Vietnam. With over 30,000 employees working in 83 offices across 30 countries on five continents, FPT Software consistently delivers the best solutions to more than 1000 clients, including 100 Fortune 500 companies. Placing human resources as the cornerstone of its achievements, employee experience is our top priority in continually creating an innovative, open, and enjoyable work environment for every member.In 2023, FPT Software officially made its mark on the global billion-dollar company list. This is evidence of the talent and efforts of multiple generations of employees at FPT Software.Why not explore your potential and embark on a brilliant journey with us?Responsibilities• Review and analyze system specifications for validity and feasibility.• Preparation of Test Cases.• Execution of tests.• Reporting of defects as part of new features testing and regression testing.• Preparation of Test Reports and Sprint Reports.• Ability to arrange and prioritize testing activities.• Conduct regression testing and exploratory testing.","• At least 3 years of hands-on experience as a Manual Tester with practical skills in SQL and scripting;• Good communication in English;• Experience in developing concise and comprehensive test plans and cases;• Experience in full-stack end to end testing (Web UI, Rest API, Database). Performance testing is a plus;• Experience with software development frameworks and tools (e.g. Jenkins, JIRA, Git and Maven) is a plus;• Experience in unit testing is a plus;• Experience working in an Agile development environment is a plus;• Possess strong problem-solving, analytical and technical skills with attention to details and good follow-through;• Good communication skills, able to work independently with minimal supervision.","Successful candidates will be part of a friendly, motivated and committed talent teams with various benefits and attractive offers:• Be able to work in major projects with big customers and exchange knowledge with specialists and experts from top IT corporations• Be supported by preferential buying a department with Senior.• COMPETITIVE SALARY PACKAGE based on your competent plus Annual Bonus and Project Performance Bonus • “FPT care” health insurance provided by Petrolimex (PJICO) and is exclusive for FPT employees;• Annual Summer Vacation: 1-6 million Cash, 1-3 Leave holiday;• Annual health checkup;• Udemy Premium account for one year;• English class, sponsor for taking certification as: PMP, AWS...;• 13th month Salary;• Other allowances: transportation allowance, lunch allowance, working on-site allowance, etc.• Company shuttle buses provide convenient way of transportation for all employees;• F-Town Campus provides many facilities for FPT employees such as football ground, basketball & volleyball, gym center, restaurant, cafeteria, etc.",FPT Software,https://www.topcv.vn/cong-ty/fpt-software/3.html,https://www.topcv.vn/viec-lam/senior-manual-test-engineer-good-english/1475893.html?ta_source=ITJobs_LinkDetail
"Intern
            UA Marketing",Thực tập sinh,Không yêu cầu kinh nghiệm,2 người,Toàn thời gian,Không yêu cầu,"ASO/ AnalyzePhân tích thị trường ứng dụng trên Google Play và Appstore.Cải thiện khả năng chuyển đổi và tối ưu hóa hiển thị trên chợ ứng dụng Google Play và AppstoreUser AcquisitionQuản lý chiến lược và thiết lập các chiến dịch quảng cáo trên các nền tảng quảng cáo Google Adword, Facebook Ads, Search Ads, IronSource, ... Optimize nội dung và chỉ số performance của các digital campaigns.Phối hợp với team sản phẩm để lên chiến lược marketing.Phối hợp với bộ phận support để chuẩn bị tài liệu Marketing, setup campaign Adwords, Facebook Ads.Sử dụng dữ liệu và A/B  testing để phân tích hành vi người dùng, đo đếm các chỉ số về CPI, LTV hoặc ROAs,... tối ưu hóa các chiến dịch marketing.Lập báo cáo hàng tuần và điều chỉnh các chiến dịch marketing.Khai thác và tìm hiểu thêm các kênh Marketing App/Game khác.","Đam mê và có mục tiêu phát triển ở Digital MarketingNhiệt huyết, cởi mở, chủ độngTinh thần cầu tiến và ham học hỏiƯu tiên có kinh nghiệm làm việc với dữ liệu và phân tích hành vi người dùngTư duy về phân tích dữ liệu và tính logic.Khả năng giao tiếp và sử dụng Tiếng Anh.","Có hỗ trợ lương thực tậpLàm việc với đội ngũ phát triển game giàu kinh nghiệmĐược trao cơ hội, được tìm hiểu sâu và tiếp cận với nhiều hướng phát triển trong ngành game.Môi trường startup, trẻ trung, năng động, sáng tạo và có khả năng phát triển vượt bậc.Chế độ Du lịch, Team building và trợ cấp ăn trưa,... và các trợ cấp khác hết sức hấp dẫn.Thời gian làm việc: từ T2-T6, nghỉ T7 & CN (không OT).",CÔNG TY CỔ PHẦN BLACKGEMS GLOBAL,https://www.topcv.vn/cong-ty/cong-ty-co-phan-blackgems-global/168949.html,https://www.topcv.vn/viec-lam/intern-ua-marketing/1443581.html?ta_source=ITJobs_LinkDetail
"Phụ Trách Phát Triển Chương Trình Kiêm
            Giảng Viên
        Công Nghệ Thông Tin/
            Khoa Học
        Máy Tính (Thu Nhập Upto 50 Triệu)",Nhân viên,3 năm,1 người,Toàn thời gian,Không yêu cầu,"Nhiệm vụ phụ trách phát triển chương trình (70%):Quản lý toàn bộ các nội dung liên quan đến chương trình đào tạo của Khoa Công nghệ thông tin và Truyền thôngTham gia xây dựng, chỉnh sửa chương trình đào tạo của Khoa Công nghệ thông tin và Truyền thôngTổ chức triển khai các nội dung liên quan đến làm mới, chỉnh sửa, cập nhật đề cương chi tiết, slide bài giảng, bài tập, đề thi và ngân hàng câu hỏi của các học phần trong chương trình đào tạo của Khoa Công nghệ thông tin và Truyền thôngNhiệm vụ giảng dạy (30%)Tham gia công tác giảng dạy và nghiên cứu tại Khoa Công nghệ thông tin và Truyền thông;Thực hiện các công việc khác theo phân công của cấp trên.","Bằng cấp: Tốt nghiệp Tiến sĩ trở (hoặc NCS) trở lên trong lĩnh vực Công nghệ thông tin, Hệ thống thông tin, Khoa học máy tính, An ninh mạng, Trí tuệ nhân tạo hoặc các chuyên ngành liên quan khác. Ưu tiên ứng viên tốt nghiệp ĐH, Ths, TS từ các nước tiên tiến.Kinh nghiệm:Có kinh nghiệm dạy Đại học tối thiểu 3-5 năm chuyên ngành công nghệ thông tin, khoa học máy tínhCó kinh nghiệm tham gia công tác phát triển chương trình và xây dựng học liệu chuyên ngành Khoa Công nghệ thông tin và Truyền thông từ 3 năm trở lên;Có kinh nghiệm giảng làm việc thực chiến trong lĩnh vực Công nghệ thông tin, Khoa học máy tính hoặc các lĩnh vực liên quan khác là một lợi thếKỹ năng:Có khả năng nắm bắt công việc tốt, có ý tưởng trong hoạt động phát triển chương trình đào tạo;Ngoại ngữ: Có khả năng đọc và nghiên cứu tài liệu bằng tiếng Anh. Có khả năng giao tiếp, giảng dạy bằng tiếng Anh là một lợi thế;Có năng lực tham mưu, đưa ra ý tưởng, giải pháp;Năng lực phân tích, tổng hợp;Có kỹ năng giảng dạy tốt;Có kỹ năng nghiên cứu và phát triển;Kỹ năng khác:Nhanh nhẹn, chủ động, nhiệt tình, trung thực;Có phẩm chất đạo đức nghề nghiệp, có ý thức chấp hành pháp luật.Tác phong sư phạm, trung thực, khả năng chịu áp lực công việc caoCó khả năng sáng tạo và tư duy độc lập","Mức thu nhập cạnh tranh (theo năng lực và hiệu quả công việc)Gói thu nhập năm hấp dẫn theo cơ chế tập đoàn CMC và thưởng KPIs hàng năm ít nhất 01 tháng lương.Hỗ trợ các gói thưởng nghiên cứu, bài báo khoa học hàng năm đối với Giảng viên.Cơ hội tham gia các khóa đào tạo của Trường và Tập đoàn, hỗ trợ đào tạo về các chứng chỉ để nâng cao nghiệp vụ sư phạm, các lớp đào tạo phát triển nghiệp vụ chuyên môn.Cơ hội được tham gia đào tạo, học hỏi, hướng dẫn trực tiếp đối với Giảng viên tập sự/ít kinh nghiệm bởi các Giảng viên giàu kinh nghiệm.Thời gian làm việc linh hoạtCác chế độ dành cho người lao động theo như quy định pháp luật hiện hành (BHXH, BHYT, BHTN...)Hưởng gói BHSK PJICO dành riêng cho CBNV, Giảng viên của Trường và khám sức khỏe định kì hàng năm.Nhận gói đãi ngộ lên tới 25.000.000đ/năm cho các dịp Lễ, Tết Dương lịch, Tết Âm lịch, sinh nhật Tập đoàn, 02/09, 08/03, 20/10, 20/11, hiếu hỉ, chăm sóc sức khỏe hàng năm,...Hạ tầng số, hệ thống LMS và trang thiết bị phục vụ tốt nhất cho Giảng viên và CBNV.Được tham gia các hoạt động ngoại khóa: văn nghệ, thể thao, du lịch của nhà trường và Tập đoàn.Được làm việc và phát triển sự nghiệp trong môi trường học thuật được chuẩn hóa theo thông lệ của các đại học quốc tế và hệ giá trị của Trường Đại học CMC (Khai phóng, Sáng tạo, Thực tiễn, Phản biện và Tôn trọng sự khác biệt).Cơ hội giao lưu, trao đổi trong hệ sinh thái của Tập đoàn Công nghệ CMC, các Công ty thành viên và mạng lưới đối tác của Trường.",Trường Đại học CMC,https://www.topcv.vn/cong-ty/truong-dai-hoc-cmc/130845.html,https://www.topcv.vn/viec-lam/phu-trach-phat-trien-chuong-trinh-kiem-giang-vien-cong-nghe-thong-tin-khoa-hoc-may-tinh-thu-nhap-upto-50-trieu/1476030.html?ta_source=ITJobs_LinkDetail
