title,level,experience,recruit_quantity,form_of_work,gender,describe,require,interest,company_name,company_link,job_link
"Nhân Viên Vận Hành
        
            Game
        Casual",Nhân viên,3 năm,1 người,Toàn thời gian,Không yêu cầu,"Theo dõi các chỉ số game sau khi ra mắt, phân tích đánh giá dựa trên số liệu, chỉ số và hành vi người chơi từ đó đưa ra các phương án điều chỉnh thích hợp để cải tiến, hoàn thiện sản phẩm.Thiết kế gameplay (lối chơi) bao gồm game mechanics (tất cả quy tắc và thông số có trong game) và game elements (nhân vật, vũ khí) của game mobileĐưa ra các khuyến nghị/ thử nghiệm các chức năng mới nâng cao chất lượng game nhằm mục tiêu tăng cường tương tác giữa người chơi và game, cải thiện thời gian chơi game trung bình và giữ chân người chơi lâu nhất.Phân tích, đánh giá, tối ưu hoạt động kiếm tiền trên sản phẩm (IAP, Ads,...)Các công việc khác theo sự phân công của Quản lý.","Biết sử dụng công cụ phân tích dữ liệu (Facebook Analytic hoặc Google FireBase hoặc các công cụ khác tương đương)Có kinh nghiệm kinh nghiệm trên 2 năm vận hành game casual/hyper casual tương tự như các sản phẩm của công ty.Có khả năng đánh giá, phân tích điểm mạnh yếu của 1 game bất kỳ. Sau đó đưa ra giải pháp khắc phục điểm yếu, phát triển điểm mạnh của game đó.Đam mê và chơi các thể loại game, am hiểu thị trường game, xu thế game, sở thích người chơi.Khả năng phân tích số liệu game, thị trường, tâm lý và hành vi người chơi.Hiểu biết về các bước làm game mobile và đã tham gia là game có trên 1m+ lượt tải  là một lợi thế.","Cơ hội cùng làm việc với đội ngũ kỹ thuật xuất sắc để phát triển hệ thống cho hàng triệu người dùng.Cơ hội giải quyết các nhiệm vụ đa dạng và có tính thách thức cao.Môi trường làm việc rất cởi mở, thân thiện.Mức lương cạnh tranh, điều chỉnh hàng năm.Thưởng cho các ngày nghỉ lễ, quà sinh nhật.Bữa ăn trưa chất lượng và miễn phí tại nhà bếp công ty, hoa quả, đồ ăn uống luôn sẵn sàng tại nơi làm việc.Du lịch cùng công ty;Khám sức khỏe định kỳ hàng năm.CLB bóng bàn, bi lắc, câu lạc bộ bóng đá,...Thời gian làm việc: Full-time Thứ 2 - Thứ 6",CÔNG TY TNHH CÔNG NGHỆ HAY HAY GLOBAL,https://www.topcv.vn/cong-ty/cong-ty-tnhh-cong-nghe-hay-hay-global/166627.html,https://www.topcv.vn/viec-lam/nhan-vien-van-hanh-game-casual/1462098.html?ta_source=ITJobs_LinkDetail
Technical Support_IT Field,Nhân viên,3 năm,1 người,Toàn thời gian,Không yêu cầu,"Monitor and troubleshoot production issues for various systems and applicationsCollaborate with cross-functional teams to identify and resolve production issuesPerform root cause analysis and provide solutions to prevent future issuesCreate and maintain documentation related to production issues and resolutionsImplement and maintain processes and procedures to improve production supportProvide daily, weekly, and monthly reports on system performance and issue statusCoordinate with development teams to ensure proper deployment and release of software updatesParticipate in on-call rotation and respond to production issues after business hours","Bachelor’s degree in Computer Science or related field2-4 years of experience in Production Support or related roleStrong technical skills in Java, SQL, UNIX, and scripting languagesAbility to troubleshoot and resolve complex production issues efficientlyExcellent problem-solving and analytical skillsEffective communication skills to collaborate with cross-functional teams effectivelyWillingness to participate in on-call rotationFluent in speaking and reading English","Competitive salary & bonus, and 13th salarySocial insurance, Health insurance & Unemployment insuranceLearn and be trained by foreign partner expertsWork in a dynamic, professional environmentProvide full working equipmentOther attractive benefits as company policy",OPPO VIỆT NAM,https://www.topcv.vn/cong-ty/oppo-viet-nam/23311.html,https://www.topcv.vn/viec-lam/technical-support-it-field/1458788.html?ta_source=ITJobs_LinkDetail
Python Developer,Nhân viên,2 năm,1 người,Toàn thời gian,Không yêu cầu,"• Tham gia phát triển website và các tính năng theo yêu cầu của khách hàng Nhật, Âu, Mỹ.• Hợp tác và trao đổi công việc với Team Member, Team Leader.• Tham gia phát triển các công đoạn phân tích yêu cầu, Detail Design, Coding, viết tài liệu API, Unit Test.• Tham gia thiết kế cơ sở dữ liệu, thiết kế kiến trúc dự án.• Có thể đảm nhận các công việc phát triển phía backend sử dụng Python và các framework liên quan.","• Có kiến thức nền tảng tốt về lập trình (OOP, cấu trúc dữ liệu và giải thuật...).• Có kiến thức nền tảng tốt về cơ sở dữ liệu quan hệ (thiết kế, sử dụng...).• Có kiến thức nền tảng tốt về hệ điều hành linux, cấu hình, triển khai web server.• Trên 2 năm kinh nghiệm lập trình sử dụng ngôn ngữ Python trên các FrameWork như FastAPI, Django...• Trên 2 năm kinh nghiệm lập trình Frontend sử dụng HTML/CSS/Javascript, TypeScript trên các framework như Reactjs hoặc Vuejs...• Có trên 1 năm lập trình trên môi trường cloud đặc biệt là AWS (Ec2, lambda...).• Có khả năng tìm hiểu, thích ứng tốt với công nghệ mới.• Có kinh nghiệm đảm nhiệm các vị trí project team leader là điểm cộng.• Nhiệt tình, teamwork tốt, sẵn sàng học hỏi các công nghệ mới để đáp ứng công việc.• Có tư duy hệ thống, tư duy logic tốt, có khả năng đề xuất vấn đề và giải quyết vấn đề.","• Thưởng 0.5 tháng lương đối với ứng viên Onboard trong tháng 9;• Mức lương: thỏa thuận;• Được xây dựng lộ trình và hỗ trợ phát triển trở thành keymember, team leader.• Review lương 2 lần/năm, lương tháng 13 theo hiệu quả kinh doanh của công ty.• Tham gia BHXH, BHYT, BHTN đầy đủ theo Luật lao động.• Nghỉ phép 12 ngày/năm.• Hưởng mọi quyền lợi nghỉ Lễ Tết kèm theo thưởng ngày Lễ/Tết trong năm.• Team building định kỳ hàng Quý, du lịch 1 lần/năm.• Thời gian làm việc: 08:00 đến 17:00 từ Thứ Hai đến thứ Sáu.• Môi trường làm việc thoải mái, trẻ trung, năng động, có nhiều cơ hội thăng tiến và phát triển bản thân.",CÔNG TY TNHH MUMESOFT INNOVATION,https://www.topcv.vn/cong-ty/cong-ty-tnhh-mumesoft-innovation/139952.html,https://www.topcv.vn/viec-lam/python-developer/1459737.html?ta_source=ITJobs_LinkDetail
"Fresher/Junior
            .NET
        (VB.NET)",Nhân viên,Không yêu cầu kinh nghiệm,1 người,Toàn thời gian,Không yêu cầu,"• Developing projects for Japanese, English and domestic customers• Creating Backend components with C#, Net core, MVC (Frontend: ReactJS, Backend: VB.NET/C#)• Integrating data storage solutions• Maintaining and troubleshooting existing web applications• Optimize our web applications for maximum speed• Participating in all works in the software development process, including requirements inquiry, analysis, design, research new technology ...• Contributing ideas to leaders and customers to improve products or work processes• Solving issues, executing work according to plan, report work progress for direct management (PM)• Detailed information about the project's profession will be discussed in the interview.","• Bachelor’s degree in Computer Science Engineering or other related courses.• At least 6 months experience working with .Net, C#• Experience working with SQL databases, ability to write complex queries and optimize them• Proficiency with code versioning tools including Git, Github, SVN• Strong knowledge of front-end technologies including HTML5, JavaScript, and CSS3• Good problem-solving skills• Willing to work hard and learn new technologies• Having Japanese (equivalent to N3) or English is an advantage.","• Competitive salary package and specific benefits. You'll get a bonus of a half month salary If you are on board before October 1st• TET bonus from up to 4-month salary according to seniority, work results, and business situation of the company.• The company pays (32%) the costs of social insurance, health insurance, and unemployment insurance for its employees.• Performance review twice a year• Annual holiday: 12 annual leave and Corporate Birthday 11/27• Working in a dynamic and professional environment with many promotion opportunities.• Receive benefits according to seniority• Being trained in foreign languages, sponsored to learn certificates to improve professional skills and soft skills.• Lots of opportunities to go to Onsite at SPLUS JAPAN (for staff with Japanese proficiency from N3 and above)• Sports activities: Football• Annual company trip, team building, birthdays for employees in the month, and special events of the year (March 8, October 20, Mid-Autumn Festival, Christmas ...).• Time working: Monday – Friday (9:00 – 18:00).",Splus Software,https://www.topcv.vn/cong-ty/splus-software/27077.html,https://www.topcv.vn/viec-lam/fresher-junior-net-vb-net/1462400.html?ta_source=ITJobs_LinkDetail
PHP Developer,Nhân viên,2 năm,1 người,Toàn thời gian,Không yêu cầu,"- Xây dựng các công cụ, phần mềm để hỗ trợ phòng ban khác trong cty như phòng bán hàng, marketing, kho
- Xây dựng hệ thống kỹ thuật phục việc báo cáo, phân tích cho công ty
- Xây dựng, bảo trì, nâng cấp cho hệ thống Website của công ty
- Nghiên cứu, học hỏi các công nghệ mới nhằm đáp ứng các nhu cầu phát sinh
- Nhận công việc và báo cáo cho trưởng phòng chuyển đổi số của công ty","- Tốt nghiệp Cao đẳng, Đại học chuyên ngành CNTT
- Có khả năng làm việc cả với Backend và Frontend
- Có 2 năm làm việc với PHP/HTML/JS, thành thạo ít nhất 1 PHP Framework (CI, Laravel, Yii, Zend,...)
- Ưu tiên ứng viên đã làm việc ở một công ty phát triển sản phẩm phần mềm, ưu tiên ứng viên có kiến thức UX tốt
- Thành thạo làm việc với Agile/Scrum
- Khả năng giao tiếp tốt, khả năng làm việc nhóm và làm việc độc lập
- Trung thực, chủ động, trách nhiệm, sẵn sàng học hỏi","- Thu nhập: Up to 30 triệu/tháng.
- Làm việc trong môi trường năng động, chuyên nghiệp
- Được cung cấp trang thiết bị đầy đủ để phục vụ công việc
- Tham gia BHXH, phép năm, thưởng cuối năm, thưởng các dịp nghỉ lễ đầy đủ
- Phụ cấp cơm trưa, bảo hiểm sức khoẻ, khám sức khỏe định kỳ 1 lần/năm, du lịch nghỉ mát 2 lần/ năm
- Được đào tạo, nâng cao nghiệp vụ thường xuyên
- Không gian làm việc tươi mát nhiều cây xanh, căn tin hạnh phúc 5K
- Làm việc theo giờ hành chính",Công ty CP Dược Phẩm Thái Minh,https://www.topcv.vn/cong-ty/cong-ty-cp-duoc-pham-thai-minh/9375.html,https://www.topcv.vn/viec-lam/php-developer/1462282.html?ta_source=ITJobs_LinkDetail
Marketing Manager,Trưởng nhóm,Trên 5 năm,1 người,Toàn thời gian,Không yêu cầu,"Theo dõi, giám sát, đánh giá hiệu quả các hoạt động, chương trình marketing, phát triển thương hiệu của Công ty.Theo dõi, quản lý, phát triển các kênh marketing/truyền thông của Công ty trên đa nền tảng. Lên kế hoạch và thực hiện hoạt động Lead Generation nhằm tạo lead/cơ hội bán hàng qua các kênh. Quản trị và phát triển các nội dung, thông tin tư liệu, cơ sở dữ liệu khách hàng và phát triển các kênh truyền thông, kênh thu thập thông tin của Tổng Công tyPhối hợp các hoạt động Marketing/truyền thông đối ngoại và nội bộ với Tập đoàn.Lên kế hoạch và thúc đẩy năng lực, danh vị và các hoạt động của Công ty với các hãng đối tác.Chịu trách nhiệm về mục tiêu doanh số của Công ty.Lên kế hoạch ngân sách, quản lý ngân sách và huy động funding cho các hoạt động của Công ty, các hoạt động phối hợp với đối tác. Đầu mối phối hợp với các đơn vị liên quan giao tiếp, xây dựng, tổ chức triển khai các hoạt động giao lưu, hội thảo, hội nghị, phát triển kinh doanh với các đối tácXây dựng, đề xuất các quy chế, quy định, quy trình, tài liệu hướng dẫn về các hoạt động marketing, phát triển thương hiệu, quan hệ đối tác.Quản lý nhân sự, tổ chức công việc của Phòng nhằm đảm bảo hoàn thành mục tiêu, chức năng, nhiệm vụ của PhòngXây dựng kế hoạch mục tiêu, ngân sách hoạt động của Phòng. Thực hiện theo dõi, đánh giá mục tiêu, ngân sách và trình điều chỉnh phù hợp theo định kỳ và phát sinh.Xây dựng, đào tạo đội ngũ nhân sự của Phòng.","Tốt nghiệp đại học trở lên. Ưu tiên ứng viên có bằng MBACó tổng kinh nghiệm trên 5 năm trở lên trong mảng Marketing, truyền thông thương hiệu và quan hệ đối tácCó nền tảng tốt về Marketing gồm thương hiệu, xây dựng và phát triển quan hệCó kiến thức và tư duy kinh doanh B2BKhả năng chịu áp lực công việc caoNgoại ngữ: Thành thạo 4 kỹ năngKỹ năng thuyết trình, giao tiếp đối ngoại tốt.Tư duy sáng tạoKỹ năng quản lý, lãnh đạoKỹ năng giải quyết vấn đề","• Được tiếp xúc với các công nghệ mới, văn phòng siêu đẹp, thoải mái tự do sáng tạo.• Thời gian làm việc, từ thứ 2 - 6, nghỉ thứ 7, CN• On-job training. Các sếp và đồng nghiệp trẻ, cực nice, nhiệt tình, thích đàn ca, nhiều tài lẻ và vui tính.• Làm việc và tham gia events lớn cùng các experts, các evangelists từ Google.• Được khuyến khích thử nghiệm, trải nghiệm các công nghệ mới và thiết lập theo cách riêng của bạn.CloudAZ là một trong các đối tác chiến lược và là đối tác cao cấp nhất của Google và AWS, bạn sẽ nhận được các tư vấn, hỗ trợ chuyên môn từ nhân sự của hãng công nghệ hàng đầu thế giới.• Lệ phí thi chứng chỉ được công ty chi trả toàn bộ khi bạn làm việc tại đây• BHXH, BHYT• Trợ cấp ăn trưa• Khám sức khoẻ định kỳ• Nghỉ mát• Grab for business, pantry free",CÔNG TY CỔ PHẦN PHÁT TRIỂN DỊCH VỤ ĐÁM MÂY CLOUDAZ,https://www.topcv.vn/cong-ty/cong-ty-co-phan-phat-trien-dich-vu-dam-may-cloudaz/120666.html,https://www.topcv.vn/viec-lam/marketing-manager/1107834.html?ta_source=ITJobs_LinkDetail
Lập Trình Java,Nhân viên,Không yêu cầu kinh nghiệm,2 người,Toàn thời gian,Không yêu cầu,"Thực hiện khảo sát, phân tích thiết kế, xây dựng URD, Testcase, lập trình phát triển mới/nâng cấp/sửa chữa phần mềm phục vụ sản xuất kinh doanh.Nghiên cứu và đề xuất áp dụng công nghệ mới cho hệ thống, nhằm nâng cao hiệu quả sản xuất kinh doanh cho MobiFone.Đầu mối tiếp nhận và hỗ trợ giải đáp khách hàng nội bộ về sản phẩm.Xác định và xây dựng đơn giá cho các phần mềm tự thực hiện.","Tốt nghiệp Đại học hệ chính quy các chuyên ngành CNTT/Toán - Tin.Có ít nhất 01 năm kinh nghiệm lập trình.Có tinh thần học hỏi, gắn bó","Lương: 15-20 triệu/tháng.Thưởng vào các dịp Lễ, Tết, sinh nhật.Được tham gia các khóa đào tạo trong và ngoài nước để nâng cao kiến thức.Có cơ hội rèn luyện và phát triển công việc trong môi trường các hệ thống lớn.Được làm việc trong môi trường chuyên nghiệp, được đào tạo bởi các chuyên gia hàng đầu và các đồng nghiệp có nhiều kinh nghiệm trong các lĩnh vực về Lập trình.",TRUNG TÂM TÍNH CƯỚC VÀ THANH KHOẢN MOBIFONE - CHI NHÁNH TỔNG CÔNG TY VIỄN THÔNG MOBIFONE,https://www.topcv.vn/cong-ty/trung-tam-tinh-cuoc-va-thanh-khoan-mobifone-chi-nhanh-tong-cong-ty-vien-thong-mobifone/28209.html,https://www.topcv.vn/viec-lam/lap-trinh-java/1462526.html?ta_source=ITJobs_LinkDetail
"FE
            Angular Developer
        (Level Middle/Senior)",Nhân viên,4 năm,2 người,Toàn thời gian,Không yêu cầu,"● Chịu trách nhiệm chuyên môn về thiết kế và lập trình giao diện của sản phẩm để đáp ứng mục tiêu kinh doanh của Dự án.● Tham gia các dự án phát triển phần mềm cho thị trường trong và ngoài Viettel ở đa dạng các lĩnh vực: Quản trị doanh nghiệp, Viễn Thông,...● Tiếp nhận yêu cầu từ PM, phối hợp với BA để lập trình giao diện đem lại trải nghiệm tốt cho người dùng.● Phối hợp làm việc với các thành viên trong nhóm và công việc chuyên môn liên quan đến CNTT (SA, Backend Dev, Test...) trong quá trình hoàn thiện sản phẩm theo yêu cầu nghiệp vụ.","● Tốt nghiệp từ Đại học trở lên, ưu tiên tốt nghiệp các chuyên ngành về công nghệ thông tin● Có kinh nghiệm với lập trình Front-end Angular từ 4 năm trở lên (level Middle trở lên)● Có kĩ năng lập trình tốt Javascript, Typescript, thành thạo sử dụng các Javascript framework Angular, ReactJS/NextJS● Am hiểu HTML/CSS, biết sử dụng các CSS framework (Bootstrap,..) và tối ưu hoá CSS, HTML, JS theo chuẩn để cải tiến tốc độ.● Có kinh nghiệm làm việc với công cụ Git, Restful API, figm","● Thời gian làm việc: 8h00 - 17h30 từ thứ 2 tới thứ 6● Địa điểm làm việc: Tòa nhà Thành Công, 80 Dịch Vọng Hậu, Cầu Giấy, Hà Nội Chế độ lương, thưởng, thu nhập:● Thu nhập cạnh tranh, thỏa thuận theo năng lực● Phúc lợi: Lương tháng 13, thưởng Bonus, hỗ trợ ăn trưa, điện thoại, nghỉ mát, thưởng ngày lễ và các ngày chỉ có ở Viettel như Ngày Sáng Tạo - 1/6, 22/12, quà Tết Dương, Tết Âm tri ân Gia đình, người sinh thành.● Nghỉ phép năm: 16 ngày/năm● Đánh giá tăng lương 2 lần/năm● Được đóng đầy đủ về các chế độ bảo hiểm xã hội, bảo hiểm y tế, bảo hiểm thất nghiệp và các gói bảo hiểm sức khỏe khác. Hàng năm CBNV được tham gia khám sức khỏe định kỳ tại các bệnh viện lớn● Happytime: 15 phút các buổi chiều trong tuần. Môi trường làm việc● Được làm việc trong Tập đoàn toàn cầu, tiên phong thực hiện sứ mệnh kiến tạo xã hội số.● Môi trường mở, trẻ trung, năng động, trân trọng, yêu thương, tương hỗ & lắng nghe mỗi người từ những ý tưởng nhỏ nhất.● Không gian làm việc xanh, mở, hiện đại. Cơ hội phát triển bản thân● Có cơ hội thử sức trong lĩnh vực công nghệ tiên tiến, hiện đại nhất.● Được thử sức với các dự án hấp dẫn, thử thách đủ lớn trong và ngoài nước để trưởng thành.● Được trao quyền sáng tạo với đam mê của tuổi trẻ.● Cơ hội học hỏi từ các chuyên gia hàng đầu, lãnh đạo và đồng nghiệp ưu tú.● Cơ hội được đào tạo, trau dồi kĩ năng, chuyên môn để phát triển toàn diện",Viettel Software,https://www.topcv.vn/cong-ty/viettel-software/153463.html,https://www.topcv.vn/viec-lam/fe-angular-developer-level-middle-senior/1462148.html?ta_source=ITJobs_LinkDetail
"Thực Tập Sinh
        
            Content SEO Marketing
        Hỗ Trợ Dấu",Thực tập sinh,Không yêu cầu kinh nghiệm,2 người,Bán thời gian,Nữ,"- Triển khai viết bài chuẩn SEO cho đa lĩnh vực ngành nghề (công ty Agency).- Chỉnh sửa Video, thiết kế ảnh ( Được hướng dẫn, đào tạo chi tiết)- Bao gồm hình ảnh, bài viết, tài liệu giới thiệu đăng lên nền tảng Website, mạng xã hội...- Thực hiện các công việc khác theo yêu cầu.","- Nữ, thời gian làm việc tại công ty trên 50% tổng thời gian làm việc chuẩn của công ty- Sinh viên năm 3 - 4, các khối Marketing, truyền thông báo chí.... hoặc các ngành có liên quan.- Khả năng viết lách tốt, xử lý hình ảnh cơ bản- Có laptop cá nhân.- Không yêu cầu kinh nghiệm, sẵn sàng đào tạo từ đầu",- Thu nhập 2-5tr tùy theo năng lực và khối lượng công việc- Hỗ trợ dấu mộc- Được đào tạo tất tần tật từ Content SEO nói riêng và Marketing nói chung.,CÔNG TY CỔ PHẦN CÔNG NGHỆ VÀ GIẢI PHÁP TESO,https://www.topcv.vn/cong-ty/cong-ty-co-phan-cong-nghe-va-giai-phap-teso/129376.html,https://www.topcv.vn/viec-lam/thuc-tap-sinh-content-seo-marketing-ho-tro-dau/1462553.html?ta_source=ITJobs_LinkDetail
AI Engineer,Nhân viên,2 năm,1 người,Toàn thời gian,Không yêu cầu,"Phát triển các mô hình LLMs hỗ trợ Tiếng Việt, Tiếng HànỨng dụng các mô hình AI phổ biến như BERT, NER, T5,... để thực hiện một số tính năng của dự án như: Speech Recognition, Voice Command Recognition, Real time Translation,...Phát triển và triển khai các mô hình AI tạo sinh (ví dụ: GPT, GANs, VAEs, Transformers) trên các nền tảng và sản phẩm của công ty.Tối ưu hóa hiệu suất của mô hình thông qua các kỹ thuật như chuyển đổi kiến trúc, tinh chỉnh (fine-tuning) và đào tạo lại (retraining)Tham gia hợp tác cùng các team dự án phụ trách các tính năng liên quan đến ứng dụng AICập nhật xu hướng AI mới, đề xuất triển khai phục vụ hoạt động của công ty","TECHNICAL SKILLSCó từ 2 năm kinh nghiệm trở lên ở vị trí AI Engineer.Kinh nghiệm với các framework và thư viện phổ biến như TensorFlow, PyTorch, Hugging Face Transformers.Kỹ năng lập trình mạnh mẽ với các ngôn ngữ như PythonHiểu biết sâu về các thuật toán học máy (machine learning) và học sâu (deep learning).Kinh nghiệm với các công cụ như Git và các môi trường triển khai như Docker, Kubernetes.Khả năng quản lý công việc cá nhân để theo đúng tiến độ dự ánKhả năng truyền đạt kỹ thuật AI cho các Non-AITech member","Môi trường làm việc trẻ trung, năng độngLương tháng 13 + thưởng năng lựcGiải thưởng cho nhân viên xuất sắc nhất team, nhất công ty (01 tháng lương)Tổ chức sinh nhật hàng tháng, team building và các hoạt động khác: Halloween, Christmas Day, Woman’s Day, Mid-Autumn Festival,...Miễn phí cà phê, trà, mì ở pantryCơ hội được đào tạo ở nước ngoài với những nhân viên gắn bó lâu năm với công ty",CÔNG TY TNHH FRIENDIFY AI,https://www.topcv.vn/cong-ty/cong-ty-tnhh-friendify-ai/141871.html,https://www.topcv.vn/viec-lam/ai-engineer/1380480.html?ta_source=ITJobs_LinkDetail
