title,level,experience,recruit_quantity,form_of_work,gender,describe,require,interest,company_name,company_link,job_link
Game Designer,Nhân viên,2 năm,1 người,Toàn thời gian,Không yêu cầu,"Lên kế hoạch xây dựng, thiết kế kịch bản, layout trong game và các level game (lên Map, nhân vật, thao tác nhân vật).Tham gia các quá trình đánh giá, phân tích, cân bằng game (thiết kế level, character, hệ thống PvP/PvE...)Phối hợp cùng Leader lập kế hoạch, schedule cho team.Báo cáo tiến độ công việc cho cấp trên.Dịch và giải thích tài liệu tiếng Nhật cho team.","Có kinh nghiệm ở vị trí tương đương từ 2 năm trở lên.Biết tiếng Nhật.Yêu thích chơi game, mong muốn tạo ra những sản phẩm game hay.Có kinh nghiệm, hiểu biết về xu hướng game mới nhất, đặc biệt về game balancing, level design sẽ là một lợi thế.Có kiến thức về Unreal Engine, Unity là một điểm cộng.Ưu tiên ứng viên có kinh nghiệm trong việc thiết kế nhân vật, kỹ năng, vũ khí, màn chơi (stage), hệ thống PvP, PvE.","Mức lương hấp dẫn UP TO 1500$, review lương định kỳ 1 năm 1 lần.Thưởng tháng thứ 13, thưởng các dịp lễ tết, dịp đặc biệt,...Hỗ trợ tiền gửi xe tại tòa nhà.Phụ cấp công tác nước ngoài, công tác phí trong nước.Tham gia các dự án game của công ty chuyên sản xuất game hàng đầu thị trường Nhật Bản.Tham gia các chương trình, sự kiện hàng năm; hoạt động thể thao, giải trí, du lịch hè, teambuilding cùng công ty.Khám sức khỏe định kỳ, đóng BHXH theo chế độ nhà nước ban hành.Khu vực pantry phục vụ đầy đủ đồ ăn, thức uống.Môi trường làm việc thoải mái, đề cao sự sáng tạo, đồng nghiệp thân thiện.Thời gian làm việc từ Thứ 2 - Thứ 6, nghỉ Thứ 7, CN.",Công ty TNHH D.Ragoon,https://www.topcv.vn/cong-ty/cong-ty-tnhh-d-ragoon/92639.html,https://www.topcv.vn/viec-lam/game-designer/1456550.html?ta_source=ITJobs_LinkDetail
"Nhân Viên
            Game Designer",Nhân viên,2 năm,3 người,Toàn thời gian,Không yêu cầu,"Lên kịch bản, cốt truyện, dựng map và các ý tưởng cho sản phẩmCùng team xây dựng, phát triển và tối ưu sản phẩmNghiên cứu thị trường và phân tích xu hướng Game hiện nay, chủ yếu đẩy mạnh vào dòng casual và hyper casual","Có kinh nghiệm ở vị trí tương đương từ 2 năm Tỉ mỉ,  tư duy logic Có tư duy trải nghiệm game và UI/UXYêu thích và đam mê với các dòng Game MobileCó khả năng làm việc độc lập và làm việc nhóm","Thu nhập: 10.000.000 - 20.000.000/tháng + thưởng dự án, thưởng Tết và các dịp lễ.Bảo hiểm xã hội, khám sức khỏe định kỳ, chế độ đầy đủ của người lao độngThưởng nóng sản phẩm, thưởng quý, thưởng cuối năm, thưởng Tết theo thành tích.Cung cấp trang thiết bị đầy đủ để phục vụ công việc.Làm việc trong môi trường trẻ, năng động, quy trình chuyên nghiệpĐược hưởng các chính sách phúc lợi theo quy định của công ty.Du lịch, nghỉ mát hàng nămTeambuilding dã ngoại thường niên cùng Công ty.Uống trà, thưởng bánh,  hoa quả, giải lao đều đặn mỗi ngày suốt cả năm",Công Ty Cổ Phần Funius,https://www.topcv.vn/cong-ty/cong-ty-co-phan-funius/17678.html,https://www.topcv.vn/viec-lam/nhan-vien-game-designer/1415919.html?ta_source=ITJobs_LinkDetail
"BrSE
        -
            Kỹ Sư Cầu Nối
        
            Tiếng Nhật",Nhân viên,2 năm,2 người,Toàn thời gian,Không yêu cầu,"● Là cầu nối giữa khách hàng Nhật Bản và đội dự án Offshore Việt Nam● Làm việc trực tiếp với khách hàng Nhật Bản: Giao tiếp, thương lượng, đàm phán và phân tích các yêu cầu dự án... truyền đạt cho đội dự án ở Việt Nam● Lập kế hoạch, theo dõi kiểm soát tiến độ dự án● Các công việc khác của dự án khi có yêu cầu","● Tiếng Nhật N2 trở lên● Có kinh nghiệm với một trong các ngôn ngữ lập trình PHP/Java/Python/NodeJS/Golang..... hoặc có base Tester/QA là lợi thế● Có kinh nghiệm quản lý dự án, trao đổi giao tiếp với khách hàng Nhật","● Thời gian làm việc: 8h00 – 17h30 (Trưa nghỉ 1,5 giờ) thứ 2 đến thứ 6 hàng tuần● Mức lương: Thỏa thuận phù hợp theo năng lực● Môi trường Open & Flat luôn mong muốn tạo mọi điều kiện, sân chơi riêng cho nhân viên để có thể phát huy năng lực● Thưởng tháng lương 13, thưởng theo dự án, thưởng nóng, thưởng nhân viên xuất sắc, thưởng thâm niên,...● Xét điều chỉnh lương 2 lần/năm● Bảo hiểm xã hội, bảo hiểm y tế, bảo hiểm thất nghiệp theo quy định của Luật lao động● Du lịch 1 lần/năm, Teambuilding 1 lần/năm, Khám sức khỏe 1 lần/năm● Quà sinh nhật cá nhân, quà sinh nhật công ty, quà lễ tết, lì xì đầu năm....● Gói trợ cấp thai sản cho nhân viên nữ sinh con, ngày nghỉ phép có lương cho nhân viên nam có vợ sinh con● Phụ cấp chứng chỉ tiếng Nhật● Hỗ trợ chi phí thi khi đạt các chứng chỉ chuyên môn● Đào tạo tiếng Nhật miễn phí tại công ty, hỗ trợ chi phí hoặc được cử đi tham gia các khóa học nâng cao chuyên môn....● Tham gia các buổi hội thảo nâng cao năng lực● Tham gia các phong trào của công ty và các CLB thể thao, Game, Yoga......",Công ty CP Nghiên cứu và phát triển Fabbi,https://www.topcv.vn/cong-ty/cong-ty-cp-nghien-cuu-va-phat-trien-fabbi/10867.html,https://www.topcv.vn/viec-lam/brse-ky-su-cau-noi-tieng-nhat/1455655.html?ta_source=ITJobs_LinkDetail
"Nhân Viên
            JavaScript
        
            Fullstack
        Dev(Nodejs/Angular)",Nhân viên,1 năm,2 người,Toàn thời gian,Không yêu cầu,"•	Xây dựng các dự án theo yêu cầu từ công ty.
•	Báo cáo công việc hàng ngày cho quản lý dự án.
•	Chịu trách nhiệm bảo trì và sự ổn định của hệ thống.","• FontEnd: Angular, bootstrap5, scss (Nếu b chuyên ReactJS hay VueJS thì công ty có thể hỗ trợ đào tạo)• BackEnd: Kinh nghiệm Nodejs 1 năm trở lên• Có kinh nghiệm với Docker, redis, mongodb, socket.io, expressjs, Restfull, microsevice...","• Các khoản phụ cấp khác• Lương tháng thứ 13; review lương theo năng lực và hiệu quả làm việc thực tế.• Thử việc 1-2 tháng, trong thời gian thử việc hưởng 85% lương.• Được tham gia các khóa đào tạo bài bản trong quá trình làm việc để nâng cao tính chuyên nghiệp• Tham gia các chế độ bảo hiểm của công ty: BHXH, BHYT,...• Các chế độ khác theo quy định của công ty.THỜI GIAN LÀM VIỆC: Hàng ngày Sáng từ 8h00-12h00, Chiều từ 13h30-17h30, tháng làm 02 ngày thứ 7; nghỉ 02 ngày thứ 7 và các Chủ nhật.",CÔNG TY TNHH GIẢI PHÁP CÔNG NGHỆ VIK SOLUTION,https://www.topcv.vn/cong-ty/cong-ty-tnhh-giai-phap-cong-nghe-vik-solution/107786.html,https://www.topcv.vn/viec-lam/nhan-vien-javascript-fullstack-devnodejs-angular/808048.html?ta_source=ITJobs_LinkDetail
Thực Tập Sinh,,Không yêu cầu kinh nghiệm,,,,Review lại kiến thức về (Flutter/React Native/Android/iOS) theo chương trình nội bộReview lại kiến thức về CSQL theo chương trình nội bộReview lại kiến thức về lập trình ứng dụng đa nền tảng theo chương trình nội bộXây dựng một ứng dụng di động theo quy trình làm việc của công tyTham gia trực tiếp vào dự án thực tế để trải nghiệm và áp dụng kĩ năng kiến thức đã học,"Sinh viên năm cuối hoặc đã tốt nghiệp trong lĩnh vực CNTT, khoa học máy tính hoặc các ngành liên quan (có thể đi làm Full-time)Tư duy lập trình tốt và có niềm đam mê công nghệ và muốn phát triển trong lĩnh vực này.Có kỹ năng làm việc tốt với Dart hoặc các ngôn ngữ lập trình khác như Swift, Java, Kotlin, Javascript/Typescript.Chịu khó tìm tòi học hỏi, tác phong làm việc chuyên nghiệp, năng động, cầu tiến, có trách nhiệm với công việc.Có kĩ năng đọc hiểu tài liệu Tiếng Anh chuyên ngành IT (có chứng chỉ TOEIC >= 450 hoặc IELTS >= 3.0 là lợi thế), ưu tiên ứng viên có khả năng giao tiếp Tiếng Anh. CV vui lòng ghi rõ các dự án/đồ án/bài tập lớn đã làm.","Ký hợp đồng đào tạo trong vòng 3 tháng, công ty có mức hỗ trợ khi TTS join vào dự ánCó cơ hội trở thành nhân viên chính thức với mức lương khởi điểm từ 7,000,000 đến 15,000,000/tháng với nhiều đãi ngộ hấp dẫn.Lộ trình đào tạo rõ ràng, định hướng bởi mentor giỏi và có nhiều kinh nghiệm.Tiếp cận với những công nghệ tiên tiến, định hướng lộ trình phát triển nghề nghiệp.Môi trường làm việc năng động, trẻ trung, thân thiện khuyến khích trao đổi phản hồiTham gia các sự kiện của công ty như team building, du lịch hè, các CLB của Công ty: Bóng đá, Gym, Media  ...Được nhận quà Tết, quà sinh nhật công ty, quà chào mừng nhân viên mới ...Làm việc trong môi trường sáng tạo năng động, được trao quyền làm chủ, nhiều thử thách và cơ hội phát triển năng lực cá nhân, đồng nghiệp thân thiện cởi mở.Cơ hội thăng tiến rõ ràng, định kỳ đánh giá công việc hàng tháng quý nămSôi nổi các hoạt động phong trào học tập phát triển Ngày làm việc: Làm việc từ T2-T6; nghỉ T7, CN, Lễ Tết.Thời gian làm việc linh hoạt: 8 tiếng/ngày, có thể bắt đầu trong khoảng 8h30 - 9h00 và kết thúc trong khoảng 17h30 đến 18h00",Newwave Solutions JSC,https://www.topcv.vn/brand/newwavesolutions?id=14514,https://www.topcv.vn/brand/newwavesolutions/tuyen-dung/thuc-tap-sinh-mobile-full-time-j1321046.html?ta_source=ITJobs_LinkDetail
"Lập Trình Viên FrontEnd
        Construction
            IT",Nhân viên,3 năm,1 người,Toàn thời gian,Không yêu cầu,"Phát triển các ứng dụng Web Application, 3D Web chủ yếu dựa trên nền tảng ReactJSXây dựng các hệ thống chuyển đổi số trong ngàng Xây dựng và BIM/ CIM Nhật Bản.Bảo trì, cập nhật, nâng cấp các ứng dụng theo yêu cầu của khách hàng.Xây dựng báo cáo, hỗ trợ các phòng ban theo yêu cầu.","Trên 3 năm kinh nghiệm lập trình Front-EndNắm vững các kiến thức HTML, CSS, JavascriptNắm vững OOP, SOLID principlesCó kinh nghiệm dự án lập trình ReacJS hoặc TypescriptCó kinh nghiệm sử dụng MUI, Taiwindcss, React Query, Redux toolkit...Ham học hỏi, nghiên cứu các công nghệ mới, và phần mềm.Yêu cầu khác:Có hiểu biết hoặc kinh nghiệm nghiệp vụ về Xây Dựng là một lợi thế.Có khả năng mô tả vấn đề một cách rõ ràng và ngắn gọn.Có khả năng làm việc nhóm, học hỏi và hỗ trợ các thành viên khác trong team.Có khả năng đọc hiểu sử dụng tiếng Anh hoặc tiếng Nhật từ N3 trở lên là lợi thế.","Lương Gross từ 20,000,000 VND trở lên (sẽ trao đổi với ứng viên khi phỏng vấn). 
Ngày nghỉ lễ theo quy định của Việt Nam và 4 ngày nghỉ hè của công ty.
Thời gian làm việc 8:00 đến 17:00 từ thứ 2 đến thứ 6. 
Overtime tính theo Luật lao động.
Tham gia bảo hiểm xã hội đầy đủ cho nhân viên trên tổng lương. Ngoài ra có thêm gói
bảo hiểm sức khỏe mở rộng và hỗ trợ gói tập sức khỏe cho nhân viên.
Hỗ trợ học phí cho các khóa học phục vụ cho công việc (khóa học tiếng Nhật, khóa học kỹ thuật, khóa học phần mềm...).",Công ty TNHH Thiết kế T&T,https://www.topcv.vn/cong-ty/cong-ty-tnhh-thiet-ke-tt/105674.html,https://www.topcv.vn/viec-lam/lap-trinh-vien-frontend-construction-it/1456504.html?ta_source=ITJobs_LinkDetail
Junior Java Developer,Nhân viên,2 năm,2 người,Toàn thời gian,Không yêu cầu,"- Nghiên cứu phát triển phần mềm
- Tham gia phát triển các dự án của Công ty;
- Báo cáo tiến độ và tình trạng công việc cho quản lý dự án.
- Các công việc khác theo sự phân công yêu cầu của cấp quản lý.
- Trao đổi chi tiết khi phỏng vấn.
Thời gian làm việc:
– Từ thứ Hai đến thứ Sáu. Sáng 08:30 – 12:00; Chiều: 13h00 – 17:30,
– Nghỉ Thứ 7 và Chủ nhật.","- Từ 1-2 năm kinh nghiệm- Nắm vững kiến thức chuyên môn- Tiếng Anh (đọc, viết) tốt là một lợi thế– Có hiểu biết cơ bản về các hệ điều hành Linux, Unix;
– Ưu tiên ứng viên có kinh nghiệm tích hợp ứng dụng với các hệ thống khác.","- Làm việc trong môi trường năng động, chuyên nghiệp có nhiều cơ hội thăng tiến.

- Cung cấp trang thiết bị đầy đủ để phục vụ công việc.

- Được đóng BHXH, BHYT, BHTN.

- Được hưởng các chính sách phúc lợi theo quy định của công ty.

- Được đào tạo, nâng cao nghiệp vụ thường xuyên.",Công ty TNHH Phần Mềm Dsoft,https://www.topcv.vn/cong-ty/cong-ty-tnhh-phan-mem-dsoft/27213.html,https://www.topcv.vn/viec-lam/junior-java-developer/288449.html?ta_source=ITJobs_LinkDetail
Back-End Developer,Nhân viên,3 năm,5 người,Toàn thời gian,Không yêu cầu,"Participate in the architecture design and development of software system;• Participate in the requirement analysis and functional module design of the software system;• Responsible for the preparation of development process documents;• Be responsible for performance tuning, improving stability, finding and improving the architecture of existing software, and fixing defects.• Complete other tasks assigned by the superior.","2-4 years Java Web development experience, good communication and collaboration skills.• Solid Java foundation, deep understanding of object-oriented, familiar with common design patterns, clear understanding of JVM, multithreading, reflection, class loading, generics, etc., familiar with unit testing, WEB development, database and other basic technologies.• Proficient in mainstream JAVA frameworks such as Springboot/SpringCloud /Kafka.• Familiar with MySQL database, with some experience in database performance tuning.• Familiar with common algorithms, strong logical thinking ability, good problem analysis and solving ability.• Familiar with container technologies such as Docker","- 13th month salary, social insurance- Opportunity to work on new technologies and tools- Opportunity to work with multicultural environment and travel. - Performance review and adjust salary twice a year - Very attractive remuneration package - A flat hierarchy and a culture of collaboration across all disciplines- Modern workplace",Công ty TNHH Phần Mềm Dsoft,https://www.topcv.vn/cong-ty/cong-ty-tnhh-phan-mem-dsoft/27213.html,https://www.topcv.vn/viec-lam/back-end-developer/1195021.html?ta_source=ITJobs_LinkDetail
Backend Developer,Nhân viên,3 năm,1 người,Toàn thời gian,Không yêu cầu,"Tham gia phát triển và duy trì các hệ thống backend cho các ứng dụng web trong lĩnh vực Marketing Thiết kế, xây dựng và tối ưu hóa cơ sở dữ liệu cho các dự ánPhát triển các API RESTful để kết nối frontend với backendTích hợp các dịch vụ bên thứ ba  (ví dụ: bản đồ, dịch vụ định giá, etc.)Đảm bảo hiệu suất, khả năng mở rộng và bảo mật cho hệ thống backendTham gia vào quá trình lên kế hoạch, ước tính và triển khai các tính năng mớiHỗ trợ đội ngũ frontend trong việc tích hợp API và xử lý dữ liệu","Có kiến thức cơ bản về lập trình backend, ưu tiên các ngôn ngữ như Nextjs, Reactjs, hoặc ngôn ngữ phù hợp với dự án của công tyHiểu biết về cơ sở dữ liệu quan hệ (như MySQL, PostgreSQL) và NoSQL (như MongoDB)Có kiến thức về RESTful API và các giao thức HTTPQuen thuộc với việc sử dụng Git để quản lý mã nguồnCó khả năng học hỏi nhanh và thích nghi với công nghệ mớiKỹ năng giải quyết vấn đề và tư duy logic tốtCó kiến thức cơ bản về NextJS và ReactJS là một lợi thếTinh thần làm việc nhóm tốt, có khả năng giao tiếp hiệu quả với các thành viên khác trong dự án","Mức lương cạnh tranh, phù hợp với năng lực và kinh nghiệmCơ hội học hỏi và phát triển kỹ năng trong môi trường công nghệ năng độngTham gia vào các dự án thực tế trong lĩnh vực MarketingChế độ bảo hiểm đầy đủ theo quy định của pháp luậtLịch làm việc linh hoạt, có thể làm việc từ xaĐược tham gia các hoạt động team building, du lịch hàng nămMôi trường làm việc trẻ trung, năng động và thân thiện",CÔNG TY TNHH QUẢN LÝ DỰ ÁN CREDO,https://www.topcv.vn/cong-ty/cong-ty-tnhh-quan-ly-du-an-credo/193120.html,https://www.topcv.vn/viec-lam/backend-developer/1454617.html?ta_source=ITJobs_LinkDetail
"Senior
            Fullstack
        NodeJs/ReactJs (English)_Remote",Nhân viên,5 năm,4 người,Toàn thời gian,Không yêu cầu,"Participate in development projects for Web application. Able to take the role technical leader of project, propose technical solution for various problems. Perform design, implement coding, testing and documentation in line with user & system requirements to deliver source code that meet the needs and release milestone. Perform bugs fixing, maintaining, enhancement.","At least 5+ years of working as developers  Excellent software design and development skills. Strong proficiency with JavaScript, Node.js and frameworks available for it Solid experience Backend with Express.js, Nest.js Solid experience Frontend with React.js, Next.js, Storybook, React-Query Proficient understanding of code versioning tools, such as Git English fluently",Attractive salary up to 40M Gross. Young and dynamic working environment. Continuous development of hard and soft skills through work and professional trainingsOpen to 2nd Job,CÔNG TY CỔ PHẦN LOTUS TECHNOLOGY SERVICES,https://www.topcv.vn/cong-ty/cong-ty-co-phan-lotus-technology-services/134732.html,https://www.topcv.vn/viec-lam/senior-fullstack-nodejs-reactjs-english-remote/1456404.html?ta_source=ITJobs_LinkDetail
